symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,4/8/2002,0.4508,0.4243,0.4376,3697,1409,5106,40035,40751,
AA,4/8/2002,0.3591,0.3724,0.3658,1433,2941,4374,91616,51340,
AAI,4/8/2002,0.8006,0.8006,0.8006,4,0,4,5781,511,
AAPL,4/8/2002,0.5041,0.4441,0.4741,795,902,1697,138558,89360,
ABC,4/8/2002,0.2977,0.2827,0.2902,58,145,203,9340,5157,
ABF,4/8/2002,0.5796,0.5841,0.5818,900,512,1412,6898,12262,
ABGX,4/8/2002,0.8585,0.9659,0.9122,283,1275,1558,10770,8503,
ABI,4/8/2002,0.5348,0.5358,0.5353,1879,130,2009,8496,5509,
ABK,4/8/2002,0.2905,0.2977,0.2941,0,10,10,1219,2748,
ABMD,4/8/2002,0.9222,0.7248,0.8235,220,30,250,3877,1017,
ABN,4/8/2002,0.3275,0.4165,0.3720,6,20,26,761,2185,
ABS,4/8/2002,0.2010,0.2602,0.2306,31,85,116,9201,4959,
ABT,4/8/2002,0.3386,0.3693,0.3540,2027,1991,4018,104236,61174,
ABV,4/8/2002,0.3698,0.3436,0.3567,0,0,0,2,4,
ABX,4/8/2002,0.4015,0.3946,0.3980,1974,344,2318,82475,33997,
ABY,4/8/2002,0.4515,0.4515,0.4515,0,0,0,617,406,
AC,4/8/2002,0.2340,0.2903,0.2622,57,15,72,6823,4831,
ACAI,4/8/2002,0.6704,0.6524,0.6614,34,38,72,310,324,
ACAM,4/8/2002,0.5531,0.5492,0.5512,0,5,5,155,120,
ACAS,4/8/2002,0.2123,0.2203,0.2163,55,0,55,2128,736,
ACDO,4/8/2002,0.4064,0.3930,0.3997,63,235,298,3159,1922,
ACE,4/8/2002,0.3575,0.3337,0.3456,64,0,64,5460,5127,
ACF,4/8/2002,0.6842,0.6818,0.6830,2681,3096,5777,42562,44532,
ACI,4/8/2002,0.4182,0.3993,0.4088,101,95,196,1456,1343,
ACLA,4/8/2002,0.0000,0.0000,0.0000,0,0,0,370,113,
ACLS,4/8/2002,0.5894,0.6829,0.6362,55,107,162,3301,1939,
ACN,4/8/2002,0.5598,0.5399,0.5498,2349,685,3034,7252,9022,
ACPW,4/8/2002,0.7039,0.7080,0.7060,10,0,10,1923,2574,
ACRI,4/8/2002,0.6576,0.7382,0.6979,20,0,20,1562,549,
ACRT,4/8/2002,0.8673,0.9292,0.8982,24,0,24,3486,1060,
ACS,4/8/2002,0.3933,0.3626,0.3780,1908,4016,5924,21627,33100,
ACTL,4/8/2002,0.4055,0.4216,0.4136,0,0,0,421,1236,
ACTR,4/8/2002,0.0000,0.0000,0.0000,0,0,0,1239,162,
ACTU,4/8/2002,0.8573,0.8123,0.8348,0,0,0,689,787,
ACXM,4/8/2002,0.5294,0.4962,0.5128,15,0,15,1363,3377,
ADBE,4/8/2002,0.4878,0.4881,0.4880,1103,389,1492,46521,26305,
ADCT,4/8/2002,1.0671,1.1224,1.0947,446,48,494,78984,90544,
ADEX,4/8/2002,0.5551,0.6248,0.5900,0,0,0,127,105,
ADI,4/8/2002,0.5189,0.4804,0.4996,2437,675,3112,39608,22823,
ADIC,4/8/2002,0.6715,0.5592,0.6154,50,30,80,3011,1284,
ADLAC,4/8/2002,1.4524,1.4804,1.4664,1825,2203,4028,81066,76012,
ADLR,4/8/2002,0.8193,0.7475,0.7834,0,20,20,3739,587,
