symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,3/12/2002,0.5114,0.4248,0.4681,906,334,1240,47768,31345,
AA,3/12/2002,0.3408,0.3273,0.3340,844,2764,3608,64103,37412,
AAI,3/12/2002,0.5189,0.5684,0.5436,0,5,5,5892,466,
AAPL,3/12/2002,0.5554,0.4308,0.4931,2024,1177,3201,138457,88396,
ABF,3/12/2002,0.2852,0.2935,0.2894,252,401,653,2590,1695,
ABGX,3/12/2002,0.7408,0.7565,0.7486,277,65,342,9073,8731,
ABI,3/12/2002,0.5289,0.5296,0.5292,42,0,42,20634,6384,
ABK,3/12/2002,0.3374,0.3445,0.3409,14,23,37,1037,2173,
ABMD,3/12/2002,0.7585,0.8575,0.8080,24,20,44,5458,1957,
ABN,3/12/2002,0.1830,0.2720,0.2275,0,10,10,729,2195,
ABS,3/12/2002,0.2808,0.2734,0.2771,806,137,943,11193,10618,
ABT,3/12/2002,0.2284,0.2332,0.2308,964,782,1746,88993,45437,
ABX,3/12/2002,0.3871,0.4509,0.4190,1540,497,2037,68709,34335,
ABY,3/12/2002,0.3447,0.3385,0.3416,0,0,0,496,371,
AC,3/12/2002,0.2658,0.2620,0.2639,827,19,846,6564,5134,
ACAI,3/12/2002,0.6727,0.6706,0.6716,0,0,0,447,176,
ACAS,3/12/2002,0.1415,0.3090,0.2252,181,20,201,2020,849,
ACDO,3/12/2002,0.4874,0.5029,0.4952,372,16,388,2328,1434,
ACF,3/12/2002,0.8376,0.8656,0.8516,6018,4446,10464,42330,43892,
ACI,3/12/2002,0.3533,0.3454,0.3494,80,0,80,1508,669,
ACLA,3/12/2002,1.2206,1.0395,1.1300,2,0,2,393,83,
ACLS,3/12/2002,0.5067,0.6424,0.5746,50,7,57,3265,2204,
ACPW,3/12/2002,0.7318,0.5764,0.6541,10,10,20,1767,2241,
ACRI,3/12/2002,0.8704,0.6883,0.7794,0,0,0,1066,450,
ACS,3/12/2002,0.3925,0.3325,0.3625,3804,444,4248,20242,34019,
ACTL,3/12/2002,0.4367,0.3986,0.4176,31,2,33,589,1530,
ACTR,3/12/2002,0.0000,0.0000,0.0000,0,0,0,1239,225,
ACTU,3/12/2002,0.7202,0.5375,0.6288,56,0,56,642,1053,
ACXM,3/12/2002,0.6038,0.5627,0.5833,232,0,232,1666,3306,
ADBE,3/12/2002,0.5137,0.5139,0.5138,2151,2858,5009,45221,29976,
ADCT,3/12/2002,1.1457,0.8450,0.9954,403,55,458,79078,90232,
ADEX,3/12/2002,0.5879,0.5543,0.5711,0,0,0,110,105,
ADI,3/12/2002,0.5061,0.5110,0.5086,426,1564,1990,64601,33911,
ADIC,3/12/2002,0.5810,0.5782,0.5796,3,15,18,5426,1826,
ADLAC,3/12/2002,0.6378,0.7179,0.6779,651,101,752,23189,24073,
ADM,3/12/2002,0.2850,0.2816,0.2833,173,34,207,7501,3897,
ADP,3/12/2002,0.2347,0.2497,0.2422,583,37,620,19792,9294,
