symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
AMD,2/22/2002,0.8196,0.7633,0.7914,7793,2275,10068,171757,115528,
AMEV,2/22/2002,0.8717,0.7454,0.8086,1,0,1,912,30,
AMFI,2/22/2002,0.2504,0.2975,0.2740,0,0,0,261,102,
AMG,2/22/2002,0.3278,0.3194,0.3236,100,0,100,1340,836,
AMGN,2/22/2002,0.3342,0.3429,0.3386,9714,4803,14517,210014,123203,
AMKR,2/22/2002,0.7199,0.7323,0.7261,112,83,195,6774,7351,
AMLN,2/22/2002,0.6394,0.7212,0.6803,6,0,6,1296,554,
AMPL,2/22/2002,0.6210,0.6210,0.6210,0,0,0,609,130,
AMR,2/22/2002,0.4865,0.4827,0.4846,319,133,452,13335,15826,
AMRI,2/22/2002,0.5410,0.5527,0.5469,107,28,135,1635,348,
AMSC,2/22/2002,0.7739,0.7721,0.7730,2,0,2,468,1113,
AMSY,2/22/2002,0.4633,0.4291,0.4462,2,10,12,951,74,
AMT,2/22/2002,1.5111,1.3972,1.4542,49,124,173,26210,14485,
AMTD,2/22/2002,0.6053,0.6053,0.6053,10,0,10,9978,3898,
AMX,2/22/2002,0.3874,0.3824,0.3849,4,20,24,21256,21730,
AMZN,2/22/2002,0.8065,0.7965,0.8015,3504,684,4188,160828,148896,
AN,2/22/2002,0.4807,0.3801,0.4304,385,73,458,34501,3432,
ANAD,2/22/2002,0.9832,0.8907,0.9370,82,38,120,4892,1488,
ANDW,2/22/2002,0.5729,0.5853,0.5791,285,0,285,5015,2867,
ANEN,2/22/2002,0.8899,0.8265,0.8582,30,0,30,826,334,
ANF,2/22/2002,0.5183,0.5139,0.5161,209,172,381,15981,3892,
ANLY,2/22/2002,0.4853,1.2011,0.8432,10,0,10,514,31,
ANN,2/22/2002,0.4910,0.4815,0.4862,21,314,335,4016,9416,
ANSR,2/22/2002,0.7568,0.7568,0.7568,0,0,0,1622,207,
AOC,2/22/2002,0.2168,0.2009,0.2088,53,10,63,5992,2810,
AOL,2/22/2002,0.5141,0.5295,0.5218,25069,65938,91007,1040823,545702,
AOT,2/22/2002,0.2833,0.3120,0.2976,0,0,0,654,715,
APA,2/22/2002,0.3398,0.3386,0.3392,615,500,1115,16107,14527,
APC,2/22/2002,0.3498,0.3640,0.3569,1196,471,1667,24307,20515,
APCC,2/22/2002,0.4275,0.5054,0.4664,71,0,71,9858,4353,
APD,2/22/2002,0.2635,0.2633,0.2634,8,0,8,3104,880,
APH,2/22/2002,0.3718,0.3497,0.3608,12,76,88,3009,349,
APHT,2/22/2002,0.9779,0.9924,0.9852,0,0,0,1133,680,
APN,2/22/2002,0.7265,0.7265,0.7265,0,0,0,1229,80,
APOL,2/22/2002,0.3411,0.2972,0.3192,503,356,859,6021,1550,
APPB,2/22/2002,0.3861,0.4408,0.4134,83,4,87,6622,3033,
APWR,2/22/2002,0.6214,0.6237,0.6225,221,343,564,3005,2795,
ARBA,2/22/2002,1.0657,1.0657,1.0657,1076,54,1130,73702,14977,
ARDM,2/22/2002,0.7613,0.7613,0.7613,5,0,5,2006,647,
ARG,2/22/2002,0.3930,0.3760,0.3845,100,100,200,553,343,
ARIA,2/22/2002,0.9496,0.9426,0.9461,50,0,50,881,249,
ARM,2/22/2002,0.2739,0.3633,0.3186,16,10,26,1766,258,
ARQL,2/22/2002,0.6445,0.6672,0.6558,10,10,20,4335,1055,
ARRO,2/22/2002,0.3784,0.3899,0.3842,0,10,10,142,26,
ARTC,2/22/2002,0.4936,0.5551,0.5244,1,31,32,726,960,
ARTG,2/22/2002,0.0000,0.0000,0.0000,0,0,0,902,262,
ARW,2/22/2002,0.4616,0.4378,0.4497,42,30,72,3707,2711,
ARXX,2/22/2002,0.9348,0.8786,0.9067,150,23,173,1955,1679,
ASA,2/22/2002,0.4307,0.4028,0.4168,611,29,640,9185,4554,
ASBC,2/22/2002,0.2542,0.2398,0.2470,0,57,57,1379,232,
ASD,2/22/2002,0.2939,0.2896,0.2918,205,257,462,3727,1737,
ASF,2/22/2002,0.5611,0.5375,0.5493,32,50,82,1657,145,
ASFC,2/22/2002,0.2483,0.2113,0.2298,8,0,8,3865,1193,
ASH,2/22/2002,0.1932,0.1692,0.1812,2,0,2,1194,185,
ASIA,2/22/2002,0.7636,0.7854,0.7745,9,3,12,3777,674,
ASMI,2/22/2002,0.6339,0.5622,0.5980,0,0,0,2504,1682,
ASML,2/22/2002,0.6111,0.5737,0.5924,26,20,46,7884,4097,
ASO,2/22/2002,0.2866,0.2576,0.2721,154,0,154,3335,2092,
ASPT,2/22/2002,0.0000,0.0000,0.0000,0,0,0,2239,257,
ASTE,2/22/2002,0.5171,0.5246,0.5208,0,0,0,283,105,
ASTSF,2/22/2002,0.5678,0.5976,0.5827,0,0,0,205,707,
ASYT,2/22/2002,0.5928,0.5782,0.5855,36,10,46,2857,3848,
AT,2/22/2002,0.2591,0.2414,0.2502,110,73,183,6514,3850,
ATG,2/22/2002,0.2814,0.2477,0.2646,3,0,3,740,152,
ATMI,2/22/2002,0.5897,0.5470,0.5684,0,10,10,1628,6252,
ATML,2/22/2002,0.6876,0.7224,0.7050,584,105,689,29599,15974,
ATR,2/22/2002,0.3272,0.3262,0.3267,0,0,0,21,0,
ATRX,2/22/2002,0.6732,0.6098,0.6415,0,10,10,759,297,
ATSN,2/22/2002,0.9113,0.8290,0.8702,0,0,0,675,45,
ATTC,2/22/2002,0.5348,0.4695,0.5022,108,22,130,18520,7690,
ATVI,2/22/2002,0.6579,0.6876,0.6728,106,60,166,4248,2023,
ATW,2/22/2002,0.3624,0.3504,0.3564,0,0,0,140,33,
AU,2/22/2002,0.4318,0.3903,0.4110,242,68,310,5610,3500,
AUDC,2/22/2002,0.9136,1.0439,0.9788,0,0,0,696,670,
AV,2/22/2002,0.9683,0.9683,0.9683,14,150,164,16319,11088,
AVA,2/22/2002,0.3329,0.3109,0.3219,10,0,10,332,181,
AVCI,2/22/2002,0.0000,0.0000,0.0000,0,0,0,2467,238,
AVCT,2/22/2002,0.6322,0.6292,0.6307,121,1,122,1766,1272,
AVE,2/22/2002,0.2830,0.2743,0.2786,4,40,44,1771,965,
AVGN,2/22/2002,0.8160,0.8198,0.8179,55,0,55,1257,406,
AVID,2/22/2002,0.6534,0.7143,0.6839,0,0,0,761,182,
AVL,2/22/2002,0.5367,0.5878,0.5622,0,0,0,2243,1658,
AVNT,2/22/2002,0.5921,0.5235,0.5578,120,60,180,3148,770,
AVNX,2/22/2002,0.8380,0.7777,0.8078,50,0,50,7515,3381,
AVP,2/22/2002,0.2265,0.2156,0.2211,232,219,451,9576,3930,
AVT,2/22/2002,0.2801,0.3792,0.3296,64,24,88,3355,299,
AVX,2/22/2002,0.5519,0.4698,0.5108,61,10,71,1413,1363,
AVY,2/22/2002,0.2086,0.2468,0.2277,20,12,32,602,169,
AW,2/22/2002,0.7034,0.6563,0.6799,4,0,4,9702,5579,
AWA,2/22/2002,0.7575,0.7645,0.7610,4,0,4,1312,397,
AWE,2/22/2002,0.5645,0.6534,0.6090,1814,527,2341,134187,67758,
AWK,2/22/2002,0.1230,0.1164,0.1197,7,0,7,961,1081,
AWRE,2/22/2002,0.8257,0.9396,0.8826,65,10,75,1130,1008,
AXA,2/22/2002,0.3947,0.4154,0.4050,26,10,36,9116,12080,
AXE,2/22/2002,0.4193,0.4176,0.4184,0,0,0,452,321,
AXP,2/22/2002,0.3794,0.3874,0.3834,823,538,1361,77122,43482,
AXTI,2/22/2002,0.9229,0.8778,0.9004,55,0,55,427,790,
AYE,2/22/2002,0.2969,0.2545,0.2757,23,1,24,1300,816,
AZN,2/22/2002,0.2479,0.2427,0.2453,9,232,241,2564,4416,
AZO,2/22/2002,0.5166,0.5172,0.5169,2796,4026,6822,19691,25427,
AZPN,2/22/2002,0.8921,0.8892,0.8906,0,0,0,173,812,
AZR,2/22/2002,0.3932,0.3914,0.3923,13,0,13,750,494,
BA,2/22/2002,0.3024,0.3082,0.3053,1862,1892,3754,107368,73292,
BAB,2/22/2002,0.4787,0.5123,0.4955,50,60,110,684,4924,
BAC,2/22/2002,0.3017,0.3512,0.3264,1548,2595,4143,182429,149329,
BAX,2/22/2002,0.2389,0.2469,0.2429,221,71,292,25851,20980,
BBBY,2/22/2002,0.3855,0.3805,0.3830,521,1030,1551,19902,7062,
BBH,2/22/2002,0.3674,0.3635,0.3654,860,8882,9742,42669,59159,
BBI,2/22/2002,0.5686,0.5633,0.5659,53,0,53,1803,1051,
BBOX,2/22/2002,0.6795,0.6587,0.6691,343,230,573,3594,2819,
BBT,2/22/2002,0.2115,0.2021,0.2068,16,0,16,6318,1007,
BBV,2/22/2002,0.3121,0.3085,0.3103,0,0,0,97,25,
BBY,2/22/2002,0.4627,0.4941,0.4784,8113,8185,16298,53154,44742,
BC,2/22/2002,0.3829,0.3365,0.3597,10,30,40,1559,1738,
BCC,2/22/2002,0.3085,0.3027,0.3056,52,12,64,740,1235,
BCE,2/22/2002,0.2482,0.3072,0.2777,115,3,118,10660,3002,
BCF,2/22/2002,0.3908,0.3595,0.3752,0,0,0,995,344,
BCGI,2/22/2002,0.6289,0.5943,0.6116,0,0,0,1103,1122,
BCR,2/22/2002,0.3390,0.3256,0.3323,37,1045,1082,32926,9887,
BDH,2/22/2002,0.5379,0.5234,0.5307,5,30,35,878,435,
BDK,2/22/2002,0.3120,0.3049,0.3084,285,1,286,1274,552,
BDX,2/22/2002,0.2637,0.2976,0.2806,37,0,37,7205,1616,
BEAS,2/22/2002,0.7983,0.7878,0.7930,18128,9376,27504,88717,41313,
BEAV,2/22/2002,0.4922,0.5410,0.5166,29,50,79,1669,1369,
BEC,2/22/2002,0.2226,0.2214,0.2220,4,0,4,597,1145,
BELM,2/22/2002,0.6168,0.5763,0.5966,0,25,25,617,139,
BEN,2/22/2002,0.2763,0.2847,0.2805,29,40,69,8313,2513,
BFT,2/22/2002,0.5355,0.4999,0.5177,10,30,40,1300,632,
BGC,2/22/2002,0.5324,0.5250,0.5287,20,0,20,597,61,
BGEN,2/22/2002,0.4104,0.4087,0.4095,1967,623,2590,56688,34701,
BGP,2/22/2002,0.4092,0.3900,0.3996,21,0,21,1348,950,
BHE,2/22/2002,0.6427,0.6603,0.6515,80,10,90,401,686,
BHH,2/22/2002,0.6824,0.6824,0.6824,10,0,10,1698,160,
BHI,2/22/2002,0.4336,0.4366,0.4351,1209,1160,2369,30730,12861,
BID,2/22/2002,0.4344,0.4099,0.4222,0,0,0,1192,435,
BIOM,2/22/2002,0.1089,0.1089,0.1089,15,0,15,1171,156,
BIX,2/22/2002,0.0000,0.0000,0.0000,0,0,0,170,11,
BJ,2/22/2002,0.5193,0.4948,0.5070,33,861,894,1379,3260,
BJS,2/22/2002,0.5690,0.5581,0.5636,1256,34,1290,19351,20449,
BK,2/22/2002,0.3556,0.3536,0.3546,268,901,1169,26260,25085,
BKE,2/22/2002,0.3260,0.3198,0.3229,0,0,0,49,16,
BKNG,2/22/2002,0.2001,0.1964,0.1982,0,0,0,691,455,
BKS,2/22/2002,0.5002,0.4743,0.4872,26,12,38,5207,5199,
BKX,2/22/2002,0.2642,0.2748,0.2695,209,144,353,7572,7302,
BLDP,2/22/2002,0.8750,0.6209,0.7480,231,98,329,14163,14801,
BLL,2/22/2002,0.4044,0.3917,0.3980,292,217,509,3528,2987,
BLS,2/22/2002,0.2874,0.2776,0.2825,2092,415,2507,30305,16979,
BMC,2/22/2002,0.5548,0.5168,0.5358,1260,119,1379,15352,8701,
BMET,2/22/2002,0.5820,0.5470,0.5645,438,959,1397,5682,5119,
BMS,2/22/2002,0.2136,0.2143,0.2140,10,57,67,1114,978,
BMX,2/22/2002,0.3707,0.3703,0.3705,0,100,100,58,500,
BMY,2/22/2002,0.2582,0.2806,0.2694,5091,4038,9129,96995,68234,
BNE,2/22/2002,0.3330,0.3243,0.3286,0,2,2,304,142,
BNI,2/22/2002,0.2640,0.2691,0.2666,78,17,95,38437,1719,
BOBJ,2/22/2002,0.6721,0.6500,0.6610,5,93,98,1398,902,
BOH,2/22/2002,0.2962,0.2697,0.2830,9,0,9,463,51,
BOL,2/22/2002,0.3659,0.3671,0.3665,445,2,447,2782,2536,
BORL,2/22/2002,0.6298,0.5925,0.6112,150,76,226,9152,1814,
BOW,2/22/2002,0.2717,0.2874,0.2795,0,0,0,545,182,
BOX,2/22/2002,0.3019,0.1730,0.2374,0,0,0,0,5,
BP,2/22/2002,0.2310,0.2089,0.2200,606,147,753,35932,16293,
BPOP,2/22/2002,0.2108,0.2154,0.2131,0,0,0,520,621,
BPUR,2/22/2002,0.9485,0.9199,0.9342,159,2,161,6963,4299,
BR,2/22/2002,0.3193,0.3415,0.3304,926,168,1094,11191,7564,
BRCD,2/22/2002,1.0161,0.9880,1.0021,4393,3793,8186,150581,58938,
BRCM,2/22/2002,0.9126,0.9086,0.9106,11878,7699,19577,127513,87413,
BRIO,2/22/2002,1.0164,0.8082,0.9123,15,0,15,380,7,
BRKS,2/22/2002,0.6503,0.6424,0.6464,94,16,110,2242,3804,
BRKT,2/22/2002,0.7738,0.8183,0.7960,0,0,0,94,60,
BRL,2/22/2002,0.7006,0.7121,0.7064,302,51,353,5823,7268,
BRW,2/22/2002,0.9110,0.9338,0.9224,141,330,471,15472,4796,
BSC,2/22/2002,0.3406,0.3483,0.3445,78,435,513,22769,12458,
BSTE,2/22/2002,0.5554,0.6080,0.5817,54,50,104,711,312,
BSX,2/22/2002,0.4165,0.3999,0.4082,446,929,1375,20867,11080,
BSYS,2/22/2002,0.3270,0.3174,0.3222,111,22,133,2757,1121,
BTGC,2/22/2002,0.7793,0.7793,0.7793,161,15,176,2930,1562,
BTH,2/22/2002,0.3367,0.2896,0.3132,0,0,0,327,458,
BTK,2/22/2002,0.4580,0.4541,0.4560,162,20,182,4589,4926,
BTX,2/22/2002,1.3766,1.0438,1.2102,0,0,0,2216,820,
BTY,2/22/2002,0.4020,0.4088,0.4054,1,0,1,1723,3871,
BUD,2/22/2002,0.1824,0.1899,0.1862,1040,557,1597,21921,19190,
BVC,2/22/2002,0.1458,0.1458,0.1458,250,0,250,5426,850,
BVF,2/22/2002,0.4110,0.4116,0.4113,2214,3800,6014,17786,21522,
BVSN,2/22/2002,0.0000,0.0000,0.0000,114,40,154,17780,1199,
C,2/22/2002,0.3954,0.4070,0.4012,18751,15578,34329,529986,312316,
CA,2/22/2002,1.2402,1.2882,1.2642,27316,9462,36778,57780,57086,
CACI,2/22/2002,0.5211,0.5148,0.5180,48,28,76,4533,1556,
CACS,2/22/2002,0.4976,0.4905,0.4940,0,0,0,651,30,
CAG,2/22/2002,0.2177,0.2315,0.2246,938,100,1038,14370,10858,
CAH,2/22/2002,0.3318,0.3324,0.3321,1065,874,1939,20281,18887,
CAKE,2/22/2002,0.3924,0.3975,0.3950,104,1,105,4019,2957,
CAL,2/22/2002,0.6213,0.5933,0.6073,70,197,267,8689,8346,
CALP,2/22/2002,0.8401,0.7967,0.8184,7,25,32,520,185,
CAM,2/22/2002,0.4639,0.4701,0.4670,60,0,60,2327,5253,
CAMP,2/22/2002,0.8128,0.8128,0.8128,10,0,10,880,501,
CANI,2/22/2002,1.1052,0.9710,1.0381,0,30,30,1322,1310,
CAO,2/22/2002,0.4648,0.4744,0.4696,6,0,6,287,62,
CAT,2/22/2002,0.2994,0.2971,0.2982,722,317,1039,33538,28265,
CB,2/22/2002,0.2729,0.2731,0.2730,51,20,71,24035,4346,
CBE,2/22/2002,0.3519,0.4171,0.3845,58,150,208,55489,21671,
CBH,2/22/2002,0.2319,0.2135,0.2227,24,5,29,3252,1874,
CBR,2/22/2002,0.6203,0.5163,0.5683,0,0,0,4902,4295,
CBRL,2/22/2002,0.3462,0.3234,0.3348,12,10,22,2692,1680,
CBSS,2/22/2002,0.2599,0.2301,0.2450,0,0,0,1592,135,
CBST,2/22/2002,0.6473,0.6346,0.6410,30,54,84,6256,2321,
CBT,2/22/2002,0.3554,0.3355,0.3455,4,0,4,1226,386,
CBUK,2/22/2002,0.6142,0.6231,0.6186,0,0,0,133,70,
CC,2/22/2002,0.8879,0.8617,0.8748,8539,3766,12305,22325,9488,
CCBL,2/22/2002,0.7754,0.6792,0.7273,120,10,130,4872,3251,
CCC,2/22/2002,0.4805,0.4573,0.4689,15,0,15,254,90,
CCCG,2/22/2002,0.6805,0.6982,0.6894,0,0,0,74,0,
CCE,2/22/2002,0.3287,0.3480,0.3384,108,0,108,12466,4281,
CCK,2/22/2002,1.0121,1.0123,1.0122,25,5,30,6585,3871,
CCL,2/22/2002,0.3580,0.4014,0.3797,301,50,351,19077,21435,
CCMP,2/22/2002,0.7003,0.6785,0.6894,427,427,854,9022,5601,
CCR,2/22/2002,0.3674,0.3501,0.3588,100,189,289,12454,11824,
CCRD,2/22/2002,0.7276,0.7100,0.7188,23,1,24,539,196,
CCRT,2/22/2002,1.0012,1.0078,1.0045,0,0,0,515,615,
CCU,2/22/2002,0.3764,0.4385,0.4074,410,448,858,39515,22531,
CCUR,2/22/2002,0.8574,0.8876,0.8725,130,0,130,4320,1518,
CD,2/22/2002,0.4789,0.4725,0.4757,786,2344,3130,166542,135269,
CDIS,2/22/2002,0.5437,0.4970,0.5204,5,20,25,2250,4007,
CDN,2/22/2002,0.4650,0.4571,0.4610,37,0,37,7902,2405,
CDO,2/22/2002,0.0000,0.0000,0.0000,0,0,0,4979,251,
CDT,2/22/2002,0.6087,0.5219,0.5653,3,96,99,820,614,
CDWC,2/22/2002,0.5252,0.5310,0.5281,1314,789,2103,11960,4561,
CEC,2/22/2002,0.3571,0.3610,0.3590,42,1,43,940,255,
CEFT,2/22/2002,0.4699,0.4573,0.4636,119,41,160,28625,9990,
CEG,2/22/2002,0.3028,0.2809,0.2918,0,1,1,1328,642,
CEGE,2/22/2002,0.6163,0.6040,0.6102,54,60,114,2068,1457,
CEI,2/22/2002,0.1725,0.2500,0.2112,20,4,24,506,1245,
CELG,2/22/2002,0.6528,0.6273,0.6400,326,233,559,10019,4517,
CEN,2/22/2002,0.3071,0.2575,0.2823,0,0,0,1797,12,
CENT,2/22/2002,0.4712,0.4742,0.4727,40,60,100,316,80,
CEPH,2/22/2002,0.5786,0.5787,0.5786,1079,246,1325,23611,25710,
CERN,2/22/2002,0.5884,0.5417,0.5651,146,68,214,4805,1973,
CERS,2/22/2002,0.4072,0.3748,0.3910,12,106,118,862,652,
CF,2/22/2002,0.2232,0.2107,0.2170,5,65,70,1355,706,
CFB,2/22/2002,0.2336,0.2144,0.2240,1,0,1,252,77,
CGNX,2/22/2002,0.4752,0.4839,0.4796,0,0,0,822,643,
CGO,2/22/2002,0.8485,0.8413,0.8449,8,0,8,702,410,
CHB,2/22/2002,0.8106,0.8900,0.8503,0,0,0,1182,754,
CHIR,2/22/2002,0.3798,0.3892,0.3845,502,50,552,47812,36117,
CHK,2/22/2002,0.6708,0.6770,0.6739,561,15,576,12612,10182,
CHKP,2/22/2002,0.7559,0.7200,0.7380,2873,1490,4363,61337,40012,
CHL,2/22/2002,0.3811,0.3592,0.3702,0,10,10,4529,5425,
CHP,2/22/2002,0.4893,0.4704,0.4798,237,21,258,660,457,
CHRT,2/22/2002,0.5664,0.5553,0.5609,0,0,0,4471,914,
CHRW,2/22/2002,0.3015,0.2513,0.2764,0,0,0,2847,290,
CHTR,2/22/2002,0.7493,0.7782,0.7637,524,517,1041,22868,19094,
CHTT,2/22/2002,0.6131,0.5810,0.5970,29,0,29,230,0,
CHU,2/22/2002,0.3794,0.3531,0.3662,4,0,4,372,342,
CI,2/22/2002,0.3301,0.3223,0.3262,19,11,30,5365,1721,
CIEN,2/22/2002,0.9178,0.9520,0.9349,7637,4899,12536,118975,128854,
CIMA,2/22/2002,0.8188,0.7763,0.7976,330,1500,1830,3784,1179,
CIN,2/22/2002,0.2251,0.2409,0.2330,17,0,17,2214,522,
CINF,2/22/2002,0.2661,0.2625,0.2643,0,0,0,1010,428,
CKFR,2/22/2002,0.8143,0.8431,0.8287,112,28,140,2632,4063,
CKP,2/22/2002,0.5094,0.4593,0.4843,100,100,200,697,315,
CL,2/22/2002,0.2240,0.2235,0.2238,364,417,781,17307,13791,
CLB,2/22/2002,0.5204,0.5992,0.5598,15,60,75,2680,1738,
