symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,4/9/2002,0.4349,0.4225,0.4287,614,719,1333,42412,41797,
AA,4/9/2002,0.3872,0.3924,0.3898,62,299,361,91327,52344,
AAI,4/9/2002,0.8193,0.8193,0.8193,0,0,0,5785,511,
AAPL,4/9/2002,0.5249,0.4140,0.4694,203,473,676,138497,89073,
ABC,4/9/2002,0.2965,0.2723,0.2844,23,30,53,9206,5071,
ABF,4/9/2002,0.6005,0.5972,0.5988,19,0,19,7007,12212,
ABGX,4/9/2002,0.9249,0.8155,0.8702,6,0,6,10837,9123,
ABI,4/9/2002,0.5686,0.5766,0.5726,2,0,2,10002,5608,
ABK,4/9/2002,0.2789,0.3018,0.2904,0,240,240,1219,2738,
ABMD,4/9/2002,0.9721,0.7382,0.8552,15,0,15,4075,1046,
ABN,4/9/2002,0.3365,0.4575,0.3970,0,0,0,762,2185,
ABS,4/9/2002,0.1691,0.2408,0.2050,351,69,420,9159,4987,
ABT,4/9/2002,0.3628,0.3569,0.3598,77,79,156,104013,61505,
ABV,4/9/2002,0.3603,0.3513,0.3558,0,0,0,2,4,
ABX,4/9/2002,0.4387,0.3729,0.4058,204,687,891,82577,34243,
ABY,4/9/2002,0.3987,0.3987,0.3987,10,0,10,617,406,
AC,4/9/2002,0.3058,0.2629,0.2844,1,15,16,6830,4820,
ACAI,4/9/2002,0.6528,0.6557,0.6542,0,0,0,304,347,
ACAM,4/9/2002,0.5537,0.5636,0.5586,0,0,0,155,114,
ACAS,4/9/2002,0.2283,0.2258,0.2270,2,2,4,2178,736,
ACDO,4/9/2002,0.4193,0.3930,0.4062,174,5,179,3189,2077,
ACE,4/9/2002,0.3789,0.3218,0.3504,2590,2342,4932,5505,5127,
ACF,4/9/2002,0.6108,0.6030,0.6069,50,46,96,41545,46188,
ACI,4/9/2002,0.4809,0.3884,0.4346,0,0,0,1478,1318,
ACLA,4/9/2002,0.0000,0.0000,0.0000,0,0,0,370,113,
ACLS,4/9/2002,0.5660,0.7134,0.6397,0,0,0,3284,2003,
ACN,4/9/2002,0.5807,0.5367,0.5587,15,252,267,8456,9315,
ACPW,4/9/2002,0.6975,0.6960,0.6968,0,0,0,1933,2574,
ACRI,4/9/2002,0.6814,0.7383,0.7098,0,0,0,1582,549,
ACRT,4/9/2002,0.9237,0.9923,0.9580,16,0,16,3495,1060,
ACS,4/9/2002,0.3430,0.3835,0.3632,25,50,75,22152,36542,
ACTL,4/9/2002,0.3928,0.4319,0.4124,20,0,20,421,1236,
ACTR,4/9/2002,0.0000,0.0000,0.0000,0,0,0,1239,162,
ACTU,4/9/2002,0.8304,0.8304,0.8304,30,0,30,689,787,
ACXM,4/9/2002,0.5215,0.5331,0.5273,0,0,0,1361,3377,
ADBE,4/9/2002,0.4963,0.4814,0.4888,564,128,692,45713,26542,
ADCT,4/9/2002,1.1505,1.1505,1.1505,201,21,222,76796,90512,
ADEX,4/9/2002,0.5824,0.5213,0.5518,0,0,0,127,105,
ADI,4/9/2002,0.5721,0.5687,0.5704,123,161,284,38591,22754,
ADIC,4/9/2002,0.6672,0.6118,0.6395,30,1,31,2943,1246,
ADLAC,4/9/2002,1.3791,1.4684,1.4238,31,597,628,81605,73455,
ADLR,4/9/2002,0.8463,0.8275,0.8369,0,0,0,3736,587,
ADM,4/9/2002,0.2735,0.2383,0.2559,10,11,21,5351,1993,
ADP,4/9/2002,0.2759,0.2767,0.2763,11,66,77,20614,11331,
ADPT,4/9/2002,0.6109,0.6857,0.6483,16,19,35,12115,5851,
ADRX,4/9/2002,0.7079,0.7200,0.7140,755,83,838,57348,36688,
ADSK,4/9/2002,0.4720,0.4565,0.4642,30,8,38,4607,1039,
ADTK,4/9/2002,0.0000,0.0000,0.0000,0,0,0,189,134,
ADTN,4/9/2002,0.4082,0.4870,0.4476,36,0,36,3121,319,
ADVNA,4/9/2002,0.2429,0.2788,0.2609,0,0,0,465,83,
ADVNB,4/9/2002,0.3174,0.3357,0.3266,10,0,10,724,155,
ADVP,4/9/2002,0.4937,0.4520,0.4728,8,0,8,9076,4618,
ADVS,4/9/2002,0.5717,0.6182,0.5950,209,872,1081,4078,3016,
AEE,4/9/2002,0.0819,0.0819,0.0819,0,0,0,790,314,
AEG,4/9/2002,0.3100,0.3613,0.3356,0,0,0,2320,792,
