symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,4/12/2002,0.5045,0.4758,0.4902,314,108,422,43079,43712,
AA,4/12/2002,0.3633,0.3748,0.3690,265,107,372,91637,52243,
AAI,4/12/2002,0.6861,0.7943,0.7402,30,20,50,5795,516,
AAPL,4/12/2002,0.5169,0.4692,0.4930,2543,336,2879,139583,90783,
ABC,4/12/2002,0.2937,0.2722,0.2830,362,10,372,9265,5280,
ABF,4/12/2002,0.5739,0.5816,0.5778,50,5,55,7086,11903,
ABGX,4/12/2002,0.8567,0.8532,0.8550,80,84,164,11624,9784,
ABI,4/12/2002,0.5210,0.5410,0.5310,206,19,225,10226,5670,
ABK,4/12/2002,0.2820,0.2859,0.2840,81,16,97,1230,2981,
ABMD,4/12/2002,0.9497,0.7601,0.8549,14,4,18,4193,1046,
ABN,4/12/2002,0.2014,0.3262,0.2638,0,27,27,751,2185,
ABS,4/12/2002,0.2150,0.2180,0.2165,350,61,411,8841,5019,
ABT,4/12/2002,0.3116,0.2550,0.2833,1536,3992,5528,103234,61443,
ABV,4/12/2002,0.3660,0.3498,0.3579,0,0,0,2,4,
ABX,4/12/2002,0.4048,0.4199,0.4124,1292,636,1928,83604,34992,
ABY,4/12/2002,0.3895,0.3895,0.3895,8,0,8,641,409,
AC,4/12/2002,0.2514,0.3018,0.2766,26,0,26,6896,4864,
ACAI,4/12/2002,0.6297,0.5957,0.6127,11,6,17,312,347,
ACAM,4/12/2002,0.5397,0.5207,0.5302,6,0,6,155,114,
ACAS,4/12/2002,0.3287,0.2801,0.3044,39,30,69,2200,771,
ACDO,4/12/2002,0.4432,0.4058,0.4245,37,73,110,3529,2391,
ACE,4/12/2002,0.3412,0.3086,0.3249,21,10,31,8106,7668,
ACF,4/12/2002,0.6567,0.6603,0.6585,1045,647,1692,43445,47244,
ACI,4/12/2002,0.4151,0.4226,0.4188,0,0,0,1447,1318,
ACLA,4/12/2002,0.2359,0.2359,0.2359,0,0,0,370,113,
ACLS,4/12/2002,0.6071,0.6298,0.6184,1,0,1,3236,2013,
ACN,4/12/2002,0.5881,0.5586,0.5734,87,92,179,8477,9903,
ACPW,4/12/2002,0.8659,0.8577,0.8618,52,60,112,1933,2510,
ACRI,4/12/2002,0.6645,0.7258,0.6951,40,0,40,1612,549,
ACRT,4/12/2002,0.9622,0.9287,0.9454,42,0,42,3658,1207,
ACS,4/12/2002,0.3731,0.4021,0.3876,592,1272,1864,22275,36537,
ACTL,4/12/2002,0.4165,0.4001,0.4083,4,0,4,456,1236,
ACTR,4/12/2002,0.0000,0.0000,0.0000,0,0,0,1239,71,
ACTU,4/12/2002,0.7742,0.8630,0.8186,0,0,0,719,777,
ACXM,4/12/2002,0.6273,0.4961,0.5617,5,0,5,1744,3377,
ADBE,4/12/2002,0.4860,0.4837,0.4848,2940,2098,5038,46534,26932,
ADCT,4/12/2002,1.2411,1.2411,1.2411,1357,0,1357,71183,90461,
ADEX,4/12/2002,0.5525,0.5008,0.5267,0,0,0,127,105,
ADI,4/12/2002,0.5413,0.5553,0.5483,428,995,1423,39853,23337,
ADIC,4/12/2002,0.6571,0.6598,0.6584,166,20,186,3159,1350,
ADLAC,4/12/2002,1.6618,1.6507,1.6562,14306,9263,23569,86260,78356,
ADLR,4/12/2002,0.8052,0.8075,0.8064,0,0,0,3736,587,
ADM,4/12/2002,0.2566,0.2643,0.2604,1155,0,1155,5486,2019,
ADP,4/12/2002,0.2893,0.2968,0.2931,325,3535,3860,20701,11467,
ADPT,4/12/2002,0.6346,0.7644,0.6995,340,151,491,12885,5917,
ADRX,4/12/2002,0.7682,0.7638,0.7660,1533,438,1971,70649,36659,
ADSK,4/12/2002,0.5156,0.4687,0.4922,259,56,315,4956,1014,
ADTK,4/12/2002,0.0000,0.0000,0.0000,20,0,20,189,134,
ADTN,4/12/2002,0.4590,0.4400,0.4495,0,158,158,3145,414,
ADVNA,4/12/2002,0.3666,0.3666,0.3666,15,0,15,461,83,
ADVNB,4/12/2002,0.3304,0.3775,0.3540,184,150,334,934,278,
ADVP,4/12/2002,0.4703,0.4274,0.4488,389,102,491,9014,4691,
ADVS,4/12/2002,0.5532,0.5786,0.5659,142,1113,1255,4100,5315,
AEE,4/12/2002,0.1854,0.1832,0.1843,0,0,0,790,539,
AEG,4/12/2002,0.2986,0.4040,0.3513,0,6,6,2320,791,
AEIS,4/12/2002,0.6282,0.6254,0.6268,0,30,30,2360,2568,
AEM,4/12/2002,0.5330,0.5087,0.5208,290,4,294,13209,5353,
AEOS,4/12/2002,0.6309,0.5610,0.5960,698,557,1255,8767,6325,
AEP,4/12/2002,0.2027,0.2245,0.2136,55,0,55,3928,2942,
AES,4/12/2002,0.8908,1.1104,1.0006,242,1086,1328,132688,83582,
AET,4/12/2002,0.3968,0.3813,0.3890,2402,658,3060,55322,17558,
AETH,4/12/2002,0.7258,0.7258,0.7258,30,1,31,7979,2919,
AFC,4/12/2002,0.2276,0.2425,0.2350,20,1,21,807,464,
AFCI,4/12/2002,0.4807,0.4816,0.4812,70,55,125,19671,7294,
AFFX,4/12/2002,0.7933,0.7727,0.7830,77,133,210,16108,7346,
AFG,4/12/2002,0.2894,0.2894,0.2894,0,0,0,235,230,
AFL,4/12/2002,0.2653,0.2403,0.2528,122,8,130,14411,4965,
AG,4/12/2002,0.4331,0.4272,0.4302,35,0,35,2010,675,
AGE,4/12/2002,0.3108,0.3264,0.3186,125,2,127,13606,6446,
AGEN,4/12/2002,0.5497,0.5971,0.5734,17,0,17,3072,596,
AGIL,4/12/2002,0.9618,1.0746,1.0182,249,0,249,2566,2329,
AGN,4/12/2002,0.3839,0.3615,0.3727,103,291,394,14868,3182,
AGU,4/12/2002,0.3226,0.2660,0.2943,0,200,200,160,6419,
AGY,4/12/2002,0.3774,0.3609,0.3692,10,0,10,3040,697,
AH,4/12/2002,0.4147,0.3854,0.4000,550,45,595,3144,1076,
AHAA,4/12/2002,0.8432,0.7682,0.8057,44,0,44,3505,2524,
AHC,4/12/2002,0.2597,0.2782,0.2690,389,2599,2988,11611,12536,
AHG,4/12/2002,0.3064,0.3195,0.3130,28,26,54,1243,723,
AHO,4/12/2002,0.2834,0.2880,0.2857,0,0,0,722,1317,
AHR,4/12/2002,0.3539,0.3539,0.3539,0,0,0,804,182,
AIB,4/12/2002,0.3485,0.3361,0.3423,0,0,0,490,170,
AIG,4/12/2002,0.3834,0.4459,0.4146,2293,2372,4665,144161,83928,
AIR,4/12/2002,0.5159,0.4750,0.4954,10,0,10,600,153,
AJG,4/12/2002,0.2653,0.2977,0.2815,10,0,10,1136,742,
AKAM,4/12/2002,0.8933,0.9067,0.9000,21,4,25,26605,3062,
AKS,4/12/2002,0.3756,0.3891,0.3823,3,0,3,2830,449,
AKSY,4/12/2002,1.0861,0.9520,1.0190,185,51,236,4332,1457,
AKZOY,4/12/2002,0.2809,0.2846,0.2828,0,0,0,609,108,
AL,4/12/2002,0.2948,0.2713,0.2831,100,10,110,5502,976,
ALA,4/12/2002,0.6152,0.6267,0.6210,14,30,44,26525,23270,
ALAO,4/12/2002,0.7655,0.7655,0.7655,0,0,0,8,0,
ALD,4/12/2002,0.2806,0.3521,0.3164,5,5,10,1765,2967,
ALE,4/12/2002,0.1874,0.2106,0.1990,0,0,0,663,37,
ALEX,4/12/2002,0.3712,0.3343,0.3528,0,0,0,1317,424,
ALGX,4/12/2002,1.9884,1.9884,1.9884,0,0,0,5531,3602,
ALK,4/12/2002,0.3712,0.3546,0.3629,1,12,13,4642,1732,
ALKS,4/12/2002,0.6425,0.5601,0.6013,90,20,110,8386,1338,
ALL,4/12/2002,0.2065,0.2325,0.2195,303,48,351,97590,25915,
ALN,4/12/2002,0.8644,1.1105,0.9874,0,50,50,394,427,
ALO,4/12/2002,0.5318,0.6450,0.5884,160,6,166,4300,2601,
ALOY,4/12/2002,0.9056,0.8680,0.8868,66,218,284,3529,1264,
ALSC,4/12/2002,0.6271,0.5943,0.6107,1,1,2,714,115,
ALTR,4/12/2002,0.6430,0.6094,0.6262,469,55,524,47793,38115,
ALXN,4/12/2002,0.6141,0.5726,0.5934,20,0,20,2312,1588,
AM,4/12/2002,0.4595,0.4414,0.4504,58,6,64,5336,6693,
AMAT,4/12/2002,0.5833,0.5850,0.5841,8544,11674,20218,278237,231710,
AMCC,4/12/2002,0.9075,0.9232,0.9154,961,171,1132,49264,21453,
AMD,4/12/2002,0.7561,0.7689,0.7625,1680,2549,4229,194595,126319,
AMEV,4/12/2002,1.1213,0.9619,1.0416,0,0,0,910,33,
AMFI,4/12/2002,0.2121,0.2121,0.2121,0,0,0,319,102,
AMG,4/12/2002,0.3167,0.3174,0.3170,0,0,0,343,590,
AMGN,4/12/2002,0.3844,0.3661,0.3752,1637,2841,4478,250284,153669,
AMKR,4/12/2002,0.6442,0.6215,0.6328,84,29,113,12015,8796,
AMLN,4/12/2002,0.6183,0.5975,0.6079,0,10,10,2073,720,
AMPL,4/12/2002,0.0000,0.0000,0.0000,0,25,25,365,100,
AMR,4/12/2002,0.3935,0.4404,0.4170,490,58,548,15777,15372,
AMRI,4/12/2002,0.5726,0.6102,0.5914,31,15,46,2434,1330,
AMSC,4/12/2002,0.9198,0.7966,0.8582,21,50,71,886,1180,
AMSG,4/12/2002,0.3759,0.4202,0.3980,0,0,0,1463,420,
AMSY,4/12/2002,0.4708,0.4759,0.4734,3,0,3,1321,26,
AMT,4/12/2002,1.3355,1.3133,1.3244,207,1017,1224,30774,16641,
AMTD,4/12/2002,0.6850,0.6850,0.6850,0,20,20,11711,3905,
AMX,4/12/2002,0.3739,0.3362,0.3550,10,9,19,27897,18217,
AMZN,4/12/2002,0.9009,0.9299,0.9154,2512,1727,4239,194754,171929,
AN,4/12/2002,0.4588,0.4404,0.4496,1774,8,1782,47443,5007,
ANAD,4/12/2002,0.8528,0.7278,0.7903,26,5,31,5474,2299,
ANDW,4/12/2002,0.6199,0.4569,0.5384,140,0,140,5784,2553,
ANEN,4/12/2002,0.7034,0.8741,0.7888,0,5,5,916,1529,
ANF,4/12/2002,0.4139,0.4199,0.4169,193,58,251,20272,5854,
ANLY,4/12/2002,0.9716,0.9576,0.9646,0,0,0,576,36,
ANN,4/12/2002,0.4089,0.4329,0.4209,307,140,447,3559,5899,
ANSR,4/12/2002,0.8089,0.7422,0.7756,2,0,2,1686,165,
ANSS,4/12/2002,0.5205,0.5172,0.5188,4,0,4,375,142,
AOC,4/12/2002,0.2233,0.2698,0.2466,5,0,5,18451,2806,
AOL,4/12/2002,0.7009,0.7655,0.7332,25600,9444,35044,1447298,593103,
AOLA,4/12/2002,0.0000,0.0000,0.0000,0,0,0,499,10,
AOT,4/12/2002,0.3072,0.3078,0.3075,0,0,0,673,742,
APA,4/12/2002,0.3610,0.3572,0.3591,700,1287,1987,19889,23224,
APB,4/12/2002,0.2473,0.2582,0.2527,0,0,0,1119,222,
APC,4/12/2002,0.3724,0.3808,0.3766,1404,1572,2976,34255,23990,
APCC,4/12/2002,0.3325,0.3574,0.3450,12,0,12,7669,3453,
APD,4/12/2002,0.2134,0.2590,0.2362,1219,10,1229,2937,959,
APH,4/12/2002,0.3338,0.3037,0.3188,57,200,257,3519,781,
APHT,4/12/2002,0.7997,0.8297,0.8147,0,0,0,543,497,
APN,4/12/2002,0.6068,0.6343,0.6205,20,10,30,722,279,
APOL,4/12/2002,0.3045,0.3392,0.3218,159,13,172,9349,5516,
APPB,4/12/2002,0.3862,0.3344,0.3603,0,10,10,6403,2726,
APWR,4/12/2002,0.4317,0.4094,0.4206,18,109,127,3516,2206,
ARBA,4/12/2002,1.0144,1.3044,1.1594,1187,10044,11231,74650,39098,
ARDM,4/12/2002,0.9459,0.9473,0.9466,20,0,20,2211,977,
ARG,4/12/2002,0.3586,0.3293,0.3440,19,0,19,959,496,
ARIA,4/12/2002,0.9678,0.9678,0.9678,5,0,5,2250,278,
ARM,4/12/2002,0.3126,0.3771,0.3448,4,5,9,2000,282,
ARMHY,4/12/2002,0.8583,0.6680,0.7632,67,67,134,1423,542,
ARQL,4/12/2002,0.6621,0.5992,0.6306,0,0,0,3637,811,
ARRO,4/12/2002,0.2774,0.2774,0.2774,0,0,0,239,40,
ARRS,4/12/2002,0.8541,0.7974,0.8258,10,0,10,2078,898,
ARRY,4/12/2002,0.5223,0.8380,0.6802,3,0,3,255,73,
ARTC,4/12/2002,0.5322,0.5269,0.5296,10,0,10,496,1082,
ARTG,4/12/2002,0.0000,0.0000,0.0000,0,0,0,1327,255,
ARW,4/12/2002,0.4410,0.4187,0.4298,7,0,7,1953,1739,
ARXX,4/12/2002,0.6421,0.6406,0.6414,23,0,23,2035,1530,
