symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,3/27/2002,0.4988,0.4186,0.4587,2186,1770,3956,36288,35906,
AA,3/27/2002,0.3100,0.3091,0.3096,691,479,1170,58610,47833,
AAI,3/27/2002,0.6032,0.6032,0.6032,15,0,15,5798,511,
AAPL,3/27/2002,0.4107,0.4075,0.4091,422,208,630,136554,86076,
ABC,3/27/2002,0.2504,0.2595,0.2550,285,174,459,8577,4560,
ABF,3/27/2002,0.4645,0.4684,0.4664,1264,882,2146,5563,11391,
ABGX,3/27/2002,0.7967,0.7528,0.7748,114,237,351,9648,7490,
ABI,3/27/2002,0.4912,0.4670,0.4791,85,165,250,4831,5335,
ABK,3/27/2002,0.3143,0.2954,0.3048,23,20,43,1076,2701,
ABMD,3/27/2002,0.7454,0.7571,0.7512,5,0,5,3678,1002,
ABN,3/27/2002,0.2851,0.2754,0.2802,0,40,40,760,2165,
ABS,3/27/2002,0.2269,0.2256,0.2262,147,86,233,8598,4938,
ABT,3/27/2002,0.3242,0.3087,0.3164,2934,4615,7549,98950,55641,
ABX,3/27/2002,0.3954,0.4195,0.4074,2633,284,2917,73453,33265,
ABY,3/27/2002,0.4519,0.4519,0.4519,0,25,25,556,381,
AC,3/27/2002,0.2680,0.2531,0.2606,40,24,64,6627,4798,
ACAI,3/27/2002,0.6541,0.6431,0.6486,1,0,1,296,317,
ACAM,3/27/2002,0.5747,0.5158,0.5452,0,0,0,155,57,
ACAS,3/27/2002,0.2473,0.2530,0.2502,20,5,25,2054,729,
ACDO,3/27/2002,0.3869,0.3924,0.3897,423,119,542,2931,1710,
ACE,3/27/2002,0.3417,0.3455,0.3436,37,0,37,5187,5231,
ACF,3/27/2002,0.5324,0.5305,0.5314,412,659,1071,37461,36293,
ACI,3/27/2002,0.3956,0.4007,0.3982,0,0,0,1456,685,
ACLA,3/27/2002,0.5845,0.5779,0.5812,0,0,0,370,113,
ACLS,3/27/2002,0.5972,0.5266,0.5619,5,0,5,3200,2024,
ACN,3/27/2002,0.4249,0.4724,0.4486,102,72,174,6731,8671,
ACPW,3/27/2002,0.8180,0.7907,0.8043,1,0,1,1935,2405,
ACRI,3/27/2002,0.6708,0.5821,0.6264,5,0,5,1540,499,
ACRT,3/27/2002,0.8607,0.9038,0.8822,41,22,63,3375,995,
ACS,3/27/2002,0.3425,0.3347,0.3386,1446,185,1631,20157,31316,
ACTL,3/27/2002,0.3804,0.3830,0.3817,0,0,0,413,1186,
ACTR,3/27/2002,0.0000,0.0000,0.0000,0,0,0,1239,225,
ACTU,3/27/2002,0.6259,0.7315,0.6787,0,0,0,712,787,
ACXM,3/27/2002,0.5393,0.4662,0.5028,0,0,0,1410,3338,
ADBE,3/27/2002,0.3781,0.3924,0.3852,493,97,590,44316,25189,
ADCT,3/27/2002,1.0582,1.0626,1.0604,332,121,453,78166,90470,
ADEX,3/27/2002,0.5818,0.4789,0.5304,0,0,0,117,105,
ADI,3/27/2002,0.4394,0.4623,0.4508,552,401,953,40740,22194,
ADIC,3/27/2002,0.5422,0.5556,0.5489,23,0,23,2736,1249,
ADLAC,3/27/2002,1.0070,1.0589,1.0330,12982,8489,21471,23000,26570,
ADLR,3/27/2002,0.7863,0.8362,0.8112,0,0,0,3523,564,
