symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,5/23/2002,0.5029,0.5017,0.5023,336,320,656,28088,33252,
AA,5/23/2002,0.2488,0.2363,0.2426,447,122,569,49512,32977,
AAI,5/23/2002,0.7554,0.7554,0.7554,20,500,520,5049,272,
AAPL,5/23/2002,0.3564,0.3701,0.3632,1257,387,1644,111494,69470,
ABC,5/23/2002,0.2690,0.2568,0.2629,451,190,641,7979,4239,
ABF,5/23/2002,0.4169,0.3951,0.4060,3,33,36,4335,8244,
ABGX,5/23/2002,0.9051,0.8667,0.8859,1992,28,2020,9508,10180,
ABI,5/23/2002,0.5381,0.5630,0.5506,378,27,405,7172,4567,
ABK,5/23/2002,0.2459,0.2518,0.2488,3,0,3,708,1841,
ABMD,5/23/2002,0.8159,1.0272,0.9215,400,0,400,5065,1267,
ABN,5/23/2002,0.2460,0.2492,0.2476,0,0,0,96,93,
ABS,5/23/2002,0.3581,0.3396,0.3488,237,232,469,12784,9050,
ABT,5/23/2002,0.2786,0.3290,0.3038,1916,492,2408,80195,56598,
ABV,5/23/2002,0.3164,0.2947,0.3056,0,0,0,27,4,
ABX,5/23/2002,0.3601,0.3844,0.3722,4596,3024,7620,82902,32474,
ABY,5/23/2002,0.3152,0.3152,0.3152,5,0,5,620,125,
AC,5/23/2002,0.3053,0.2863,0.2958,40,110,150,4152,1348,
ACAI,5/23/2002,0.5140,0.5193,0.5167,4,0,4,230,99,
ACAM,5/23/2002,0.8308,0.4558,0.6433,0,0,0,151,51,
ACAS,5/23/2002,0.1842,0.3034,0.2438,38,40,78,1250,582,
ACDO,5/23/2002,0.4696,0.4648,0.4672,127,123,250,3588,2065,
ACE,5/23/2002,0.4380,0.4334,0.4357,863,266,1129,5978,6149,
ACF,5/23/2002,0.6523,0.6630,0.6577,1290,1538,2828,32201,43651,
ACI,5/23/2002,0.3361,0.3513,0.3437,15,0,15,1016,1750,
ACLA,5/23/2002,0.0000,0.0000,0.0000,0,0,0,60,0,
ACLS,5/23/2002,0.6224,0.5172,0.5698,3,24,27,2204,1367,
ACN,5/23/2002,0.4340,0.4373,0.4356,906,723,1629,17772,19399,
ACPW,5/23/2002,0.7316,0.7316,0.7316,0,0,0,941,1221,
ACRI,5/23/2002,0.7853,0.7355,0.7604,40,0,40,574,360,
ACRT,5/23/2002,0.8813,0.6784,0.7798,49,34,83,3968,2464,
ACS,5/23/2002,0.3808,0.3451,0.3630,65,8,73,12995,31868,
ACTL,5/23/2002,0.3015,0.3268,0.3142,125,214,339,1447,1932,
ACTU,5/23/2002,0.4248,0.4243,0.4246,0,0,0,190,58,
ACXM,5/23/2002,0.5333,0.5330,0.5332,75,0,75,1034,2311,
ADBE,5/23/2002,0.5526,0.5473,0.5499,524,128,652,45368,28082,
ADCT,5/23/2002,0.9430,0.9463,0.9446,2235,167,2402,52741,12964,
ADEX,5/23/2002,0.6620,0.5491,0.6056,0,0,0,140,105,
ADI,5/23/2002,0.5683,0.5413,0.5548,1186,707,1893,42649,28495,
ADIC,5/23/2002,0.8907,0.7854,0.8380,51,8,59,2952,1560,
ADLR,5/23/2002,0.6998,0.7346,0.7172,118,4,122,2740,588,
ADM,5/23/2002,0.3230,0.3619,0.3425,119,0,119,5700,2419,
ADP,5/23/2002,0.2330,0.2442,0.2386,603,156,759,15545,7052,
ADPT,5/23/2002,0.6641,0.6197,0.6419,16,100,116,11557,8580,
ADRX,5/23/2002,0.7225,0.7652,0.7438,4556,4753,9309,91471,21927,
ADSK,5/23/2002,0.5077,0.6088,0.5582,61,45,106,4691,1437,
ADTN,5/23/2002,0.4433,0.4170,0.4302,20,10,30,2325,230,
ADVNA,5/23/2002,0.3955,0.4169,0.4062,0,0,0,360,100,
ADVNB,5/23/2002,0.3177,0.3177,0.3177,0,0,0,984,319,
ADVP,5/23/2002,0.5643,0.5555,0.5599,754,316,1070,11068,4340,
ADVS,5/23/2002,0.5593,0.4997,0.5295,113,199,312,2446,1105,
AEE,5/23/2002,0.2138,0.2578,0.2358,4,0,4,1540,697,
AEG,5/23/2002,0.2655,0.2600,0.2628,4,0,4,724,816,
AEIS,5/23/2002,0.5601,0.5943,0.5772,158,11,169,3780,2660,
AEM,5/23/2002,0.4787,0.4493,0.4640,1532,67,1599,12632,3022,
AEOS,5/23/2002,0.5212,0.4507,0.4860,123,21,144,2347,2284,
AEP,5/23/2002,0.2392,0.2415,0.2404,35,331,366,2976,4649,
AES,5/23/2002,0.9920,0.9579,0.9750,789,127,916,114327,71575,
AET,5/23/2002,0.3560,0.3612,0.3586,1238,138,1376,47085,17011,
AETH,5/23/2002,1.2285,1.2299,1.2292,19,0,19,5582,1375,
AFC,5/23/2002,0.2595,0.2198,0.2396,20,2,22,761,583,
AFCI,5/23/2002,0.4845,0.6058,0.5452,602,51,653,11030,8070,
AFFX,5/23/2002,0.7060,0.7196,0.7128,923,258,1181,7772,6086,
AFG,5/23/2002,0.2879,0.3079,0.2979,0,0,0,288,220,
AFL,5/23/2002,0.2476,0.2651,0.2563,242,0,242,6645,3266,
AG,5/23/2002,0.4554,0.4501,0.4528,7,0,7,1807,414,
AGE,5/23/2002,0.2757,0.2599,0.2678,68,10,78,8768,4716,
AGEN,5/23/2002,0.5598,0.6795,0.6196,0,0,0,1414,531,
AGIL,5/23/2002,0.9519,0.9185,0.9352,1,344,345,1680,2469,
AGN,5/23/2002,0.3884,0.3865,0.3874,37,81,118,9431,6090,
AGU,5/23/2002,0.2764,0.2980,0.2872,0,0,0,1001,5721,
AGY,5/23/2002,0.3734,0.3789,0.3762,24,4,28,1000,2551,
AH,5/23/2002,0.4352,0.4455,0.4404,5,78,83,2042,797,
AHAA,5/23/2002,0.7863,0.7245,0.7554,6426,10,6436,2229,1076,
AHC,5/23/2002,0.2452,0.2552,0.2502,61,168,229,10304,10292,
AHG,5/23/2002,0.3772,0.3389,0.3580,9,0,9,1005,859,
AHO,5/23/2002,0.2414,0.2714,0.2564,30,720,750,731,1137,
AHR,5/23/2002,0.1944,0.2290,0.2117,0,0,0,906,166,
AIB,5/23/2002,0.2943,0.2944,0.2944,0,0,0,328,173,
AIG,5/23/2002,0.2713,0.2766,0.2740,2434,8030,10464,134301,83990,
AIR,5/23/2002,0.4585,0.4522,0.4554,0,10,10,291,177,
AJG,5/23/2002,0.2034,0.2070,0.2052,29,5,34,707,317,
AKAM,5/23/2002,1.1138,1.2147,1.1642,10,0,10,23407,2106,
AKS,5/23/2002,0.3854,0.4035,0.3945,33,50,83,2318,450,
AKSY,5/23/2002,0.9555,0.8898,0.9226,20,5,25,1813,786,
AKZOY,5/23/2002,0.2692,0.2063,0.2378,0,0,0,135,135,
AL,5/23/2002,0.2647,0.2484,0.2566,302,0,302,4332,805,
ALA,5/23/2002,0.7299,0.6754,0.7026,594,68,662,16214,23950,
ALAO,5/23/2002,0.7794,0.7676,0.7735,0,0,0,17,1,
ALD,5/23/2002,0.3880,0.5368,0.4624,1497,1005,2502,7457,15719,
ALE,5/23/2002,0.1889,0.1824,0.1856,10,0,10,419,30,
ALEX,5/23/2002,0.2565,0.2564,0.2564,6,3,9,2106,541,
ALGX,5/23/2002,0.0000,0.0000,0.0000,0,0,0,6113,3553,
ALK,5/23/2002,0.4166,0.3573,0.3870,0,0,0,2225,1746,
ALKS,5/23/2002,0.6030,0.6101,0.6065,207,129,336,2633,1197,
ALL,5/23/2002,0.2043,0.2743,0.2393,220,20,240,101403,30097,
ALN,5/23/2002,0.6448,0.6470,0.6459,0,0,0,438,45,
ALO,5/23/2002,0.4790,0.4595,0.4692,325,2,327,3991,2693,
ALOY,5/23/2002,0.6479,0.6360,0.6420,0,10,10,2840,352,
ALSC,5/23/2002,0.6126,0.4691,0.5409,0,0,0,448,169,
ALTR,5/23/2002,0.6091,0.5584,0.5838,741,400,1141,44989,48986,
ALXN,5/23/2002,0.6291,0.6864,0.6578,61,0,61,1588,1003,
AM,5/23/2002,0.4464,0.4271,0.4368,29,10,39,2274,2539,
AMAT,5/23/2002,0.4978,0.5132,0.5055,8727,7056,15783,273716,151085,
AMCC,5/23/2002,0.8070,0.8979,0.8524,1031,22,1053,24046,15349,
AMD,5/23/2002,0.6280,0.6101,0.6190,1171,486,1657,173161,120974,
AMFI,5/23/2002,0.2326,0.2343,0.2334,0,0,0,173,95,
AMG,5/23/2002,0.2870,0.2583,0.2726,109,17,126,568,761,
AMGN,5/23/2002,0.3672,0.3957,0.3814,17540,3097,20637,153542,115933,
AMKR,5/23/2002,0.6679,0.5975,0.6327,120,1,121,8694,9261,
AMLN,5/23/2002,0.5951,0.5944,0.5948,79,0,79,1784,565,
AMR,5/23/2002,0.5046,0.4836,0.4941,2313,70,2383,13821,12846,
AMRI,5/23/2002,0.5652,0.5601,0.5627,37,10,47,1639,580,
AMSC,5/23/2002,0.6941,0.6906,0.6924,14,0,14,446,927,
AMSG,5/23/2002,0.3083,0.3601,0.3342,0,0,0,1508,571,
AMSY,5/23/2002,0.4015,0.3871,0.3943,15,5,20,1073,80,
AMT,5/23/2002,0.9022,0.8858,0.8940,1209,22,1231,27474,16383,
AMTD,5/23/2002,0.6523,0.6523,0.6523,127,147,274,9401,3361,
AMX,5/23/2002,0.3531,0.3218,0.3375,31,0,31,13790,10710,
AMZN,5/23/2002,0.6803,0.6125,0.6464,4392,1558,5950,204376,151807,
AN,5/23/2002,0.3488,0.3252,0.3370,290,50,340,67863,39037,
ANAD,5/23/2002,0.8040,0.7326,0.7683,35,15,50,4508,1459,
ANDW,5/23/2002,0.4996,0.4830,0.4913,165,0,165,4148,1777,
ANEN,5/23/2002,0.8944,0.8146,0.8545,0,0,0,553,2026,
ANF,5/23/2002,0.4322,0.3906,0.4114,312,113,425,17841,7721,
ANLY,5/23/2002,0.9507,0.9547,0.9527,0,0,0,572,30,
ANN,5/23/2002,0.4353,0.3652,0.4002,80,22,102,2944,4158,
ANSR,5/23/2002,0.6591,0.6591,0.6591,0,45,45,1142,121,
ANSS,5/23/2002,0.5133,0.4674,0.4903,5,0,5,279,235,
AOC,5/23/2002,0.2605,0.2649,0.2627,244,5,249,17313,4249,
AOL,5/23/2002,0.5955,0.6722,0.6338,9289,7478,16767,1352800,465489,
AOLA,5/23/2002,0.0000,0.0000,0.0000,50,0,50,413,10,
AOT,5/23/2002,0.2858,0.3136,0.2997,0,0,0,437,473,
APA,5/23/2002,0.3249,0.3382,0.3316,179,177,356,15363,23986,
APB,5/23/2002,0.2549,0.2549,0.2549,0,0,0,1061,202,
APC,5/23/2002,0.3235,0.3183,0.3209,2810,41,2851,25994,24308,
APCC,5/23/2002,0.5875,0.5006,0.5440,249,3,252,7216,3645,
APD,5/23/2002,0.2517,0.2184,0.2350,1,3,4,3469,315,
APH,5/23/2002,0.3207,0.3361,0.3284,2,1,3,2662,1419,
APHT,5/23/2002,0.9723,0.8595,0.9159,10,0,10,698,433,
APN,5/23/2002,0.6188,0.5497,0.5842,0,0,0,961,250,
APOL,5/23/2002,0.4148,0.3364,0.3756,51,6,57,5801,3113,
APPB,5/23/2002,0.3258,0.3271,0.3264,12,10,22,2014,699,
APWR,5/23/2002,0.4402,0.4753,0.4578,113,44,157,3177,2845,
ARBA,5/23/2002,0.8507,0.8507,0.8507,215,47,262,59519,29317,
ARDM,5/23/2002,0.9002,0.5821,0.7412,0,0,0,851,557,
ARG,5/23/2002,0.3540,0.3661,0.3600,14,0,14,821,301,
ARIA,5/23/2002,0.6569,0.6569,0.6569,0,0,0,1575,112,
ARM,5/23/2002,0.3725,0.3788,0.3757,0,1,1,799,120,
ARMHY,5/23/2002,0.7255,0.6070,0.6662,10,0,10,1028,609,
ARQL,5/23/2002,0.6332,0.6324,0.6328,20,0,20,2884,654,
ARRO,5/23/2002,0.3065,0.2807,0.2936,0,0,0,224,166,
ARRS,5/23/2002,0.8070,0.8059,0.8064,295,185,480,1376,1195,
ARRY,5/23/2002,0.9094,0.5400,0.7247,12,0,12,362,111,
ARTC,5/23/2002,0.5035,0.4568,0.4802,14,0,14,560,2071,
ARTG,5/23/2002,0.0000,0.0000,0.0000,20,0,20,1388,253,
ARW,5/23/2002,0.3995,0.3494,0.3744,0,3,3,2037,1822,
ARXX,5/23/2002,0.8072,0.7364,0.7718,8,82,90,1859,1874,
ASA,5/23/2002,0.5024,0.5040,0.5032,432,394,826,11531,7753,
ASBC,5/23/2002,0.2232,0.2148,0.2190,0,0,0,673,46,
ASCA,5/23/2002,0.5399,0.5600,0.5500,33,10,43,388,228,
ASD,5/23/2002,0.2319,0.2371,0.2345,18,120,138,10021,4335,
ASF,5/23/2002,0.5651,0.6696,0.6174,0,250,250,1814,460,
ASGN,5/23/2002,0.4685,0.4604,0.4644,12,0,12,225,25,
ASH,5/23/2002,0.2590,0.2141,0.2366,54,0,54,368,114,
ASIA,5/23/2002,0.5713,0.5741,0.5727,19,0,19,2578,704,
ASMI,5/23/2002,0.6309,0.5460,0.5884,14,2,16,2761,1284,
ASML,5/23/2002,0.5605,0.5503,0.5554,87,400,487,7161,5786,
ASO,5/23/2002,0.2416,0.2445,0.2430,25,0,25,4338,655,
ASTE,5/23/2002,0.4901,0.4789,0.4845,0,0,0,231,8,
ASTSF,5/23/2002,0.5248,0.5762,0.5505,0,0,0,178,2175,
ASYT,5/23/2002,0.6522,0.5142,0.5832,24,31,55,2600,3141,
AT,5/23/2002,0.1932,0.2922,0.2427,229,30,259,9976,6093,
ATG,5/23/2002,0.1019,0.1870,0.1444,0,0,0,689,62,
ATH,5/23/2002,0.4187,0.4271,0.4229,24,0,24,13831,7322,
ATK,5/23/2002,0.3707,0.3786,0.3746,99,186,285,3471,2631,
ATMI,5/23/2002,0.4502,0.4262,0.4382,0,2,2,1867,4536,
ATML,5/23/2002,0.6955,0.5725,0.6340,1011,1986,2997,32879,32687,
ATN,5/23/2002,0.5763,0.5893,0.5828,48,20,68,1825,1194,
ATR,5/23/2002,0.2561,0.2489,0.2525,0,0,0,58,0,
ATRX,5/23/2002,0.3130,0.3792,0.3461,138,0,138,597,512,
ATSN,5/23/2002,1.0136,0.8277,0.9206,0,0,0,492,10,
ATTC,5/23/2002,0.3333,0.3333,0.3333,20,3,23,13409,8858,
ATVI,5/23/2002,0.3996,0.3929,0.3962,857,126,983,4954,1708,
ATW,5/23/2002,0.3481,0.3580,0.3530,0,0,0,221,50,
AU,5/23/2002,0.4431,0.4723,0.4577,370,272,642,9721,3833,
AUDC,5/23/2002,0.6939,0.6939,0.6939,0,0,0,320,444,
AV,5/23/2002,0.7368,0.7394,0.7381,454,0,454,13614,6693,
AVA,5/23/2002,0.3563,0.3247,0.3405,7,0,7,421,76,
AVCI,5/23/2002,0.0000,0.0000,0.0000,30,0,30,1060,86,
AVCT,5/23/2002,0.5260,0.5113,0.5187,150,0,150,2231,775,
AVE,5/23/2002,0.2651,0.2595,0.2623,1,10,11,2851,8166,
AVGN,5/23/2002,0.8564,0.6871,0.7718,40,0,40,1008,345,
AVID,5/23/2002,0.5171,0.5014,0.5092,2,150,152,549,138,
AVII,5/23/2002,0.8198,1.1867,1.0032,80,20,100,8686,1869,
AVL,5/23/2002,0.4512,0.3932,0.4222,1,0,1,1889,641,
AVNT,5/23/2002,0.4842,0.3365,0.4104,30,0,30,1480,493,
AVNX,5/23/2002,0.0000,0.0000,0.0000,0,0,0,3516,1257,
AVP,5/23/2002,0.2123,0.1809,0.1966,30,87,117,11034,4961,
AVT,5/23/2002,0.5535,0.5112,0.5324,0,0,0,3610,1082,
AVX,5/23/2002,0.3586,0.3040,0.3313,37,30,67,2508,1037,
AVY,5/23/2002,0.1908,0.1999,0.1954,32,20,52,1041,669,
AW,5/23/2002,0.5716,0.6492,0.6104,0,10,10,13916,4464,
AWA,5/23/2002,0.0338,0.7490,0.3914,0,0,0,406,349,
