symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,6/11/2002,0.5153,0.5199,0.5176,1002,367,1369,32601,37945,
AA,6/11/2002,0.3782,0.3808,0.3795,3410,828,4238,53085,38049,
AAI,6/11/2002,0.7879,0.7879,0.7879,0,0,0,5134,967,
AAPL,6/11/2002,0.6270,0.5221,0.5746,1149,1449,2598,116360,73465,
ABC,6/11/2002,0.2665,0.2619,0.2642,1612,135,1747,13178,4788,
ABF,6/11/2002,0.4239,0.4221,0.4230,15,6,21,6285,8318,
ABGX,6/11/2002,1.2675,1.2375,1.2525,123,127,250,9261,10107,
ABI,6/11/2002,0.5958,0.5319,0.5638,42,5,47,8037,5703,
ABK,6/11/2002,0.2345,0.2375,0.2360,1,70,71,760,2421,
ABMD,6/11/2002,0.9783,0.8723,0.9253,0,51,51,5379,1279,
ABN,6/11/2002,0.2648,0.2669,0.2659,0,0,0,106,83,
ABS,6/11/2002,0.3496,0.3676,0.3586,455,167,622,15248,11124,
ABT,6/11/2002,0.4006,0.4159,0.4082,19351,6853,26204,95074,64040,
ABV,6/11/2002,0.3454,0.3470,0.3462,0,0,0,27,4,
ABX,6/11/2002,0.4894,0.4769,0.4832,3696,2226,5922,90149,37755,
ABY,6/11/2002,0.3681,0.3681,0.3681,0,0,0,640,127,
AC,6/11/2002,0.3942,0.3862,0.3902,43,45,88,5244,2421,
ACAI,6/11/2002,0.5158,0.5137,0.5148,115,0,115,250,99,
ACAM,6/11/2002,0.8800,0.5679,0.7240,0,0,0,151,54,
ACAS,6/11/2002,0.3700,0.3467,0.3584,1,24,25,1531,654,
ACDO,6/11/2002,0.5000,0.5158,0.5079,87,47,134,4204,2730,
ACE,6/11/2002,0.4660,0.4435,0.4548,34,275,309,8045,7046,
ACF,6/11/2002,0.8202,0.8369,0.8286,915,1218,2133,42094,48833,
ACI,6/11/2002,0.4403,0.4521,0.4462,108,13,121,1147,1905,
ACLS,6/11/2002,0.6026,0.6332,0.6179,19,1940,1959,2229,1401,
ACN,6/11/2002,0.5009,0.5539,0.5274,535,1030,1565,35694,20610,
ACPW,6/11/2002,0.7428,0.6133,0.6780,2,0,2,1019,1219,
ACRI,6/11/2002,0.9552,0.9552,0.9552,0,0,0,723,360,
ACRT,6/11/2002,1.6586,1.4425,1.5505,867,485,1352,5640,6829,
ACS,6/11/2002,0.4279,0.3954,0.4116,262,350,612,15192,35814,
ACTL,6/11/2002,0.4809,0.4584,0.4696,3,20,23,1688,2318,
ACTU,6/11/2002,0.6870,0.6870,0.6870,0,0,0,190,58,
ACXM,6/11/2002,0.5664,0.4942,0.5303,8,0,8,1517,2496,
ADBE,6/11/2002,0.7055,0.7244,0.7150,2558,3662,6220,49337,28786,
ADCT,6/11/2002,0.8801,0.8801,0.8801,1141,63,1204,52498,13042,
ADEX,6/11/2002,0.6412,0.8659,0.7535,0,0,0,200,105,
ADI,6/11/2002,0.7699,0.6665,0.7182,2662,506,3168,46404,30358,
ADIC,6/11/2002,0.7956,0.8785,0.8370,10,0,10,3059,1566,
ADLR,6/11/2002,0.8273,0.7515,0.7894,0,10,10,2958,630,
ADM,6/11/2002,0.4045,0.3552,0.3798,122,10,132,6237,2523,
ADP,6/11/2002,0.2677,0.2779,0.2728,95,155,250,16824,7390,
ADPT,6/11/2002,0.8348,0.8986,0.8667,390,258,648,12518,8676,
ADRX,6/11/2002,0.9335,0.9094,0.9214,2115,438,2553,106319,29948,
