symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,3/28/2002,0.4201,0.3980,0.4091,1106,135,1241,37255,37261,
AA,3/28/2002,0.3056,0.2932,0.2994,654,216,870,59011,48241,
AAI,3/28/2002,0.6037,0.6037,0.6037,204,0,204,5798,511,
AAPL,3/28/2002,0.4953,0.4215,0.4584,571,197,768,136904,86066,
ABC,3/28/2002,0.2690,0.2597,0.2643,134,86,220,8734,4643,
ABF,3/28/2002,0.4735,0.4665,0.4700,156,20,176,6777,12017,
ABGX,3/28/2002,0.7415,0.7429,0.7422,304,96,400,9668,7640,
ABI,3/28/2002,0.5156,0.4830,0.4993,99,8,107,4911,5413,
ABK,3/28/2002,0.2714,0.2839,0.2776,8,22,30,1081,2721,
ABMD,3/28/2002,0.7411,0.7336,0.7373,1,5,6,3673,1002,
ABN,3/28/2002,0.3008,0.2923,0.2966,20,0,20,760,2185,
ABS,3/28/2002,0.1969,0.2677,0.2323,224,10,234,8678,4938,
ABT,3/28/2002,0.3033,0.3143,0.3088,931,301,1232,100271,57987,
ABX,3/28/2002,0.3973,0.4218,0.4095,2301,269,2570,75004,33284,
ABY,3/28/2002,0.3766,0.3766,0.3766,19,0,19,581,406,
AC,3/28/2002,0.2337,0.2524,0.2430,27,0,27,6631,4822,
ACAI,3/28/2002,0.6122,0.5830,0.5976,16,28,44,295,317,
ACAM,3/28/2002,0.6042,0.6462,0.6252,0,143,143,155,57,
ACAS,3/28/2002,0.2385,0.2355,0.2370,37,0,37,2074,729,
ACDO,3/28/2002,0.3508,0.4059,0.3783,95,117,212,3129,1794,
ACE,3/28/2002,0.3406,0.3561,0.3484,32,15,47,5151,5216,
ACF,3/28/2002,0.5127,0.5187,0.5157,1071,537,1608,37256,36624,
ACI,3/28/2002,0.2964,0.3593,0.3278,28,12,40,1456,685,
ACLA,3/28/2002,0.4477,0.4489,0.4483,0,0,0,370,113,
ACLS,3/28/2002,0.6092,0.6129,0.6110,184,120,304,3205,2024,
ACN,3/28/2002,0.4780,0.4146,0.4463,516,315,831,6738,8699,
ACPW,3/28/2002,0.7927,0.7815,0.7871,20,3,23,1936,2375,
ACRI,3/28/2002,0.6228,0.5150,0.5689,6,0,6,1545,499,
ACRT,3/28/2002,0.8063,0.8384,0.8224,42,12,54,3390,1016,
ACS,3/28/2002,0.3672,0.3124,0.3398,452,866,1318,21402,30885,
ACTL,3/28/2002,0.3835,0.3458,0.3647,3,0,3,413,1186,
ACTR,3/28/2002,0.0000,0.0000,0.0000,0,3,3,1239,165,
ACTU,3/28/2002,0.6410,0.7210,0.6810,2,0,2,712,787,
ACXM,3/28/2002,0.5067,0.4765,0.4916,30,0,30,1410,3328,
ADBE,3/28/2002,0.4340,0.3934,0.4137,1996,769,2765,44319,25188,
ADCT,3/28/2002,1.1142,1.1423,1.1282,289,42,331,78314,90570,
ADEX,3/28/2002,0.5283,0.4648,0.4966,10,0,10,117,105,
ADI,3/28/2002,0.4280,0.4190,0.4235,2119,275,2394,40987,22500,
ADIC,3/28/2002,0.5582,0.5508,0.5545,134,1,135,2756,1249,
ADLAC,3/28/2002,1.2669,1.1911,1.2290,17238,16268,33506,31468,32092,
ADLR,3/28/2002,0.8517,0.8002,0.8260,100,0,100,3523,564,
ADM,3/28/2002,0.3123,0.2701,0.2912,139,8,147,4958,1966,
ADP,3/28/2002,0.2315,0.2255,0.2285,398,118,516,20913,10721,
ADPT,3/28/2002,0.5536,0.5288,0.5412,292,134,426,9265,5127,
ADRX,3/28/2002,0.6981,0.7068,0.7024,1505,743,2248,48129,32882,
ADSK,3/28/2002,0.3880,0.4014,0.3947,208,53,261,4447,1034,
ADTN,3/28/2002,0.4395,0.4205,0.4300,25,0,25,2265,296,
ADVNA,3/28/2002,0.3565,0.3467,0.3516,0,0,0,465,79,
ADVNB,3/28/2002,0.4261,0.3645,0.3953,0,0,0,579,110,
ADVP,3/28/2002,0.4000,0.4425,0.4212,602,225,827,8655,4894,
ADVS,3/28/2002,0.4349,0.4157,0.4253,3,90,93,2889,1626,
AEE,3/28/2002,0.1366,0.1535,0.1451,8,0,8,798,268,
AEG,3/28/2002,0.2939,0.3719,0.3329,0,0,0,2330,792,
AEIS,3/28/2002,0.5574,0.5175,0.5374,77,50,127,2324,2449,
AEM,3/28/2002,0.5186,0.5011,0.5098,456,68,524,12554,4532,
AEOS,3/28/2002,0.5005,0.4808,0.4906,162,30,192,7562,5393,
AEP,3/28/2002,0.1480,0.2274,0.1877,32,0,32,3759,2629,
AES,3/28/2002,0.7965,0.7765,0.7865,1436,708,2144,122766,81191,
AET,3/28/2002,0.3571,0.3850,0.3710,343,46,389,50196,16700,
AETH,3/28/2002,0.6774,0.6774,0.6774,100,0,100,7577,3125,
AFC,3/28/2002,0.2586,0.2480,0.2533,9,0,9,626,401,
AFCI,3/28/2002,0.4967,0.4555,0.4761,4212,90,4302,14002,6714,
AFFX,3/28/2002,0.6518,0.6691,0.6604,596,144,740,12271,5006,
AFG,3/28/2002,0.3339,0.3328,0.3334,11,0,11,203,230,
AFL,3/28/2002,0.2580,0.2610,0.2595,116,8,124,13793,4736,
AG,3/28/2002,0.3577,0.4227,0.3902,80,10,90,1943,597,
AGE,3/28/2002,0.2494,0.2511,0.2502,288,70,358,13163,5877,
AGEN,3/28/2002,0.5418,0.5126,0.5272,7,13,20,2852,576,
AGIL,3/28/2002,0.8363,1.1041,0.9702,50,10,60,2634,2357,
AGN,3/28/2002,0.3047,0.3162,0.3104,81,226,307,12188,2964,
AGU,3/28/2002,0.2828,0.2733,0.2780,0,0,0,90,6184,
AGY,3/28/2002,0.3885,0.3769,0.3827,48,5,53,2839,668,
AH,3/28/2002,0.4132,0.3804,0.3968,46,0,46,2901,985,
AHAA,3/28/2002,0.8007,0.7481,0.7744,237,812,1049,2418,1271,
AHC,3/28/2002,0.2385,0.2169,0.2277,3208,379,3587,8781,9480,
AHG,3/28/2002,0.3425,0.3185,0.3305,0,0,0,1052,555,
AHO,3/28/2002,0.1846,0.2514,0.2180,14,4,18,594,1245,
AHR,3/28/2002,0.4358,0.4358,0.4358,10,1,11,787,173,
AIB,3/28/2002,0.3338,0.3343,0.3340,0,0,0,398,170,
AIG,3/28/2002,0.5210,0.4303,0.4756,2877,2627,5504,116280,77866,
AIR,3/28/2002,0.5473,0.6183,0.5828,3,0,3,532,135,
AJG,3/28/2002,0.3406,0.2477,0.2942,0,0,0,1068,745,
AKAM,3/28/2002,0.8201,0.8201,0.8201,93,500,593,22349,2324,
AKS,3/28/2002,0.4140,0.4821,0.4480,52,0,52,2650,264,
AKSY,3/28/2002,1.2538,1.2786,1.2662,2270,792,3062,1888,194,
AKZOY,3/28/2002,0.2476,0.2471,0.2474,0,0,0,609,108,
AL,3/28/2002,0.2842,0.2948,0.2895,6,0,6,4964,726,
ALA,3/28/2002,0.5623,0.4733,0.5178,304,0,304,26548,16661,
ALD,3/28/2002,0.2400,0.2576,0.2488,3,147,150,1722,2772,
ALE,3/28/2002,0.2100,0.2135,0.2118,10,0,10,656,27,
ALEX,3/28/2002,0.2877,0.3518,0.3198,0,0,0,1348,424,
ALGX,3/28/2002,1.3050,1.1537,1.2294,71,10,81,5309,3582,
ALK,3/28/2002,0.3584,0.2847,0.3216,57,0,57,4522,1702,
ALKS,3/28/2002,0.5942,0.4937,0.5439,275,190,465,4652,1293,
ALL,3/28/2002,0.2086,0.2307,0.2196,346,350,696,94144,24066,
ALN,3/28/2002,0.7737,0.8900,0.8318,0,0,0,333,417,
ALO,3/28/2002,0.5185,0.5660,0.5422,148,46,194,4030,2550,
ALOY,3/28/2002,0.6295,0.7007,0.6651,49,15,64,2250,1212,
ALSC,3/28/2002,0.5568,0.3715,0.4641,2,7,9,706,107,
ALTR,3/28/2002,0.5491,0.5569,0.5530,1281,216,1497,40702,33759,
ALXN,3/28/2002,0.5777,0.5796,0.5786,68,7,75,2281,1452,
AM,3/28/2002,0.5047,0.4800,0.4924,153,532,685,5183,6854,
AMAT,3/28/2002,0.4293,0.4174,0.4234,11399,7308,18707,245611,188193,
AMCC,3/28/2002,0.9622,0.8112,0.8867,1271,212,1483,44169,20248,
AMD,3/28/2002,0.6548,0.6034,0.6291,2346,261,2607,190597,122587,
AMEV,3/28/2002,1.0111,0.9450,0.9780,0,0,0,911,33,
AMFI,3/28/2002,0.1262,0.1304,0.1283,0,0,0,269,102,
AMG,3/28/2002,0.3126,0.3071,0.3098,0,0,0,371,300,
AMGN,3/28/2002,0.3160,0.2760,0.2960,4209,2385,6594,235290,140281,
AMKR,3/28/2002,0.6059,0.5278,0.5669,147,20,167,11381,7346,
AMLN,3/28/2002,0.6136,0.5224,0.5680,54,0,54,2013,675,
AMPL,3/28/2002,0.0000,0.0000,0.0000,0,0,0,365,100,
AMR,3/28/2002,0.4184,0.4252,0.4218,617,62,679,15693,14947,
AMRI,3/28/2002,0.6126,0.6437,0.6282,57,45,102,2339,1237,
AMSC,3/28/2002,0.8646,0.7775,0.8210,50,0,50,749,1259,
AMSG,3/28/2002,0.4316,0.4004,0.4160,48,0,48,1175,420,
AMSY,3/28/2002,0.4736,0.4172,0.4454,46,12,58,1090,14,
AMT,3/28/2002,1.3668,1.5150,1.4409,455,10,465,29507,17744,
AMTD,3/28/2002,0.4623,0.4505,0.4564,60,0,60,11329,3678,
AMX,3/28/2002,0.3231,0.3138,0.3184,2,0,2,27930,17687,
AMZN,3/28/2002,0.6365,0.6845,0.6605,2351,1091,3442,184619,168622,
AN,3/28/2002,0.2993,0.5104,0.4048,90,0,90,41454,4607,
ANAD,3/28/2002,0.7297,0.7505,0.7401,260,12,272,5105,2313,
ANDW,3/28/2002,0.6082,0.5140,0.5611,4,0,4,5652,2734,
ANEN,3/28/2002,0.8758,0.7787,0.8272,26,0,26,911,1407,
ANF,3/28/2002,0.4168,0.4050,0.4109,742,364,1106,19059,4796,
ANLY,3/28/2002,0.8660,0.8466,0.8563,0,0,0,556,36,
ANN,3/28/2002,0.4315,0.4097,0.4206,25,545,570,2314,3110,
ANSR,3/28/2002,0.5752,0.5330,0.5541,0,0,0,1396,165,
ANSS,3/28/2002,0.5269,0.5539,0.5404,12,4,16,229,108,
AOC,3/28/2002,0.2512,0.2907,0.2710,0,0,0,18061,2668,
AOG,3/28/2002,0.3367,0.3343,0.3355,16,0,16,797,634,
AOL,3/28/2002,0.5104,0.5465,0.5284,13818,3467,17285,1249031,530353,
AOLA,3/28/2002,0.0000,0.0000,0.0000,0,0,0,499,10,
AOT,3/28/2002,0.3208,0.3121,0.3164,4,0,4,664,735,
APA,3/28/2002,0.2907,0.2662,0.2784,193,147,340,18712,17557,
APB,3/28/2002,0.2719,0.2970,0.2844,10,0,10,1119,220,
APC,3/28/2002,0.3060,0.2977,0.3018,166,988,1154,31635,23064,
APCC,3/28/2002,0.3195,0.3300,0.3248,206,72,278,8052,3299,
APD,3/28/2002,0.2273,0.2188,0.2230,1,0,1,2892,933,
APH,3/28/2002,0.3202,0.2766,0.2984,14,20,34,3486,389,
APHT,3/28/2002,0.7960,0.7362,0.7661,0,0,0,533,497,
APN,3/28/2002,0.6012,0.5813,0.5913,0,0,0,422,79,
APOL,3/28/2002,0.3318,0.3234,0.3276,149,170,319,8296,4297,
APPB,3/28/2002,0.3806,0.3734,0.3770,1,55,56,6585,2438,
APWR,3/28/2002,0.4193,0.4049,0.4121,14,38,52,2975,1988,
ARBA,3/28/2002,0.8175,0.8175,0.8175,410,21,431,73389,28841,
