symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,4/29/2002,0.5443,0.5104,0.5274,1250,7709,8959,38608,39362,
AA,4/29/2002,0.3577,0.3870,0.3724,3280,757,4037,66157,31351,
AAI,4/29/2002,0.6907,0.6907,0.6907,30,0,30,4912,178,
AAPL,4/29/2002,0.4421,0.3790,0.4106,582,949,1531,108741,59962,
ABC,4/29/2002,0.2431,0.2615,0.2523,665,253,918,10006,5096,
ABF,4/29/2002,0.6222,0.6030,0.6126,3224,58,3282,6658,10282,
ABGX,4/29/2002,0.9123,0.8441,0.8782,217,24,241,9784,9728,
ABI,4/29/2002,0.6013,0.5991,0.6002,675,289,964,7113,5356,
ABK,4/29/2002,0.2878,0.3024,0.2951,9,2,11,1124,3226,
ABMD,4/29/2002,0.9779,0.8464,0.9122,242,16,258,4791,1561,
ABN,4/29/2002,0.2901,0.3130,0.3016,0,5,5,99,119,
ABS,4/29/2002,0.2791,0.2518,0.2654,204,393,597,8331,4121,
ABT,4/29/2002,0.2865,0.2563,0.2714,2353,279,2632,100897,55913,
ABV,4/29/2002,0.2917,0.3180,0.3048,0,0,0,3,4,
ABX,4/29/2002,0.3791,0.3816,0.3803,4563,693,5256,70652,27907,
ABY,4/29/2002,0.6148,0.6148,0.6148,0,0,0,575,138,
AC,4/29/2002,0.2677,0.2863,0.2770,60,617,677,2976,1107,
ACAI,4/29/2002,0.6264,0.6322,0.6293,0,5,5,334,314,
ACAM,4/29/2002,0.8600,0.6304,0.7452,0,0,0,151,76,
ACAS,4/29/2002,0.2490,0.2904,0.2697,12,2,14,2151,973,
ACDO,4/29/2002,0.4535,0.4192,0.4364,450,446,896,2830,2382,
ACE,4/29/2002,0.3417,0.3711,0.3564,84,26,110,8464,7514,
ACF,4/29/2002,0.6253,0.6095,0.6174,8205,4005,12210,34123,48456,
ACI,4/29/2002,0.3862,0.4028,0.3945,24,0,24,835,501,
ACLA,4/29/2002,0.0000,0.0000,0.0000,20,0,20,90,0,
ACLS,4/29/2002,0.5761,0.5208,0.5484,56,0,56,2354,1795,
ACN,4/29/2002,0.6452,0.5924,0.6188,251,1465,1716,3875,11939,
ACPW,4/29/2002,0.3745,0.3730,0.3738,50,0,50,988,1749,
ACRI,4/29/2002,0.7633,0.7498,0.7566,14,0,14,1675,518,
ACRT,4/29/2002,1.0407,1.0660,1.0534,471,106,577,3940,2011,
ACS,4/29/2002,0.3993,0.4019,0.4006,311,267,578,14629,25954,
ACTL,4/29/2002,0.3734,0.4020,0.3877,168,106,274,659,1330,
ACTR,4/29/2002,0.0000,0.0000,0.0000,0,0,0,46,66,
ACTU,4/29/2002,0.6268,0.6268,0.6268,0,0,0,535,757,
ACXM,4/29/2002,0.5801,0.5149,0.5475,0,0,0,1469,3349,
ADBE,4/29/2002,0.5600,0.5490,0.5545,1701,270,1971,40705,26236,
ADCT,4/29/2002,0.9113,0.9113,0.9113,722,538,1260,65800,14964,
ADEX,4/29/2002,0.5627,0.5179,0.5403,0,0,0,137,105,
ADI,4/29/2002,0.6913,0.6276,0.6595,630,654,1284,37448,22779,
ADIC,4/29/2002,0.6785,0.6957,0.6871,133,27,160,2737,1765,
ADLR,4/29/2002,0.6855,0.6939,0.6897,23,0,23,2946,662,
ADM,4/29/2002,0.3173,0.3148,0.3161,87,32,119,7014,2130,
ADP,4/29/2002,0.3427,0.3459,0.3443,167,95,262,17780,10319,
ADPT,4/29/2002,0.6467,0.6444,0.6456,1660,23,1683,9821,5391,
ADRX,4/29/2002,0.8117,0.8238,0.8178,8248,3868,12116,79563,23665,
ADSK,4/29/2002,0.6105,0.5261,0.5683,163,107,270,6651,891,
ADTK,4/29/2002,0.0000,0.0000,0.0000,0,0,0,80,14,
ADTN,4/29/2002,0.4546,0.4454,0.4500,43,15,58,2984,258,
ADVNA,4/29/2002,0.2385,0.2385,0.2385,0,0,0,355,81,
ADVNB,4/29/2002,0.3215,0.3975,0.3595,3,0,3,997,310,
ADVP,4/29/2002,0.4492,0.3922,0.4207,140,107,247,9928,2442,
ADVS,4/29/2002,0.5726,0.5772,0.5749,18,119,137,3618,1696,
AEE,4/29/2002,0.1627,0.1961,0.1794,0,0,0,1384,663,
AEG,4/29/2002,0.2651,0.2817,0.2734,105,8,113,767,663,
AEIS,4/29/2002,0.6164,0.5894,0.6029,89,39,128,2232,2116,
AEM,4/29/2002,0.4985,0.5349,0.5167,1409,149,1558,12950,4973,
AEOS,4/29/2002,0.7123,0.4791,0.5957,141,118,259,4171,4675,
AEP,4/29/2002,0.2403,0.2564,0.2484,135,48,183,3736,4607,
AES,4/29/2002,1.1723,1.1119,1.1421,1192,155,1347,121518,80542,
AET,4/29/2002,0.3623,0.3471,0.3547,5847,1813,7660,44932,14493,
AETH,4/29/2002,0.9483,0.8821,0.9152,9,334,343,7128,2808,
AFC,4/29/2002,0.2404,0.2530,0.2467,45,25,70,666,253,
AFCI,4/29/2002,0.5044,0.5378,0.5211,126,103,229,6317,7110,
AFFX,4/29/2002,0.8322,0.7333,0.7828,293,349,642,14297,7369,
AFG,4/29/2002,0.3117,0.2465,0.2791,0,0,0,331,220,
AFL,4/29/2002,0.3033,0.2932,0.2982,137,47,184,13749,5188,
AG,4/29/2002,0.4718,0.4195,0.4456,286,14,300,4190,682,
AGE,4/29/2002,0.3522,0.3631,0.3577,77,173,250,12842,6098,
AGEN,4/29/2002,0.6425,0.5996,0.6210,38,17,55,1277,553,
AGIL,4/29/2002,1.3303,0.7622,1.0463,1,2,3,1509,1812,
AGN,4/29/2002,0.3288,0.3177,0.3232,28,46,74,5444,2839,
AGU,4/29/2002,0.2541,0.2348,0.2444,15,0,15,140,5406,
AGY,4/29/2002,0.3873,0.3746,0.3810,171,0,171,2750,2841,
AH,4/29/2002,0.4389,0.4750,0.4570,21,0,21,3583,1162,
AHAA,4/29/2002,0.8962,0.8211,0.8586,86,224,310,3005,1790,
AHC,4/29/2002,0.2914,0.2758,0.2836,61,68,129,10412,10527,
