symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,5/3/2002,0.5846,0.5424,0.5635,375,747,1122,41152,45834,
AA,5/3/2002,0.3538,0.3299,0.3418,2730,1507,4237,69848,31792,
AAI,5/3/2002,0.7891,0.7891,0.7891,0,0,0,4973,318,
AAPL,5/3/2002,0.4658,0.3919,0.4288,2883,4256,7139,110605,60860,
ABC,5/3/2002,0.2890,0.2768,0.2829,72,6,78,11532,5403,
ABF,5/3/2002,0.4631,0.5873,0.5252,56,20,76,7975,10609,
ABGX,5/3/2002,0.9148,0.9524,0.9336,112,10,122,10488,9590,
ABI,5/3/2002,0.6042,0.6015,0.6028,289,67,356,6879,4213,
ABK,5/3/2002,0.2514,0.2372,0.2443,11,0,11,1147,3144,
ABMD,5/3/2002,0.9695,0.8342,0.9018,18,0,18,5045,1523,
ABN,5/3/2002,0.2887,0.2142,0.2514,0,0,0,104,154,
ABS,5/3/2002,0.2619,0.2502,0.2560,3560,767,4327,8323,5833,
ABT,5/3/2002,0.2846,0.2474,0.2660,1376,947,2323,103081,60334,
ABV,5/3/2002,0.3336,0.3162,0.3249,27,0,27,3,4,
ABX,5/3/2002,0.3792,0.3533,0.3662,3786,506,4292,73930,29818,
ABY,5/3/2002,0.3876,0.3725,0.3800,37,20,57,595,135,
AC,5/3/2002,0.2350,0.2680,0.2515,127,54,181,3037,1850,
ACAI,5/3/2002,0.5403,0.5143,0.5273,50,30,80,387,355,
ACAM,5/3/2002,0.7374,0.7647,0.7510,0,0,0,151,76,
ACAS,5/3/2002,0.2468,0.2162,0.2315,66,86,152,2120,1010,
ACDO,5/3/2002,0.4553,0.4296,0.4424,50,14,64,3029,2723,
ACE,5/3/2002,0.4264,0.4010,0.4137,802,1618,2420,9201,9640,
ACF,5/3/2002,0.6387,0.6801,0.6594,2378,3006,5384,41403,53475,
ACI,5/3/2002,0.4124,0.4261,0.4192,4,0,4,818,586,
ACLA,5/3/2002,0.0000,0.0000,0.0000,0,0,0,60,0,
ACLS,5/3/2002,0.6215,0.5454,0.5834,27,0,27,2461,1815,
ACN,5/3/2002,0.6993,0.6378,0.6686,90,616,706,4190,12572,
ACPW,5/3/2002,0.6180,0.6180,0.6180,0,48,48,938,1745,
ACRI,5/3/2002,0.5101,0.6352,0.5726,1,0,1,1686,518,
ACRT,5/3/2002,0.8704,0.8938,0.8821,25,10,35,3933,2226,
ACS,5/3/2002,0.4213,0.3955,0.4084,157,43,200,15178,25895,
ACTL,5/3/2002,0.4100,0.3871,0.3985,20,0,20,1014,1440,
ACTU,5/3/2002,0.5925,0.5925,0.5925,0,0,0,535,677,
ACXM,5/3/2002,0.6135,0.5742,0.5938,4,0,4,1502,3349,
ADBE,5/3/2002,0.5600,0.5600,0.5600,453,767,1220,43335,27325,
ADCT,5/3/2002,1.0456,0.9956,1.0206,602,51,653,66843,14993,
ADEX,5/3/2002,0.5649,0.5329,0.5489,0,0,0,137,105,
ADI,5/3/2002,0.7652,0.7084,0.7368,1375,1539,2914,37787,30185,
ADIC,5/3/2002,0.5913,0.6042,0.5978,359,383,742,2925,1671,
ADLR,5/3/2002,0.6671,0.7369,0.7020,0,0,0,2986,662,
ADM,5/3/2002,0.2530,0.2549,0.2540,72,30,102,7064,2382,
ADP,5/3/2002,0.2989,0.3431,0.3210,218,222,440,18044,10381,
ADPT,5/3/2002,0.6294,0.6804,0.6549,258,508,766,11607,6489,
ADRX,5/3/2002,0.8158,0.8215,0.8186,2463,1705,4168,92501,22626,
ADSK,5/3/2002,0.5987,0.5760,0.5874,220,143,363,6772,1002,
ADTN,5/3/2002,0.4817,0.4227,0.4522,125,0,125,3080,253,
ADVNA,5/3/2002,0.4036,0.4009,0.4022,0,20,20,355,81,
ADVNB,5/3/2002,0.3268,0.3310,0.3289,8,0,8,994,310,
ADVP,5/3/2002,0.5814,0.5584,0.5699,1631,1254,2885,12028,4212,
ADVS,5/3/2002,0.5377,0.5662,0.5519,45,130,175,3630,1668,
AEE,5/3/2002,0.1670,0.1930,0.1800,0,0,0,1384,693,
AEG,5/3/2002,0.2945,0.3080,0.3012,13,0,13,867,671,
AEIS,5/3/2002,0.6238,0.5847,0.6042,26,0,26,2261,2136,
AEM,5/3/2002,0.5651,0.4707,0.5179,639,55,694,14145,5194,
AEOS,5/3/2002,0.6226,0.5989,0.6108,40,857,897,4501,5998,
AEP,5/3/2002,0.2449,0.2808,0.2629,127,1000,1127,3703,4576,
AES,5/3/2002,1.0531,0.9695,1.0113,329,295,624,126613,79066,
AET,5/3/2002,0.3569,0.3258,0.3414,805,180,985,51781,18582,
AETH,5/3/2002,1.4308,1.4308,1.4308,39,17,56,7110,2999,
AFC,5/3/2002,0.2362,0.2277,0.2320,13,0,13,747,405,
AFCI,5/3/2002,0.5197,0.5176,0.5187,62,14,76,6652,7141,
AFFX,5/3/2002,0.7523,0.7361,0.7442,225,148,373,13542,7607,
AFG,5/3/2002,0.3626,0.2836,0.3231,0,0,0,311,220,
AFL,5/3/2002,0.3200,0.2663,0.2932,29,14,43,14192,5128,
AG,5/3/2002,0.3787,0.4562,0.4174,0,0,0,2570,689,
AGE,5/3/2002,0.3735,0.3389,0.3562,35,25,60,12977,6033,
AGEN,5/3/2002,0.6830,0.6421,0.6626,28,28,56,1371,547,
AGIL,5/3/2002,1.3486,1.0535,1.2010,43,25,68,1809,3390,
AGN,5/3/2002,0.3507,0.3541,0.3524,84,73,157,5889,3965,
AGU,5/3/2002,0.2976,0.2712,0.2844,0,0,0,135,5407,
AGY,5/3/2002,0.3837,0.3833,0.3835,69,30,99,2890,2857,
AH,5/3/2002,0.4737,0.4511,0.4624,38,80,118,3584,1169,
AHAA,5/3/2002,0.8621,0.8058,0.8340,81,150,231,3141,1948,
AHC,5/3/2002,0.2655,0.2733,0.2694,1327,267,1594,10608,10983,
AHG,5/3/2002,0.3216,0.3422,0.3319,0,0,0,1427,1079,
AHO,5/3/2002,0.2404,0.3574,0.2989,6,41,47,689,1023,
AHR,5/3/2002,0.3428,0.3659,0.3544,10,0,10,904,245,
AIB,5/3/2002,0.2795,0.3145,0.2970,8,0,8,325,173,
AIG,5/3/2002,0.3098,0.2967,0.3032,1353,1640,2993,152501,105904,
AIR,5/3/2002,0.5272,0.4501,0.4886,0,25,25,346,179,
AJG,5/3/2002,0.2374,0.2222,0.2298,22,0,22,801,312,
AKAM,5/3/2002,0.0000,0.0000,0.0000,25,0,25,26705,2599,
AKS,5/3/2002,0.4461,0.3986,0.4224,0,0,0,2311,338,
AKSY,5/3/2002,1.0362,1.2117,1.1240,114,55,169,3118,1000,
AKZOY,5/3/2002,0.2299,0.2489,0.2394,0,0,0,85,105,
AL,5/3/2002,0.2947,0.2918,0.2932,0,20,20,4446,776,
ALA,5/3/2002,0.7128,0.6058,0.6593,768,48,816,17150,23466,
ALAO,5/3/2002,0.7545,0.7403,0.7474,0,0,0,12,1,
ALD,5/3/2002,0.2857,0.2576,0.2716,107,269,376,1872,3347,
ALE,5/3/2002,0.1539,0.2307,0.1923,9,0,9,468,18,
ALEX,5/3/2002,0.3458,0.3415,0.3436,5,0,5,1845,531,
ALGX,5/3/2002,0.0000,0.0000,0.0000,0,0,0,6124,3478,
ALK,5/3/2002,0.3478,0.3211,0.3345,0,13,13,2184,1161,
ALKS,5/3/2002,0.6908,0.6594,0.6751,5,15,20,4826,1541,
ALL,5/3/2002,0.2472,0.2174,0.2323,319,405,724,89645,27230,
ALN,5/3/2002,0.8837,0.8669,0.8753,0,0,0,382,356,
ALO,5/3/2002,0.5420,0.5581,0.5500,30,0,30,4275,2807,
ALOY,5/3/2002,0.9352,0.9526,0.9439,8,0,8,3276,709,
ALSC,5/3/2002,0.6221,0.6803,0.6512,0,2,2,373,144,
ALTR,5/3/2002,0.6789,0.6681,0.6735,1762,398,2160,42578,37273,
ALXN,5/3/2002,0.6371,0.7096,0.6734,170,23,193,1911,1315,
AM,5/3/2002,0.4300,0.4253,0.4276,175,2,177,2176,3350,
AMAT,5/3/2002,0.7492,0.7075,0.7284,53003,30068,83071,424756,302814,
AMCC,5/3/2002,0.8755,1.0517,0.9636,535,396,931,44174,20657,
AMD,5/3/2002,0.7171,0.6609,0.6890,1931,648,2579,175329,118549,
AMFI,5/3/2002,0.1822,0.1918,0.1870,0,0,0,326,102,
AMG,5/3/2002,0.3050,0.2874,0.2962,0,0,0,580,695,
AMGN,5/3/2002,0.4711,0.4408,0.4560,16045,9355,25400,206446,131857,
AMKR,5/3/2002,0.7199,0.6366,0.6782,737,471,1208,10595,10387,
AMLN,5/3/2002,0.6382,0.6425,0.6404,10,10,20,1556,543,
AMR,5/3/2002,0.6674,0.6117,0.6396,125,115,240,14303,14421,
AMRI,5/3/2002,0.5751,0.6389,0.6070,37,31,68,2158,848,
AMSC,5/3/2002,0.6470,0.6162,0.6316,0,0,0,574,1124,
AMSG,5/3/2002,0.3424,0.3313,0.3368,2,0,2,1473,471,
AMSY,5/3/2002,0.4218,0.3797,0.4008,3,0,3,1090,66,
AMT,5/3/2002,1.1581,1.2543,1.2062,94,95,189,28508,13932,
AMTD,5/3/2002,0.5079,0.5079,0.5079,113,10,123,11420,3985,
AMX,5/3/2002,0.3442,0.4196,0.3819,52,4,56,18202,24533,
AMZN,5/3/2002,0.6324,0.6435,0.6380,3464,3058,6522,187078,129615,
AN,5/3/2002,0.3623,0.3311,0.3467,2721,2370,5091,44928,12018,
ANAD,5/3/2002,0.8799,0.8500,0.8650,656,10,666,5407,1334,
ANDW,5/3/2002,0.6020,0.4515,0.5268,4,125,129,3716,1809,
ANEN,5/3/2002,1.0278,0.7609,0.8944,40,10,50,296,1838,
ANF,5/3/2002,0.4378,0.4413,0.4396,3202,344,3546,19010,6991,
ANLY,5/3/2002,0.9391,0.9743,0.9567,0,0,0,492,30,
ANN,5/3/2002,0.4193,0.3998,0.4095,1,60,61,3891,4651,
ANSR,5/3/2002,0.8339,0.8339,0.8339,3,0,3,1109,101,
ANSS,5/3/2002,0.4841,0.4374,0.4608,6,0,6,233,186,
AOC,5/3/2002,0.3003,0.2566,0.2784,320,50,370,16162,4106,
