symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
ADVNB,2/28/2002,0.5188,0.5473,0.5330,0,0,0,168,110,
ADVP,2/28/2002,0.4324,0.4937,0.4630,87,60,147,15947,5224,
ADVS,2/28/2002,0.5636,0.5544,0.5590,58,232,290,1080,870,
AEE,2/28/2002,0.1835,0.2295,0.2065,39,5,44,1543,547,
AEG,2/28/2002,0.3420,0.3399,0.3409,41,12,53,1956,815,
AEIS,2/28/2002,0.6883,0.7102,0.6992,201,32,233,1289,2044,
AEM,2/28/2002,0.5366,0.5415,0.5390,223,30,253,12841,4493,
AEOS,2/28/2002,0.6373,0.6005,0.6189,42,167,209,3385,5477,
AEP,2/28/2002,0.1730,0.1655,0.1693,483,60,543,2739,2171,
AES,2/28/2002,1.7447,1.6039,1.6743,2922,330,3252,50892,37548,
AET,2/28/2002,0.4798,0.4557,0.4678,9247,5634,14881,56561,32147,
AETH,2/28/2002,0.9163,0.9163,0.9163,122,16,138,6891,4175,
AFC,2/28/2002,0.3245,0.3283,0.3264,0,0,0,647,461,
AFCI,2/28/2002,0.6981,0.5940,0.6460,104,108,212,14798,7708,
AFFX,2/28/2002,0.9150,0.8647,0.8898,112,163,275,11874,4704,
AFG,2/28/2002,0.2967,0.3824,0.3396,15,0,15,826,223,
AFL,2/28/2002,0.3029,0.3205,0.3117,86,0,86,8818,5102,
AG,2/28/2002,0.4819,0.4527,0.4673,41,15,56,1852,622,
AGE,2/28/2002,0.3726,0.3867,0.3796,215,12,227,11710,5351,
AGIL,2/28/2002,1.1010,1.1429,1.1220,1,0,1,2495,2029,
AGN,2/28/2002,0.3627,0.3739,0.3683,190,60,250,10873,3478,
AGU,2/28/2002,0.3457,0.2920,0.3188,0,0,0,25,3154,
AGY,2/28/2002,0.4173,0.4434,0.4304,35,16,51,3778,2935,
AH,2/28/2002,0.4800,0.4800,0.4800,0,0,0,2824,1122,
AHAA,2/28/2002,0.9206,0.9268,0.9237,26,44,70,1693,2643,
AHC,2/28/2002,0.3821,0.3342,0.3581,218,58,276,12385,7859,
AHG,2/28/2002,0.4458,0.4558,0.4508,185,0,185,1702,4282,
AHO,2/28/2002,0.3346,0.2846,0.3096,32,15,47,502,2187,
AHP,2/28/2002,0.2769,0.2628,0.2698,1226,259,1485,64921,37464,
AHR,2/28/2002,0.3507,0.3507,0.3507,0,0,0,539,180,
AIG,2/28/2002,0.3049,0.3050,0.3050,2925,638,3563,114005,77780,
AIR,2/28/2002,0.6223,0.6318,0.6270,0,0,0,431,130,
AJG,2/28/2002,0.2675,0.2894,0.2784,18,15,33,1178,869,
AKAM,2/28/2002,1.1129,1.1289,1.1209,228,0,228,21473,2165,
AKS,2/28/2002,0.5977,0.5902,0.5940,17,10,27,3687,4715,
AKSY,2/28/2002,1.1949,0.9097,1.0523,0,0,0,1267,156,
AKZOY,2/28/2002,0.2073,0.2169,0.2121,50,0,50,588,78,
AL,2/28/2002,0.3211,0.3237,0.3224,50,25,75,6108,821,
ALA,2/28/2002,0.6261,0.6296,0.6278,110,132,242,28165,17081,
ALEX,2/28/2002,0.3697,0.3449,0.3573,0,10,10,615,615,
ALGX,2/28/2002,1.4722,1.3290,1.4006,0,0,0,6848,4430,
ALK,2/28/2002,0.3860,0.3649,0.3754,11,0,11,4373,1357,
ALKS,2/28/2002,0.5672,0.5497,0.5584,0,0,0,1888,412,
ALL,2/28/2002,0.2781,0.2262,0.2522,5458,1893,7351,71143,16593,
ALN,2/28/2002,1.2463,0.8207,1.0335,0,0,0,150,61,
ALO,2/28/2002,0.7365,0.7801,0.7583,75,463,538,3646,3175,
ALOY,2/28/2002,0.8463,0.6664,0.7564,57,0,57,2275,930,
ALSC,2/28/2002,0.5553,0.6828,0.6190,10,0,10,549,105,
ALTR,2/28/2002,0.7961,0.7829,0.7895,1726,1996,3722,40250,40236,
ALXN,2/28/2002,0.7321,0.6398,0.6860,10,0,10,1060,864,
AM,2/28/2002,0.5603,0.5096,0.5350,180,0,180,2384,2140,
AMAT,2/28/2002,0.6043,0.5768,0.5905,11953,4925,16878,225867,168455,
AMCC,2/28/2002,1.0164,0.9756,0.9960,981,180,1161,41387,20441,
AMD,2/28/2002,0.7660,0.7537,0.7598,5353,655,6008,177065,118020,
AMEV,2/28/2002,0.8928,1.0109,0.9518,0,0,0,912,30,
AMFI,2/28/2002,0.2951,0.2574,0.2762,0,0,0,261,102,
AMG,2/28/2002,0.3328,0.3252,0.3290,5,5,10,1441,836,
AMGN,2/28/2002,0.3549,0.3263,0.3406,3846,2430,6276,220315,126864,
AMKR,2/28/2002,0.7452,0.6626,0.7039,33,50,83,6854,7301,
AMLN,2/28/2002,0.7066,0.7150,0.7108,0,0,0,1318,554,
AMPL,2/28/2002,0.8622,0.8622,0.8622,0,0,0,609,130,
AMR,2/28/2002,0.5557,0.5235,0.5396,831,1141,1972,14101,17128,
AMRI,2/28/2002,0.5666,0.5303,0.5484,13,0,13,1821,367,
AMSC,2/28/2002,0.9002,0.8005,0.8504,0,0,0,499,1104,
AMSY,2/28/2002,0.4455,0.4264,0.4360,0,10,10,1013,64,
AMT,2/28/2002,1.5895,1.4323,1.5109,704,87,791,27607,15336,
AMTD,2/28/2002,0.6298,0.6298,0.6298,122,20,142,9974,3881,
AMX,2/28/2002,0.3621,0.4132,0.3876,6,10,16,21336,21750,
AMZN,2/28/2002,0.8119,0.8508,0.8314,4555,5722,10277,168298,154163,
AN,2/28/2002,0.3998,0.4423,0.4210,1269,100,1369,35766,3453,
ANAD,2/28/2002,0.9108,0.8027,0.8568,28,37,65,5155,1613,
ANDW,2/28/2002,0.5718,0.5716,0.5717,85,51,136,5311,2875,
ANEN,2/28/2002,1.0795,1.0395,1.0595,6,10,16,860,334,
ANF,2/28/2002,0.5003,0.4634,0.4818,1283,396,1679,16822,4142,
ANLY,2/28/2002,1.1295,0.9863,1.0579,10,0,10,536,31,
ANN,2/28/2002,0.4769,0.4059,0.4414,53,34,87,4146,9578,
ANSR,2/28/2002,0.7498,0.7498,0.7498,0,0,0,1672,197,
AOC,2/28/2002,0.2246,0.2167,0.2206,0,5,5,9885,2792,
AOL,2/28/2002,0.6730,0.5609,0.6170,31542,22058,53600,1084111,554059,
AOT,2/28/2002,0.3466,0.3029,0.3248,0,0,0,654,715,
APA,2/28/2002,0.3553,0.3688,0.3620,325,139,464,17442,16137,
APC,2/28/2002,0.4339,0.4041,0.4190,240,194,434,30791,23677,
APCC,2/28/2002,0.5741,0.6256,0.5998,42,0,42,9989,4491,
APD,2/28/2002,0.2871,0.2478,0.2674,219,12,231,3151,895,
APH,2/28/2002,0.3539,0.3471,0.3505,0,0,0,3244,278,
APHT,2/28/2002,0.8381,1.3842,1.1112,0,0,0,1133,680,
APN,2/28/2002,0.8913,0.9218,0.9066,0,0,0,1229,80,
APOL,2/28/2002,0.3356,0.3426,0.3391,763,0,763,6462,1998,
APPB,2/28/2002,0.3847,0.4336,0.4092,36,0,36,6410,3130,
APWR,2/28/2002,0.6114,0.6010,0.6062,38,4,42,3383,3368,
ARBA,2/28/2002,0.9359,0.9359,0.9359,951,116,1067,78958,15653,
ARDM,2/28/2002,0.8982,0.9029,0.9006,0,0,0,2001,647,
ARG,2/28/2002,0.3098,0.3580,0.3339,0,0,0,631,443,
ARIA,2/28/2002,0.6602,0.6602,0.6602,5,0,5,919,249,
ARM,2/28/2002,0.3347,0.3880,0.3614,5,16,21,1736,267,
ARQL,2/28/2002,0.5990,0.7127,0.6558,48,0,48,4338,1205,
ARRO,2/28/2002,0.3829,0.3791,0.3810,0,0,0,184,36,
ARTC,2/28/2002,0.5871,0.5380,0.5626,0,0,0,725,991,
ARTG,2/28/2002,0.0000,0.0000,0.0000,7,0,7,892,265,
ARW,2/28/2002,0.4351,0.4604,0.4478,13,31,44,3742,2721,
ARXX,2/28/2002,1.1149,0.8851,1.0000,33,7,40,2206,1697,
ASA,2/28/2002,0.4035,0.3917,0.3976,60,15,75,9504,4662,
ASBC,2/28/2002,0.2944,0.2618,0.2781,10,0,10,1480,272,
ASD,2/28/2002,0.3025,0.2808,0.2916,24,348,372,4681,2063,
ASF,2/28/2002,0.5643,0.5645,0.5644,0,10,10,1664,112,
ASFC,2/28/2002,0.2215,0.2434,0.2324,0,10,10,3889,1153,
ASH,2/28/2002,0.1760,0.1559,0.1659,0,500,500,1234,185,
ASIA,2/28/2002,0.7739,0.6747,0.7243,56,0,56,3805,668,
ASMI,2/28/2002,0.6051,0.5422,0.5736,3,0,3,2803,1666,
ASML,2/28/2002,0.5470,0.5033,0.5252,210,0,210,8235,5075,
ASO,2/28/2002,0.3837,0.2920,0.3378,30,20,50,3515,2047,
ASPT,2/28/2002,0.0000,0.0000,0.0000,0,0,0,2238,257,
ASTE,2/28/2002,0.3979,0.5954,0.4966,9,0,9,318,105,
ASTSF,2/28/2002,0.5361,0.5638,0.5499,0,0,0,207,707,
ASYT,2/28/2002,0.6000,0.5466,0.5733,18,2,20,2966,3916,
AT,2/28/2002,0.2543,0.2670,0.2607,21,10,31,6920,3844,
ATG,2/28/2002,0.3049,0.2492,0.2770,0,0,0,792,152,
ATMI,2/28/2002,0.4986,0.5352,0.5169,20,2,22,1641,6242,
ATML,2/28/2002,0.6954,0.8134,0.7544,475,498,973,31273,16366,
ATR,2/28/2002,0.3034,0.3016,0.3025,4,20,24,26,10,
ATRX,2/28/2002,0.5882,0.5850,0.5866,12,0,12,802,317,
ATSN,2/28/2002,1.0042,1.0850,1.0446,0,0,0,665,45,
ATTC,2/28/2002,0.5275,0.5160,0.5217,100,217,317,19210,7962,
ATVI,2/28/2002,0.6030,0.6487,0.6258,446,35,481,4882,2351,
ATW,2/28/2002,0.3232,0.3206,0.3219,0,0,0,141,34,
AU,2/28/2002,0.4332,0.3737,0.4034,75,173,248,5707,3617,
AUDC,2/28/2002,0.0486,0.1245,0.0866,0,0,0,696,645,
AV,2/28/2002,0.8885,0.9074,0.8980,27,44,71,16608,10135,
AVA,2/28/2002,0.4728,0.4637,0.4682,0,10,10,345,181,
AVCI,2/28/2002,0.0000,0.0000,0.0000,0,0,0,2467,238,
AVCT,2/28/2002,0.5669,0.5912,0.5790,165,0,165,1900,1285,
AVE,2/28/2002,0.2578,0.2380,0.2479,265,0,265,1786,982,
AVGN,2/28/2002,0.8368,0.8104,0.8236,0,0,0,1362,426,
AVID,2/28/2002,0.6531,0.6336,0.6434,0,0,0,793,182,
AVL,2/28/2002,0.7952,0.7882,0.7917,0,0,0,2262,1658,
AVNT,2/28/2002,0.5215,0.5134,0.5174,0,0,0,3258,835,
AVNX,2/28/2002,0.7961,0.6585,0.7273,165,0,165,7529,3411,
AVP,2/28/2002,0.2813,0.1975,0.2394,128,41,169,9982,4208,
AVT,2/28/2002,0.4746,0.4302,0.4524,10,0,10,3499,315,
AVX,2/28/2002,0.4464,0.4986,0.4725,15,0,15,1510,1380,
AVY,2/28/2002,0.2179,0.2114,0.2146,14,110,124,671,181,
AW,2/28/2002,0.7008,0.6519,0.6764,5383,280,5663,12200,6014,
AWA,2/28/2002,0.8220,0.8262,0.8241,0,20,20,1321,397,
AWE,2/28/2002,0.9528,0.7661,0.8594,9913,2489,12402,135946,68049,
AWK,2/28/2002,0.1158,0.1158,0.1158,180,100,280,976,1081,
AWRE,2/28/2002,0.9747,0.7405,0.8576,10,0,10,1165,1008,
AXA,2/28/2002,0.4416,0.4067,0.4242,141,0,141,9121,12100,
AXE,2/28/2002,0.4205,0.4073,0.4139,0,0,0,455,316,
AXP,2/28/2002,0.3961,0.3907,0.3934,2251,1018,3269,80208,44815,
AXTI,2/28/2002,0.9425,0.8657,0.9041,0,0,0,496,795,
AYE,2/28/2002,0.2970,0.2548,0.2759,31,0,31,1365,942,
AZN,2/28/2002,0.2518,0.2279,0.2398,36,0,36,2712,4702,
AZO,2/28/2002,0.4183,0.4193,0.4188,262,149,411,24680,29410,
AZPN,2/28/2002,0.8874,0.8612,0.8743,0,0,0,183,812,
AZR,2/28/2002,0.3834,0.3584,0.3709,83,0,83,787,496,
BA,2/28/2002,0.3033,0.2890,0.2962,2986,2621,5607,111985,80436,
BAB,2/28/2002,0.5011,0.4562,0.4786,9,0,9,797,4973,
BAC,2/28/2002,0.3004,0.2768,0.2886,12670,6333,19003,197932,167027,
BAX,2/28/2002,0.2635,0.2624,0.2630,174,227,401,26686,21242,
BBBY,2/28/2002,0.4486,0.3818,0.4152,155,99,254,20575,8026,
BBH,2/28/2002,0.3434,0.3462,0.3448,946,1279,2225,44358,58114,
BBI,2/28/2002,0.5345,0.5298,0.5322,7,40,47,1841,1190,
BBOX,2/28/2002,0.6204,0.5966,0.6085,144,194,338,3967,2821,
BBT,2/28/2002,0.2119,0.1920,0.2020,5,0,5,7595,1009,
BBV,2/28/2002,0.4910,0.4476,0.4693,0,0,0,92,25,
BBY,2/28/2002,0.5109,0.4881,0.4995,4631,3849,8480,59946,49138,
BC,2/28/2002,0.3517,0.3440,0.3478,44,0,44,1577,1788,
BCC,2/28/2002,0.2916,0.3484,0.3200,0,0,0,1246,1252,
BCE,2/28/2002,0.3635,0.4216,0.3925,2192,10,2202,10891,3118,
BCF,2/28/2002,0.4555,0.3909,0.4232,0,0,0,998,344,
BCGI,2/28/2002,0.7148,0.7780,0.7464,10,0,10,1183,1182,
BCR,2/28/2002,0.3370,0.3301,0.3336,1894,511,2405,33875,11169,
BDH,2/28/2002,0.6867,0.5695,0.6281,27,0,27,1080,456,
BDK,2/28/2002,0.2971,0.3249,0.3110,87,371,458,1708,1634,
BDX,2/28/2002,0.4090,0.3612,0.3851,51,12,63,7320,1637,
BEAS,2/28/2002,1.0455,0.9288,0.9872,7294,2417,9711,105248,48554,
BEAV,2/28/2002,0.6542,0.5303,0.5922,826,0,826,1839,1375,
BEC,2/28/2002,0.2379,0.2197,0.2288,0,0,0,641,1540,
BELM,2/28/2002,0.5896,0.5985,0.5940,5,0,5,593,126,
BEN,2/28/2002,0.2494,0.2977,0.2736,205,22,227,8872,2638,
BFT,2/28/2002,0.5092,0.5065,0.5078,40,0,40,2349,715,
BGC,2/28/2002,0.5232,0.5379,0.5306,0,0,0,623,61,
BGEN,2/28/2002,0.4614,0.4543,0.4578,3080,1426,4506,58314,36130,
BGP,2/28/2002,0.3929,0.3981,0.3955,8,0,8,1435,949,
BHE,2/28/2002,0.6192,0.6917,0.6554,0,1,1,351,676,
BHH,2/28/2002,0.0000,0.0000,0.0000,0,0,0,1708,160,
BHI,2/28/2002,0.4135,0.4331,0.4233,535,186,721,33713,14367,
BID,2/28/2002,0.3918,0.4300,0.4109,0,0,0,1212,480,
BIOM,2/28/2002,0.7330,0.7330,0.7330,16,0,16,1191,156,
BIX,2/28/2002,0.0000,0.0000,0.0000,0,0,0,170,11,
BJ,2/28/2002,0.5376,0.5174,0.5275,7,527,534,1731,5270,
BJS,2/28/2002,0.4882,0.5081,0.4982,779,321,1100,24004,20370,
BK,2/28/2002,0.4016,0.3695,0.3856,527,290,817,26920,25147,
BKE,2/28/2002,0.3243,0.3151,0.3197,15,20,35,75,16,
BKNG,2/28/2002,0.1628,0.1628,0.1628,6,0,6,692,455,
BKS,2/28/2002,0.4444,0.4322,0.4383,14,3,17,5281,5358,
BKX,2/28/2002,0.2411,0.2538,0.2474,702,228,930,7047,6433,
BLDP,2/28/2002,0.7555,0.7800,0.7677,240,416,656,14684,15217,
BLL,2/28/2002,0.3823,0.3530,0.3676,1193,3,1196,7481,6228,
BLS,2/28/2002,0.3763,0.2826,0.3294,873,25,898,31955,17430,
BMC,2/28/2002,0.6771,0.6097,0.6434,263,217,480,15958,8981,
BMET,2/28/2002,0.5343,0.5120,0.5232,20,923,943,6354,6804,
BMS,2/28/2002,0.2496,0.2300,0.2398,65,1,66,1235,1166,
BMX,2/28/2002,0.4677,0.4840,0.4758,0,0,0,108,600,
BMY,2/28/2002,0.3092,0.2747,0.2920,2059,1735,3794,104473,72829,
BNE,2/28/2002,0.3269,0.3292,0.3280,50,20,70,314,150,
BNI,2/28/2002,0.2729,0.2653,0.2691,126,0,126,38979,1736,
BOBJ,2/28/2002,0.6069,0.5911,0.5990,18,41,59,1299,981,
BOH,2/28/2002,0.2877,0.2826,0.2852,0,0,0,493,61,
BOL,2/28/2002,0.4233,0.4265,0.4249,63,0,63,3241,3018,
BORL,2/28/2002,0.5641,0.5293,0.5467,10,0,10,9269,1777,
BOW,2/28/2002,0.2743,0.3081,0.2912,9,0,9,628,204,
BOX,2/28/2002,0.3152,0.2039,0.2596,0,0,0,0,0,
BP,2/28/2002,0.3930,0.3495,0.3712,439,224,663,37910,16118,
BPOP,2/28/2002,0.1879,0.2192,0.2036,0,0,0,541,621,
BPUR,2/28/2002,1.0454,0.9158,0.9806,150,312,462,7267,4313,
BR,2/28/2002,0.2982,0.3030,0.3006,90,24,114,13006,7835,
BRCD,2/28/2002,1.2332,1.1654,1.1993,14198,8758,22956,167428,70248,
BRCM,2/28/2002,1.0967,0.9873,1.0420,7015,7057,14072,140978,96004,
BRIO,2/28/2002,0.0000,0.0000,0.0000,0,0,0,380,7,
BRKS,2/28/2002,0.6709,0.6624,0.6666,0,1,1,2288,4224,
BRKT,2/28/2002,0.9465,1.0086,0.9776,0,0,0,94,60,
BRL,2/28/2002,0.9156,0.9272,0.9214,460,20,480,6353,7447,
BRW,2/28/2002,0.9529,0.9252,0.9390,30,88,118,15439,4971,
BSC,2/28/2002,0.3448,0.3608,0.3528,300,152,452,23239,13498,
BSTE,2/28/2002,0.5624,0.5771,0.5698,6,30,36,746,395,
BSX,2/28/2002,0.4542,0.4403,0.4472,46,22,68,21382,11572,
BSYS,2/28/2002,0.3682,0.3339,0.3510,41,35,76,5259,2351,
BTGC,2/28/2002,0.7424,0.7424,0.7424,8,20,28,3022,1534,
BTH,2/28/2002,0.3323,0.3629,0.3476,0,0,0,327,458,
BTK,2/28/2002,0.4140,0.4002,0.4071,296,21,317,5597,5209,
BTX,2/28/2002,1.4499,1.1456,1.2978,0,0,0,2216,820,
BTY,2/28/2002,0.4033,0.4157,0.4095,10,10,20,1724,3871,
BUD,2/28/2002,0.2821,0.2618,0.2720,802,689,1491,26627,20049,
BVC,2/28/2002,0.3646,0.3646,0.3646,50,0,50,5676,850,
BVF,2/28/2002,0.5116,0.5325,0.5220,3641,4237,7878,18957,27794,
BVSN,2/28/2002,0.0000,0.0000,0.0000,29,0,29,17789,1132,
C,2/28/2002,0.3636,0.3489,0.3562,21769,13425,35194,554943,316303,
CA,2/28/2002,1.3912,1.2260,1.3086,4690,1381,6071,117148,66630,
CACI,2/28/2002,0.6429,0.6184,0.6306,49,0,49,4697,1593,
CACS,2/28/2002,0.8273,0.8281,0.8277,0,0,0,631,30,
CAG,2/28/2002,0.3317,0.3473,0.3395,60,20,80,15205,10942,
CAH,2/28/2002,0.3512,0.3474,0.3493,131,84,215,20848,19612,
CAKE,2/28/2002,0.3738,0.3630,0.3684,52,13,65,4180,2969,
CAL,2/28/2002,0.5425,0.6352,0.5888,260,384,644,9043,8759,
CALP,2/28/2002,0.8160,0.7720,0.7940,3,0,3,503,192,
CAM,2/28/2002,0.4595,0.4279,0.4437,54,100,154,2407,5465,
CAMP,2/28/2002,0.9334,0.9334,0.9334,0,0,0,894,501,
CANI,2/28/2002,1.0984,0.8773,0.9878,163,17,180,1894,1362,
CAO,2/28/2002,0.3999,0.4496,0.4248,0,0,0,285,62,
CAT,2/28/2002,0.3480,0.3448,0.3464,490,522,1012,37693,29594,
CB,2/28/2002,0.3078,0.3122,0.3100,561,945,1506,24355,4474,
CBE,2/28/2002,0.4420,0.5354,0.4887,2281,105,2386,50497,21918,
CBH,2/28/2002,0.2980,0.2144,0.2562,0,2,2,3284,1950,
CBR,2/28/2002,0.5754,0.5745,0.5750,5,50,55,4902,4295,
CBRL,2/28/2002,0.3179,0.3419,0.3299,4,0,4,2713,1696,
CBSS,2/28/2002,0.2936,0.2865,0.2901,0,0,0,1596,135,
CBST,2/28/2002,0.7742,0.7940,0.7841,2,0,2,6299,1868,
CBT,2/28/2002,0.3395,0.3068,0.3232,0,10,10,1238,437,
CBUK,2/28/2002,0.5420,0.4668,0.5044,30,0,30,251,65,
CC,2/28/2002,0.7490,0.6798,0.7144,1282,96,1378,25579,12213,
CCBL,2/28/2002,0.7154,0.6850,0.7002,0,0,0,5297,3553,
CCC,2/28/2002,0.5167,0.4216,0.4692,0,0,0,264,100,
CCCG,2/28/2002,0.7285,0.7022,0.7154,0,0,0,84,0,
CCE,2/28/2002,0.3927,0.4140,0.4034,148,10,158,13274,4281,
CCK,2/28/2002,0.8994,0.8642,0.8818,153,73,226,6928,3906,
CCL,2/28/2002,0.3846,0.3728,0.3787,6570,8028,14598,19239,22088,
CCMP,2/28/2002,0.6419,0.6344,0.6382,950,1091,2041,9521,5943,
CCR,2/28/2002,0.3885,0.3806,0.3846,63,8,71,12618,11944,
CCRD,2/28/2002,0.7208,0.6764,0.6986,0,0,0,564,237,
CCRT,2/28/2002,0.9332,0.9332,0.9332,0,0,0,515,585,
CCU,2/28/2002,0.4554,0.4418,0.4486,673,2066,2739,41994,26583,
CCUR,2/28/2002,0.8493,0.8767,0.8630,94,5,99,5525,1527,
CD,2/28/2002,0.4161,0.6512,0.5336,15761,1785,17546,169670,139715,
CDIS,2/28/2002,0.4999,0.4710,0.4854,20,0,20,2258,3975,
CDN,2/28/2002,0.5119,0.4490,0.4804,276,0,276,8551,2776,
CDO,2/28/2002,0.0000,0.0000,0.0000,0,0,0,4979,251,
CDT,2/28/2002,0.6148,0.6371,0.6260,4,85,89,1009,617,
CDWC,2/28/2002,0.4458,0.4163,0.4310,66,240,306,13312,5321,
CEC,2/28/2002,0.3422,0.3910,0.3666,30,5,35,1039,252,
CEFT,2/28/2002,0.4874,0.4802,0.4838,254,45,299,29530,10065,
CEG,2/28/2002,0.2635,0.2940,0.2788,20,0,20,1397,642,
CEGE,2/28/2002,0.6343,0.6850,0.6597,70,50,120,2151,1456,
CEI,2/28/2002,0.1926,0.1786,0.1856,0,10,10,505,1138,
CELG,2/28/2002,0.6741,0.7190,0.6966,414,187,601,10363,4661,
CEN,2/28/2002,0.2249,0.1878,0.2064,8,0,8,1797,12,
CENT,2/28/2002,0.4903,0.4781,0.4842,0,0,0,361,130,
CEPH,2/28/2002,0.6637,0.6476,0.6556,384,2044,2428,25145,30904,
CERN,2/28/2002,0.5449,0.5568,0.5509,15,10,25,5526,1766,
CERS,2/28/2002,0.3792,0.4158,0.3975,15,0,15,926,695,
CF,2/28/2002,0.1896,0.1862,0.1879,40,0,40,1395,781,
CFB,2/28/2002,0.2576,0.2311,0.2444,153,0,153,368,77,
CGNX,2/28/2002,0.4878,0.4461,0.4670,15,0,15,903,643,
CGO,2/28/2002,0.8955,0.8246,0.8600,0,0,0,714,410,
CHB,2/28/2002,0.4803,0.4453,0.4628,0,83,83,1182,749,
CHIR,2/28/2002,0.3814,0.3513,0.3664,1742,649,2391,48695,37171,
CHK,2/28/2002,0.8066,0.8100,0.8083,1063,60,1123,13271,9638,
CHKP,2/28/2002,0.9102,0.7814,0.8458,5103,3589,8692,65611,44997,
CHL,2/28/2002,0.5281,0.5107,0.5194,0,331,331,4204,4600,
CHP,2/28/2002,0.4307,0.4931,0.4619,12,0,12,825,500,
CHRT,2/28/2002,0.5724,0.5377,0.5550,0,1,1,4469,914,
CHRW,2/28/2002,0.2905,0.2243,0.2574,25,25,50,3120,290,
CHTR,2/28/2002,0.9014,0.8868,0.8941,95,163,258,23262,21450,
CHTT,2/28/2002,0.5764,0.5121,0.5442,29,0,29,285,0,
CHU,2/28/2002,0.5884,0.4546,0.5215,0,0,0,392,348,
CI,2/28/2002,0.4615,0.4532,0.4574,5684,3364,9048,5948,1736,
CIEN,2/28/2002,1.0645,0.9711,1.0178,1131,1369,2500,124142,129642,
CIMA,2/28/2002,0.7871,0.7421,0.7646,125,97,222,4229,2734,
CIN,2/28/2002,0.2294,0.2427,0.2360,0,20,20,2289,527,
CINF,2/28/2002,0.2675,0.2556,0.2616,52,25,77,1065,428,
CKFR,2/28/2002,0.7877,0.6858,0.7368,73,15,88,2842,4113,
CKP,2/28/2002,0.4536,0.5412,0.4974,35,0,35,763,391,
CL,2/28/2002,0.2724,0.2541,0.2632,136,9,145,18481,13958,
