symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,6/13/2002,0.5500,0.5549,0.5524,1287,751,2038,32601,37945,
AA,6/13/2002,0.3488,0.3910,0.3699,491,1196,1687,53085,38049,
AAI,6/13/2002,0.8912,0.8912,0.8912,350,0,350,5134,967,
AAPL,6/13/2002,0.5874,0.6233,0.6054,3410,3228,6638,116360,73465,
ABC,6/13/2002,0.2675,0.2596,0.2636,48,155,203,13178,4788,
ABF,6/13/2002,0.4594,0.4527,0.4560,129,524,653,6285,8318,
ABGX,6/13/2002,1.0436,1.2166,1.1301,50,47,97,9261,10107,
ABI,6/13/2002,0.5637,0.6258,0.5948,20,0,20,8037,5703,
ABK,6/13/2002,0.2398,0.2386,0.2392,20,105,125,760,2421,
ABMD,6/13/2002,0.9876,1.2024,1.0950,20,76,96,5379,1279,
ABN,6/13/2002,0.2661,0.2804,0.2732,2,0,2,106,83,
ABS,6/13/2002,0.3492,0.3538,0.3515,354,1318,1672,15248,11124,
ABT,6/13/2002,0.4264,0.4533,0.4398,5012,5919,10931,95074,64040,
ABV,6/13/2002,0.3562,0.3539,0.3550,0,0,0,27,4,
ABX,6/13/2002,0.4962,0.5161,0.5062,1838,1770,3608,90149,37755,
ABY,6/13/2002,0.3293,0.3293,0.3293,15,0,15,640,127,
AC,6/13/2002,0.3667,0.3630,0.3648,255,3,258,5244,2421,
ACAI,6/13/2002,0.5458,0.5687,0.5572,0,0,0,250,99,
ACAM,6/13/2002,0.0000,0.0000,0.0000,0,0,0,151,54,
ACAS,6/13/2002,0.4392,0.4392,0.4392,181,160,341,1531,654,
ACDO,6/13/2002,0.5572,0.5355,0.5464,145,326,471,4204,2730,
ACE,6/13/2002,0.4526,0.4691,0.4608,13,283,296,8045,7046,
ACF,6/13/2002,1.0359,1.0612,1.0486,2788,1569,4357,42094,48833,
ACI,6/13/2002,0.3892,0.3957,0.3924,5,0,5,1147,1905,
ACLS,6/13/2002,0.7882,0.7663,0.7772,641,50,691,2229,1401,
ACN,6/13/2002,0.5159,0.5460,0.5310,253,160,413,35694,20610,
ACPW,6/13/2002,0.7615,0.7261,0.7438,0,0,0,1019,1219,
ACRI,6/13/2002,0.9481,0.9481,0.9481,0,0,0,723,360,
ACRT,6/13/2002,1.6416,1.7356,1.6886,291,838,1129,5640,6829,
ACS,6/13/2002,0.4335,0.4184,0.4260,837,543,1380,15192,35814,
ACTL,6/13/2002,0.5199,0.5043,0.5121,1,0,1,1688,2318,
ACTU,6/13/2002,0.7782,0.7782,0.7782,0,0,0,190,58,
ACXM,6/13/2002,0.5490,0.5216,0.5353,80,0,80,1517,2496,
ADBE,6/13/2002,0.7136,0.7099,0.7118,1956,3879,5835,49337,28786,
ADCT,6/13/2002,0.8752,0.8752,0.8752,342,4,346,52498,13042,
ADEX,6/13/2002,0.8199,0.6895,0.7547,0,20,20,200,105,
ADI,6/13/2002,0.5937,0.7633,0.6785,923,223,1146,46404,30358,
ADIC,6/13/2002,0.7869,0.7762,0.7816,53,69,122,2950,1566,
ADLR,6/13/2002,0.7851,0.7774,0.7812,20,0,20,2958,630,
ADM,6/13/2002,0.2758,0.2960,0.2859,299,100,399,6237,2523,
ADP,6/13/2002,0.2708,0.2746,0.2727,990,67,1057,16824,7390,
ADPT,6/13/2002,0.8922,0.7700,0.8311,238,39,277,12518,8676,
ADRX,6/13/2002,0.9492,0.9379,0.9436,2573,1245,3818,106319,29948,
ADSK,6/13/2002,0.5135,0.6478,0.5806,0,20,20,5029,1467,
ADTK,6/13/2002,0.0000,0.0000,0.0000,0,0,0,80,14,
ADTN,6/13/2002,0.5209,0.4514,0.4862,0,3,3,2358,437,
ADVNA,6/13/2002,0.3629,0.2829,0.3229,25,0,25,320,100,
ADVNB,6/13/2002,0.4713,0.3088,0.3900,0,0,0,988,309,
ADVP,6/13/2002,0.5682,0.5459,0.5570,619,153,772,15731,5597,
ADVS,6/13/2002,0.7782,0.7849,0.7816,32,258,290,6528,1920,
AEE,6/13/2002,0.2372,0.2182,0.2277,0,0,0,1541,711,
AEG,6/13/2002,0.3101,0.3068,0.3084,44,0,44,1032,816,
AEIS,6/13/2002,0.6562,0.7181,0.6871,0,5,5,4135,2719,
AEM,6/13/2002,0.7236,0.6544,0.6890,2531,1452,3983,15469,3451,
AEOS,6/13/2002,0.6952,0.4157,0.5554,91,83,174,3637,4607,
AEP,6/13/2002,0.2579,0.2611,0.2595,2030,2075,4105,4949,4923,
AES,6/13/2002,1.8036,1.6792,1.7414,1238,1307,2545,119384,77182,
AET,6/13/2002,0.4022,0.3945,0.3984,233,128,361,48965,17477,
AETH,6/13/2002,1.6425,1.7485,1.6955,12,50,62,5659,1374,
AFC,6/13/2002,0.3701,0.3696,0.3698,32,5,37,2092,601,
AFCI,6/13/2002,0.6473,0.5685,0.6079,581,767,1348,12682,8566,
AFFX,6/13/2002,0.8010,0.8633,0.8322,258,60,318,9453,6594,
AFG,6/13/2002,0.3342,0.3414,0.3378,0,0,0,287,220,
AFL,6/13/2002,0.2908,0.2932,0.2920,117,24,141,8446,3250,
AG,6/13/2002,0.4724,0.4572,0.4648,5,0,5,1776,450,
AGE,6/13/2002,0.3273,0.3231,0.3252,105,105,210,8973,7058,
AGEN,6/13/2002,0.7798,0.6927,0.7363,0,0,0,1632,539,
AGIL,6/13/2002,1.1945,1.1187,1.1566,500,3,503,1728,2568,
AGN,6/13/2002,0.3503,0.3485,0.3494,89,122,211,11258,6562,
AGU,6/13/2002,0.2830,0.3121,0.2976,0,0,0,1001,5761,
AGY,6/13/2002,0.5249,0.5441,0.5345,3,267,270,2198,3596,
AH,6/13/2002,0.4329,0.3978,0.4154,13,0,13,2128,990,
AHAA,6/13/2002,1.3326,1.3239,1.3283,5363,66,5429,13591,1288,
AHC,6/13/2002,0.2641,0.2601,0.2621,492,263,755,11602,10527,
AHG,6/13/2002,0.4239,0.4433,0.4336,10,575,585,979,797,
AHO,6/13/2002,0.3494,0.3354,0.3424,0,6,6,889,1508,
AHR,6/13/2002,0.1938,0.3163,0.2550,34,2,36,705,189,
AIB,6/13/2002,0.3549,0.3549,0.3549,0,0,0,333,173,
AIG,6/13/2002,0.3212,0.3155,0.3184,5302,5274,10576,145533,99036,
AIR,6/13/2002,0.5453,0.5307,0.5380,0,0,0,291,180,
AJG,6/13/2002,0.3217,0.2688,0.2952,19,0,19,865,342,
AKAM,6/13/2002,2.5574,2.5455,2.5514,13,5,18,23539,1803,
AKS,6/13/2002,0.4570,0.4400,0.4485,38,0,38,3043,505,
AKSY,6/13/2002,1.0128,1.0045,1.0086,20,11,31,1793,782,
AKZOY,6/13/2002,0.2958,0.2669,0.2814,0,0,0,158,135,
AL,6/13/2002,0.2814,0.3063,0.2938,2,145,147,4649,735,
ALA,6/13/2002,0.6799,0.8436,0.7617,141,38,179,17070,24040,
ALAO,6/13/2002,0.0000,0.0000,0.0000,0,0,0,27,1,
ALD,6/13/2002,0.6285,0.6640,0.6462,2021,5945,7966,15445,25869,
ALE,6/13/2002,0.2276,0.1894,0.2085,4,0,4,426,28,
ALEX,6/13/2002,0.3587,0.3385,0.3486,3,0,3,2115,628,
ALGX,6/13/2002,0.0000,0.0000,0.0000,5,0,5,6103,3502,
ALK,6/13/2002,0.4186,0.4296,0.4241,0,10,10,2238,1745,
ALKS,6/13/2002,0.7000,0.6936,0.6968,795,31,826,2598,1541,
ALL,6/13/2002,0.1923,0.2631,0.2277,354,209,563,101707,32863,
ALN,6/13/2002,0.7603,0.7603,0.7603,0,0,0,435,45,
ALO,6/13/2002,0.8922,0.9256,0.9089,66,15,81,9898,2107,
ALOY,6/13/2002,0.6962,0.6298,0.6630,3,0,3,2945,397,
ALSC,6/13/2002,0.5730,0.6167,0.5948,0,0,0,453,154,
ALTR,6/13/2002,0.6864,0.7871,0.7368,876,1569,2445,50361,51882,
ALXN,6/13/2002,0.7557,0.6398,0.6978,0,0,0,1836,988,
AM,6/13/2002,0.4661,0.4499,0.4580,10,0,10,2693,3996,
AMAT,6/13/2002,0.9282,0.9429,0.9356,6305,5868,12173,286845,156751,
AMCC,6/13/2002,0.9770,1.0223,0.9996,446,628,1074,29481,30254,
AMD,6/13/2002,0.9137,0.8401,0.8769,2198,1804,4002,185765,129159,
AMEV,6/13/2002,0.9075,0.9075,0.9075,0,0,0,120,40,
AMFI,6/13/2002,0.2290,0.2290,0.2290,50,50,100,162,95,
AMG,6/13/2002,0.3041,0.3025,0.3033,0,0,0,669,976,
AMGN,6/13/2002,0.6473,0.6264,0.6368,16074,6641,22715,184298,121744,
AMKR,6/13/2002,0.8314,0.7781,0.8048,588,931,1519,10013,10954,
AMLN,6/13/2002,0.7277,0.6812,0.7044,65,10,75,1887,581,
AMR,6/13/2002,0.5443,0.5464,0.5454,360,107,467,19236,14085,
AMRI,6/13/2002,0.6136,0.5817,0.5976,14,0,14,1751,634,
AMSC,6/13/2002,0.7739,0.7739,0.7739,5,10,15,466,934,
AMSG,6/13/2002,0.3574,0.4056,0.3815,10,0,10,1573,593,
AMSY,6/13/2002,0.4460,0.4317,0.4388,0,0,0,1087,85,
AMT,6/13/2002,1.2635,1.2684,1.2660,575,208,783,35027,16418,
AMTD,6/13/2002,0.3734,0.4489,0.4112,85,0,85,9894,3503,
AMX,6/13/2002,0.3460,0.3874,0.3667,225,5,230,18828,15846,
AMZN,6/13/2002,0.7423,0.7712,0.7568,2236,1904,4140,222560,167321,
AN,6/13/2002,0.6132,0.5554,0.5843,310,1395,1705,64453,46406,
ANAD,6/13/2002,0.9541,0.9052,0.9296,17,0,17,5037,1207,
ANDW,6/13/2002,0.5455,0.5632,0.5544,10,20,30,4746,1767,
ANEN,6/13/2002,0.9957,0.9186,0.9572,0,6,6,809,2326,
ANF,6/13/2002,0.5096,0.4985,0.5040,250,242,492,20144,8826,
ANLY,6/13/2002,0.6376,0.9595,0.7986,0,0,0,572,30,
ANN,6/13/2002,0.5211,0.5314,0.5262,209,46,255,3753,6360,
ANSR,6/13/2002,0.8145,0.8157,0.8151,0,12,12,1142,86,
ANSS,6/13/2002,0.5826,0.5236,0.5531,17,6,23,273,199,
