symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,3/5/2002,0.4766,0.4486,0.4626,3932,591,4523,44941,27972,
AA,3/5/2002,0.3435,0.3281,0.3358,617,653,1270,60338,36424,
AAI,3/5/2002,0.4880,0.5256,0.5068,6,0,6,5831,456,
AAPL,3/5/2002,0.5207,0.4649,0.4928,1256,592,1848,136392,87132,
ABF,3/5/2002,0.4812,0.4787,0.4800,18,20,38,2570,1613,
ABGX,3/5/2002,0.8340,0.7827,0.8083,682,119,801,7690,8515,
ABI,3/5/2002,0.6847,0.6374,0.6610,135,41,176,20506,6036,
ABK,3/5/2002,0.2810,0.2925,0.2868,0,26,26,1060,1788,
ABMD,3/5/2002,0.9948,0.8708,0.9328,313,10,323,5100,1833,
ABN,3/5/2002,0.2664,0.2617,0.2640,10,0,10,714,2195,
ABS,3/5/2002,0.3195,0.3225,0.3210,1857,102,1959,9145,10500,
ABT,3/5/2002,0.2845,0.3119,0.2982,2787,1694,4481,85371,40785,
ABX,3/5/2002,0.4986,0.4715,0.4850,2290,546,2836,67250,32395,
ABY,3/5/2002,0.3271,0.3422,0.3346,30,0,30,739,351,
AC,3/5/2002,0.2802,0.2451,0.2626,523,108,631,6170,5221,
ACAI,3/5/2002,0.5548,0.5555,0.5552,32,0,32,410,249,
ACAS,3/5/2002,0.2456,0.2486,0.2471,44,0,44,1993,742,
ACDO,3/5/2002,0.4518,0.4570,0.4544,55,5,60,2264,1276,
ACF,3/5/2002,0.9457,0.9446,0.9452,3261,1560,4821,33744,31549,
ACI,3/5/2002,0.4229,0.3925,0.4077,12,25,37,1370,641,
ACLA,3/5/2002,0.6443,0.6384,0.6414,50,0,50,363,83,
ACLS,3/5/2002,0.6415,0.5853,0.6134,1035,0,1035,2679,1754,
ACPW,3/5/2002,0.0385,0.0844,0.0614,0,0,0,1737,2041,
ACRI,3/5/2002,0.9743,0.9287,0.9515,50,0,50,1006,429,
ACS,3/5/2002,0.4706,0.4043,0.4374,785,1011,1796,19465,29635,
ACTL,3/5/2002,0.4448,0.5159,0.4804,30,0,30,598,1468,
ACTR,3/5/2002,0.0000,0.0000,0.0000,732,223,955,1239,220,
ACTU,3/5/2002,0.9981,0.9210,0.9596,30,0,30,474,943,
ACXM,3/5/2002,0.6249,0.6021,0.6135,33,10,43,1490,3186,
ADBE,3/5/2002,0.5135,0.5737,0.5436,2699,1025,3724,43363,27929,
ADCT,3/5/2002,1.1310,1.0892,1.1101,1115,58,1173,75208,90067,
ADEX,3/5/2002,0.6864,0.6751,0.6808,0,0,0,100,105,
ADI,3/5/2002,0.5541,0.4990,0.5266,2212,661,2873,63772,32188,
ADIC,3/5/2002,0.6672,0.6378,0.6525,13,60,73,5050,1716,
ADLAC,3/5/2002,0.7685,0.7199,0.7442,1109,39,1148,22928,19149,
ADM,3/5/2002,0.4229,0.4028,0.4128,181,5,186,7106,3726,
ADP,3/5/2002,0.2265,0.3092,0.2678,977,609,1586,18209,8174,
ADPT,3/5/2002,0.7579,0.7451,0.7515,117,42,159,17237,5345,
ADRX,3/5/2002,0.8634,0.7979,0.8306,2513,1743,4256,61925,30453,
ADSK,3/5/2002,0.4070,0.3806,0.3938,49,43,92,4397,1269,
ADTN,3/5/2002,0.5096,0.4681,0.4888,253,0,253,1859,302,
ADVNA,3/5/2002,0.3801,0.3708,0.3754,5,0,5,397,63,
ADVNB,3/5/2002,0.3753,0.4200,0.3976,0,0,0,208,110,
ADVP,3/5/2002,0.4801,0.4875,0.4838,670,2064,2734,16113,5206,
ADVS,3/5/2002,0.4485,0.4707,0.4596,161,125,286,2354,1355,
AEE,3/5/2002,0.1820,0.2220,0.2020,204,0,204,1609,551,
AEG,3/5/2002,0.3578,0.3062,0.3320,0,0,0,1981,820,
AEIS,3/5/2002,0.6322,0.6619,0.6470,10,85,95,1645,2262,
AEM,3/5/2002,0.4881,0.6084,0.5482,146,40,186,13307,4517,
AEOS,3/5/2002,0.6701,0.5367,0.6034,1156,145,1301,3499,5448,
AEP,3/5/2002,0.1496,0.1719,0.1608,52,17,69,3162,2270,
AES,3/5/2002,1.4366,1.4868,1.4617,2321,1833,4154,53947,41284,
AET,3/5/2002,0.5033,0.4820,0.4926,316,273,589,49940,29096,
AETH,3/5/2002,0.9410,0.9410,0.9410,300,60,360,7046,4177,
AFC,3/5/2002,0.3292,0.3010,0.3151,4,0,4,653,451,
AFCI,3/5/2002,0.6308,0.4908,0.5608,3929,87,4016,16075,7997,
AFFX,3/5/2002,0.8653,0.8554,0.8604,720,69,789,12221,5045,
AFG,3/5/2002,0.3540,0.3837,0.3688,10,0,10,846,223,
AFL,3/5/2002,0.3378,0.3355,0.3366,1641,50,1691,8886,5097,
AG,3/5/2002,0.5539,0.5161,0.5350,3,87,90,1854,633,
AGE,3/5/2002,0.3387,0.3816,0.3601,591,196,787,12514,5344,
AGIL,3/5/2002,0.8861,1.2494,1.0678,132,113,245,2723,2052,
AGN,3/5/2002,0.3673,0.3658,0.3666,2503,542,3045,10920,3312,
AGU,3/5/2002,0.3172,0.2531,0.2852,0,0,0,25,3144,
AGY,3/5/2002,0.3813,0.3875,0.3844,22,10,32,3793,2818,
AH,3/5/2002,0.4899,0.4723,0.4811,15,0,15,2838,1122,
AHAA,3/5/2002,0.8834,0.8675,0.8754,133,18,151,1938,2768,
AHC,3/5/2002,0.3977,0.3477,0.3727,206,491,697,14400,8426,
AHG,3/5/2002,0.4221,0.4264,0.4242,90,5,95,1802,4282,
AHO,3/5/2002,0.3591,0.3360,0.3476,110,40,150,521,2192,
AHP,3/5/2002,0.2927,0.2729,0.2828,4219,442,4661,65985,37945,
AHR,3/5/2002,0.3875,0.3875,0.3875,50,0,50,539,200,
AIG,3/5/2002,0.2930,0.2922,0.2926,8414,9860,18274,116234,79066,
AIR,3/5/2002,0.5289,0.5704,0.5496,0,11,11,451,130,
AJG,3/5/2002,0.2651,0.2700,0.2676,0,0,0,1227,844,
AKAM,3/5/2002,1.0314,1.1014,1.0664,513,40,553,21332,2165,
AKS,3/5/2002,0.6416,0.6349,0.6382,19,0,19,3801,4727,
AKSY,3/5/2002,0.7455,0.8694,0.8074,0,0,0,1267,156,
AKZOY,3/5/2002,0.1900,0.2386,0.2143,0,0,0,628,78,
AL,3/5/2002,0.3616,0.3347,0.3481,9,3,12,6178,872,
ALA,3/5/2002,0.6097,0.6190,0.6143,5452,154,5606,28534,17223,
ALEX,3/5/2002,0.3333,0.3393,0.3363,0,2,2,627,621,
ALGX,3/5/2002,1.5385,1.5117,1.5251,23,0,23,6907,4430,
ALK,3/5/2002,0.3874,0.3498,0.3686,6,60,66,4371,1368,
ALKS,3/5/2002,0.5037,0.5454,0.5246,31,0,31,1907,412,
ALL,3/5/2002,0.2859,0.2525,0.2692,327,161,488,76764,18087,
ALN,3/5/2002,1.1161,1.0243,1.0702,5,100,105,150,61,
ALO,3/5/2002,0.9071,0.8395,0.8733,25,500,525,3765,3523,
ALOY,3/5/2002,0.9683,0.8619,0.9151,522,362,884,2283,1196,
ALSC,3/5/2002,0.6003,0.4547,0.5275,10,0,10,575,105,
ALTR,3/5/2002,0.7104,0.7190,0.7147,2414,4953,7367,42199,41911,
