symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,3/7/2002,0.4522,0.4827,0.4674,35,0,35,46468,28589,
AA,3/7/2002,0.3309,0.3545,0.3427,9,0,9,65170,37129,
AAI,3/7/2002,0.5698,0.5480,0.5589,0,0,0,5864,456,
AAPL,3/7/2002,0.6223,0.4880,0.5552,155,91,246,137238,87747,
ABF,3/7/2002,0.5199,0.4793,0.4996,0,0,0,2717,1633,
ABGX,3/7/2002,0.7215,0.8288,0.7752,2,0,2,8427,8301,
ABI,3/7/2002,0.6658,0.5294,0.5976,0,10,10,20536,6179,
ABK,3/7/2002,0.2626,0.3529,0.3077,0,0,0,1060,1917,
ABMD,3/7/2002,1.0097,0.8853,0.9475,0,0,0,5298,1893,
ABN,3/7/2002,0.2840,0.2872,0.2856,0,0,0,719,2195,
ABS,3/7/2002,0.3148,0.3109,0.3128,0,0,0,11236,10550,
ABT,3/7/2002,0.2638,0.3477,0.3057,3332,2871,6203,84391,41335,
ABX,3/7/2002,0.4815,0.5691,0.5253,1448,86,1534,67162,34689,
ABY,3/7/2002,0.0000,0.0000,0.0000,0,0,0,744,371,
AC,3/7/2002,0.2289,0.2127,0.2208,61,0,61,6547,5193,
ACAI,3/7/2002,0.6318,0.5689,0.6003,12,15,27,431,249,
ACAS,3/7/2002,0.2533,0.3069,0.2801,0,0,0,2071,742,
ACDO,3/7/2002,0.5050,0.4461,0.4756,0,20,20,2383,1271,
ACF,3/7/2002,0.9374,0.9100,0.9237,745,567,1312,35302,32492,
ACI,3/7/2002,0.3270,0.3605,0.3438,123,90,213,1347,651,
ACLA,3/7/2002,0.0000,0.0000,0.0000,0,0,0,413,83,
ACLS,3/7/2002,0.6079,0.6415,0.6247,56,500,556,3393,1754,
ACPW,3/7/2002,0.5312,0.5940,0.5626,32,200,232,1737,2041,
ACRI,3/7/2002,0.9503,0.8776,0.9140,10,21,31,1046,429,
ACS,3/7/2002,0.4533,0.4405,0.4469,212,2119,2331,19800,30507,
ACTL,3/7/2002,0.5128,0.4136,0.4632,0,0,0,632,1470,
ACTR,3/7/2002,0.0000,0.0000,0.0000,0,0,0,1239,230,
ACTU,3/7/2002,0.0000,0.0000,0.0000,0,0,0,459,943,
ACXM,3/7/2002,0.5653,0.6049,0.5851,110,0,110,1501,3186,
ADBE,3/7/2002,0.5751,0.5679,0.5715,37,39,76,44180,29577,
ADCT,3/7/2002,1.1577,0.8452,1.0014,50,0,50,76790,90062,
ADEX,3/7/2002,0.0000,0.0000,0.0000,0,0,0,100,105,
ADI,3/7/2002,0.5846,0.5163,0.5504,26,70,96,64175,32705,
ADIC,3/7/2002,0.6394,0.6677,0.6536,0,0,0,5166,1764,
ADLAC,3/7/2002,0.6948,0.7474,0.7211,6,0,6,23519,19184,
ADM,3/7/2002,0.3849,0.4132,0.3990,20,0,20,7432,3758,
ADP,3/7/2002,0.2843,0.2477,0.2660,7,0,7,18841,8599,
ADPT,3/7/2002,0.8919,0.6603,0.7761,43,120,163,17303,5387,
ADRX,3/7/2002,0.7991,0.8660,0.8326,49,50,99,60590,31230,
ADSK,3/7/2002,0.3988,0.4533,0.4260,7,0,7,4356,1339,
ADTN,3/7/2002,0.3945,0.3895,0.3920,0,0,0,2172,304,
ADVNA,3/7/2002,0.0000,0.0000,0.0000,0,0,0,407,63,
ADVNB,3/7/2002,0.0000,0.0000,0.0000,0,0,0,204,110,
ADVP,3/7/2002,0.4971,0.4786,0.4878,389,10,399,16559,7548,
ADVS,3/7/2002,0.5051,0.4690,0.4870,221,177,398,2451,1464,
AEE,3/7/2002,0.2227,0.2455,0.2341,0,0,0,983,561,
AEG,3/7/2002,0.3901,0.2915,0.3408,0,0,0,1982,820,
AEIS,3/7/2002,0.4517,0.4715,0.4616,1,0,1,1810,2270,
AEM,3/7/2002,0.5779,0.4925,0.5352,0,3,3,13135,4580,
AEOS,3/7/2002,0.5279,0.5331,0.5305,6,0,6,4630,5470,
AEP,3/7/2002,0.1416,0.2095,0.1755,1,0,1,3116,2307,
AES,3/7/2002,1.2685,1.2662,1.2674,419,10,429,57232,42309,
AET,3/7/2002,0.4951,0.4711,0.4831,120,0,120,42746,23784,
AETH,3/7/2002,0.9830,0.9830,0.9830,15,0,15,7319,4244,
AFC,3/7/2002,0.3233,0.3216,0.3224,0,0,0,649,451,
AFCI,3/7/2002,0.5284,0.6166,0.5725,12,0,12,16505,8072,
AFFX,3/7/2002,0.8337,0.7737,0.8037,15,20,35,12744,5058,
AFG,3/7/2002,0.2979,0.2979,0.2979,0,0,0,850,223,
AFL,3/7/2002,0.2041,0.2096,0.2068,10,0,10,9966,5140,
AG,3/7/2002,0.0000,0.0000,0.0000,0,0,0,1864,679,
AGE,3/7/2002,0.2887,0.3939,0.3413,20,0,20,12792,5493,
AGIL,3/7/2002,1.0020,1.0538,1.0279,0,0,0,2832,2152,
AGN,3/7/2002,0.3676,0.3403,0.3540,24,0,24,14359,4002,
AGU,3/7/2002,0.0000,0.0000,0.0000,0,0,0,25,3664,
AGY,3/7/2002,0.3981,0.3880,0.3930,0,0,0,3792,2818,
AH,3/7/2002,0.5654,0.4283,0.4968,0,0,0,2847,1122,
AHAA,3/7/2002,0.8940,0.8127,0.8534,0,0,0,2019,2754,
AHC,3/7/2002,0.2734,0.3339,0.3036,10,33,43,14911,8820,
AHG,3/7/2002,0.4097,0.4598,0.4348,0,0,0,1740,4280,
