symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,5/14/2002,0.4871,0.4700,0.4786,576,2707,3283,41819,47226,
AA,5/14/2002,0.2729,0.2518,0.2623,2408,249,2657,74382,35112,
AAI,5/14/2002,0.5540,0.6001,0.5771,30,0,30,5025,318,
AAPL,5/14/2002,0.3961,0.3388,0.3674,6910,4026,10936,116141,70732,
ABC,5/14/2002,0.2883,0.2950,0.2916,99,21,120,11995,6528,
ABF,5/14/2002,0.4039,0.4093,0.4066,307,51,358,6983,11101,
ABGX,5/14/2002,0.9097,0.8619,0.8858,231,58,289,10507,10119,
ABI,5/14/2002,0.5464,0.5987,0.5726,403,225,628,7154,4271,
ABK,5/14/2002,0.2501,0.2450,0.2476,29,200,229,1256,3369,
ABMD,5/14/2002,0.8471,0.8026,0.8248,62,0,62,5216,1496,
ABN,5/14/2002,0.2480,0.2091,0.2286,0,0,0,104,183,
ABS,5/14/2002,0.3350,0.3467,0.3408,910,524,1434,11521,13017,
ABT,5/14/2002,0.2662,0.3166,0.2914,4006,1561,5567,103039,63607,
ABV,5/14/2002,0.3461,0.3151,0.3306,0,0,0,27,4,
ABX,5/14/2002,0.3937,0.4069,0.4003,7942,1263,9205,83541,35953,
ABY,5/14/2002,0.2433,0.2452,0.2442,7,0,7,612,128,
AC,5/14/2002,0.2826,0.2142,0.2484,54,103,157,3270,1714,
ACAI,5/14/2002,0.5386,0.5208,0.5297,0,0,0,497,375,
ACAM,5/14/2002,0.6535,0.6618,0.6577,0,0,0,151,73,
ACAS,5/14/2002,0.2262,0.2605,0.2434,23,5,28,2165,1073,
ACDO,5/14/2002,0.5595,0.5342,0.5469,234,250,484,4425,3623,
ACE,5/14/2002,0.4329,0.3923,0.4126,10,908,918,10775,10723,
ACF,5/14/2002,0.6908,0.6807,0.6858,4078,2399,6477,44408,57640,
ACI,5/14/2002,0.3756,0.3710,0.3733,6,0,6,822,766,
ACLA,5/14/2002,0.0000,0.0000,0.0000,0,0,0,60,0,
ACLS,5/14/2002,0.4847,0.5631,0.5239,153,8,161,2557,1779,
ACN,5/14/2002,0.5487,0.5505,0.5496,86,82,168,4265,12225,
ACPW,5/14/2002,0.5082,0.5082,0.5082,0,0,0,938,1745,
ACRI,5/14/2002,0.6731,0.4858,0.5794,50,0,50,1688,520,
ACRT,5/14/2002,0.8331,0.8533,0.8432,41,48,89,4090,2394,
ACS,5/14/2002,0.4051,0.3896,0.3974,1487,180,1667,16104,26421,
ACTL,5/14/2002,0.4194,0.3432,0.3813,80,65,145,1030,1439,
ACTU,5/14/2002,0.6521,0.6572,0.6546,0,0,0,527,674,
ACXM,5/14/2002,0.5749,0.5552,0.5651,191,0,191,1630,3519,
ADBE,5/14/2002,0.4956,0.5082,0.5019,1873,1275,3148,46353,29732,
ADCT,5/14/2002,0.9510,0.9706,0.9608,671,371,1042,67866,14852,
ADEX,5/14/2002,0.6800,0.5908,0.6354,20,0,20,127,100,
ADI,5/14/2002,0.5941,0.5831,0.5886,2525,1714,4239,45614,32792,
ADIC,5/14/2002,0.9829,0.7748,0.8788,339,212,551,3586,2257,
ADLR,5/14/2002,0.7949,0.6833,0.7391,0,0,0,2933,662,
ADM,5/14/2002,0.3875,0.4033,0.3954,88,0,88,7188,2544,
ADP,5/14/2002,0.2266,0.2580,0.2423,3065,93,3158,18903,10465,
ADPT,5/14/2002,0.6382,0.6842,0.6612,117,45,162,12341,9490,
