symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,3/22/2002,0.4224,0.3937,0.4081,995,354,1349,35586,36026,
AA,3/22/2002,0.3147,0.3243,0.3195,820,1091,1911,56934,46221,
AAI,3/22/2002,0.6692,0.6692,0.6692,135,40,175,5787,466,
AAPL,3/22/2002,0.4106,0.3924,0.4015,648,1276,1924,139391,85463,
ABC,3/22/2002,0.2746,0.2721,0.2734,138,0,138,8587,4344,
ABF,3/22/2002,0.4950,0.4810,0.4880,11,222,233,5119,11180,
ABGX,3/22/2002,0.7031,0.7424,0.7228,418,120,538,9172,7239,
ABI,3/22/2002,0.5246,0.4949,0.5097,14,30,44,4737,4985,
ABK,3/22/2002,0.3404,0.3154,0.3279,25,5,30,1058,2476,
ABMD,3/22/2002,0.7623,0.8430,0.8026,40,0,40,3673,992,
ABN,3/22/2002,0.2577,0.2565,0.2571,20,60,80,744,2105,
ABS,3/22/2002,0.2245,0.2436,0.2340,509,219,728,8278,4878,
ABT,3/22/2002,0.2930,0.2874,0.2902,1984,1513,3497,95678,53431,
ABX,3/22/2002,0.4494,0.3738,0.4116,4368,290,4658,61464,32111,
ABY,3/22/2002,0.4510,0.4510,0.4510,0,0,0,550,381,
AC,3/22/2002,0.2718,0.2608,0.2663,6,20,26,6617,4811,
ACAI,3/22/2002,0.6414,0.6185,0.6300,6,15,21,298,297,
ACAM,3/22/2002,0.5881,0.4813,0.5347,0,0,0,155,57,
ACAS,3/22/2002,0.1972,0.2357,0.2164,22,0,22,2069,729,
ACDO,3/22/2002,0.4357,0.4358,0.4358,116,162,278,2316,1493,
ACE,3/22/2002,0.2822,0.3706,0.3264,50,1,51,5429,5713,
ACF,3/22/2002,0.5367,0.5213,0.5290,193,1396,1589,35112,35428,
ACI,3/22/2002,0.4607,0.3470,0.4038,7,12,19,1526,697,
ACLA,3/22/2002,0.9306,0.7945,0.8626,0,0,0,370,113,
ACLS,3/22/2002,0.6338,0.5274,0.5806,3,150,153,3177,1938,
ACN,3/22/2002,0.4193,0.4876,0.4534,364,37,401,6546,8382,
ACPW,3/22/2002,0.8433,0.8377,0.8405,78,60,138,1953,2203,
ACRI,3/22/2002,0.6846,0.5268,0.6057,210,0,210,1750,499,
ACRT,3/22/2002,0.8514,0.9275,0.8894,147,12,159,3089,1005,
ACS,3/22/2002,0.3969,0.3600,0.3784,996,1384,2380,19655,30811,
ACTL,3/22/2002,0.3979,0.3213,0.3596,0,0,0,413,1182,
ACTR,3/22/2002,0.0000,0.0000,0.0000,0,0,0,1239,225,
ACTU,3/22/2002,0.7835,0.7887,0.7861,0,0,0,712,803,
ACXM,3/22/2002,0.4726,0.5024,0.4875,1,0,1,1410,3328,
ADBE,3/22/2002,0.4059,0.3794,0.3926,1055,357,1412,43550,25131,
ADCT,3/22/2002,1.0949,1.0725,1.0837,814,40,854,77629,90417,
ADEX,3/22/2002,0.6224,0.5065,0.5644,0,0,0,117,105,
ADI,3/22/2002,0.4252,0.4363,0.4308,1376,241,1617,39702,21147,
ADIC,3/22/2002,0.6111,0.5043,0.5577,40,41,81,2604,1198,
ADLAC,3/22/2002,0.6901,0.6829,0.6865,530,683,1213,23128,26611,
ADLR,3/22/2002,0.7645,0.8927,0.8286,0,0,0,3303,414,
ADM,3/22/2002,0.3010,0.2144,0.2577,9,30,39,4847,1966,
ADP,3/22/2002,0.2561,0.2495,0.2528,259,25,284,20441,10037,
ADPT,3/22/2002,0.7322,0.5789,0.6556,39,31,70,11739,5893,
ADRX,3/22/2002,0.7089,0.6782,0.6936,1799,3553,5352,45572,29019,
ADSK,3/22/2002,0.4214,0.4085,0.4150,54,9,63,4362,1075,
ADTN,3/22/2002,0.4330,0.4198,0.4264,81,30,111,2226,308,
ADVNA,3/22/2002,0.3278,0.3408,0.3343,0,0,0,465,79,
ADVNB,3/22/2002,0.3312,0.3312,0.3312,10,0,10,569,110,
ADVP,3/22/2002,0.3675,0.3796,0.3736,460,157,617,6845,4848,
ADVS,3/22/2002,0.4281,0.4252,0.4266,10,0,10,2842,1178,
AEE,3/22/2002,0.1473,0.1510,0.1492,12,0,12,795,268,
AEG,3/22/2002,0.3662,0.3141,0.3402,0,0,0,2088,781,
AEIS,3/22/2002,0.5852,0.5037,0.5445,11,10,21,2339,2474,
AEM,3/22/2002,0.4734,0.5028,0.4881,584,365,949,12102,4588,
AEOS,3/22/2002,0.3930,0.4130,0.4030,261,138,399,5911,4105,
AEP,3/22/2002,0.1543,0.1781,0.1662,100,58,158,3525,2412,
AES,3/22/2002,0.8741,0.8394,0.8568,1509,8504,10013,121235,60739,
AET,3/22/2002,0.4205,0.3820,0.4012,37,255,292,48412,16398,
AETH,3/22/2002,0.8788,0.8788,0.8788,184,0,184,7428,3123,
AFC,3/22/2002,0.2280,0.2351,0.2316,51,51,102,636,361,
AFCI,3/22/2002,0.4626,0.4599,0.4612,199,26,225,12519,6639,
AFFX,3/22/2002,0.6839,0.6798,0.6818,61,33,94,11931,4864,
AFG,3/22/2002,0.3280,0.3282,0.3281,0,0,0,203,230,
AFL,3/22/2002,0.2720,0.2726,0.2723,163,236,399,13241,4531,
AG,3/22/2002,0.3973,0.4121,0.4047,11,0,11,1918,589,
AGE,3/22/2002,0.2789,0.2693,0.2741,221,293,514,12677,5570,
AGEN,3/22/2002,0.5303,0.4752,0.5028,220,20,240,2617,556,
AGIL,3/22/2002,0.9594,0.9119,0.9357,9,0,9,2597,2241,
AGN,3/22/2002,0.3110,0.2964,0.3037,1897,84,1981,13351,2548,
AGU,3/22/2002,0.3302,0.2911,0.3106,20,0,20,70,6184,
AGY,3/22/2002,0.3841,0.3892,0.3866,40,0,40,2759,669,
AH,3/22/2002,0.4542,0.4073,0.4308,12,0,12,2843,985,
AHAA,3/22/2002,0.7731,0.7143,0.7437,43,31,74,2284,1246,
AHC,3/22/2002,0.2498,0.2261,0.2380,112,111,223,8661,9287,
AHG,3/22/2002,0.3600,0.3659,0.3630,6,0,6,1038,535,
AHO,3/22/2002,0.2499,0.2870,0.2684,36,1,37,564,1244,
AHR,3/22/2002,0.4570,0.4570,0.4570,0,0,0,792,173,
AIB,3/22/2002,0.3387,0.3420,0.3404,0,0,0,388,170,
