symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,3/8/2002,0.5454,0.4002,0.4728,1505,529,2034,46954,28818,
AA,3/8/2002,0.3690,0.3532,0.3611,586,462,1048,63695,37406,
AAI,3/8/2002,0.5983,0.6177,0.6080,32,0,32,5880,456,
AAPL,3/8/2002,0.4789,0.4151,0.4470,3682,1675,5357,137249,87940,
ABF,3/8/2002,0.3617,0.3495,0.3556,157,26,183,2359,1653,
ABGX,3/8/2002,0.7407,0.7329,0.7368,707,320,1027,8432,8328,
ABI,3/8/2002,0.5560,0.6872,0.6216,44,169,213,20589,6173,
ABK,3/8/2002,0.2909,0.3210,0.3060,5,10,15,1060,2162,
ABMD,3/8/2002,0.9076,1.0063,0.9570,2,0,2,5314,1957,
ABN,3/8/2002,0.2654,0.2679,0.2667,0,0,0,729,2235,
ABS,3/8/2002,0.3187,0.3624,0.3406,636,11,647,10971,10570,
ABT,3/8/2002,0.2928,0.3500,0.3214,2338,469,2807,86278,45538,
ABX,3/8/2002,0.4782,0.5404,0.5093,1215,860,2075,68038,34087,
ABY,3/8/2002,0.5731,0.5731,0.5731,32,0,32,749,371,
AC,3/8/2002,0.2873,0.2481,0.2677,59,19,78,6525,5134,
ACAI,3/8/2002,0.5889,0.6161,0.6025,13,0,13,444,176,
ACAS,3/8/2002,0.2498,0.2742,0.2620,191,53,244,2067,742,
ACDO,3/8/2002,0.5813,0.5182,0.5498,295,344,639,2271,1286,
ACF,3/8/2002,0.8389,0.8938,0.8664,9047,10242,19289,35435,32563,
ACI,3/8/2002,0.3352,0.3068,0.3210,34,0,34,1337,666,
ACLA,3/8/2002,1.1768,0.9681,1.0724,20,0,20,413,83,
ACLS,3/8/2002,0.5885,0.6407,0.6146,1655,33,1688,3420,2171,
ACPW,3/8/2002,0.6042,0.6409,0.6225,10,0,10,1767,2241,
ACRI,3/8/2002,0.9679,0.8574,0.9126,0,0,0,1056,450,
ACS,3/8/2002,0.4572,0.3877,0.4224,1078,1169,2247,19812,32504,
ACTL,3/8/2002,0.5040,0.4798,0.4919,6,5,11,585,1530,
ACTR,3/8/2002,0.0000,0.0000,0.0000,0,0,0,1239,230,
ACTU,3/8/2002,0.6755,0.6537,0.6646,176,0,176,454,943,
ACXM,3/8/2002,0.5760,0.6224,0.5992,32,10,42,1596,3186,
ADBE,3/8/2002,0.6136,0.5660,0.5898,1337,562,1899,44286,29509,
ADCT,3/8/2002,1.3317,0.9317,1.1317,3022,60,3082,77334,90084,
ADEX,3/8/2002,0.6733,0.6599,0.6666,10,0,10,100,105,
