symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
ARW,3/6/2002,0.4378,0.4001,0.4190,60,0,60,3792,2732,
ARXX,3/6/2002,0.8813,0.9064,0.8938,207,1,208,2233,1776,
ASA,3/6/2002,0.4141,0.4266,0.4204,95,15,110,9697,4711,
ASBC,3/6/2002,0.2955,0.2920,0.2937,35,0,35,1531,275,
ASD,3/6/2002,0.2821,0.2674,0.2748,48,1,49,4732,2642,
ASF,3/6/2002,0.5214,0.5637,0.5426,70,25,95,2075,145,
ASFC,3/6/2002,0.1975,0.1776,0.1876,12,110,122,3891,1443,
ASH,3/6/2002,0.1806,0.1810,0.1808,20,0,20,1436,855,
ASIA,3/6/2002,0.7665,0.7975,0.7820,11,19,30,3893,673,
ASMI,3/6/2002,0.5835,0.5257,0.5546,50,10,60,2885,1666,
ASML,3/6/2002,0.5347,0.5428,0.5387,33,113,146,8729,5374,
ASO,3/6/2002,0.2743,0.3070,0.2906,90,0,90,4914,2092,
ASPT,3/6/2002,0.0000,0.0000,0.0000,20,0,20,2238,257,
ASTE,3/6/2002,0.5963,0.5267,0.5615,0,10,10,338,143,
ASTSF,3/6/2002,0.5199,0.5123,0.5161,460,2,462,239,707,
ASYT,3/6/2002,0.5073,0.5015,0.5044,179,10,189,3371,3958,
AT,3/6/2002,0.2233,0.2768,0.2500,33,3,36,7047,3874,
ATG,3/6/2002,0.2099,0.2167,0.2133,6,0,6,808,152,
ATMI,3/6/2002,0.5361,0.5343,0.5352,44,25,69,1799,6242,
ATML,3/6/2002,0.8099,0.9276,0.8688,2289,231,2520,34568,17245,
ATR,3/6/2002,0.2999,0.3025,0.3012,1,0,1,49,33,
ATRX,3/6/2002,0.5819,0.6160,0.5990,0,0,0,840,317,
ATSN,3/6/2002,1.0181,1.1597,1.0889,0,4,4,666,49,
ATTC,3/6/2002,0.4369,0.3906,0.4138,1952,1280,3232,19927,9155,
ATVI,3/6/2002,0.6043,0.6413,0.6228,5530,354,5884,8331,3023,
ATW,3/6/2002,0.3109,0.3672,0.3390,100,0,100,161,43,
AU,3/6/2002,0.3816,0.3658,0.3737,218,55,273,6112,3621,
AUDC,3/6/2002,1.0539,1.0721,1.0630,0,0,0,696,645,
AV,3/6/2002,0.8890,0.8145,0.8518,84,362,446,16628,10261,
AVA,3/6/2002,0.3929,0.3792,0.3860,63,0,63,366,191,
AVCI,3/6/2002,0.0000,0.0000,0.0000,372,0,372,2467,192,
AVCT,3/6/2002,0.6032,0.5322,0.5677,73,70,143,2518,2250,
AVE,3/6/2002,0.2475,0.2599,0.2537,217,220,437,1973,995,
AVGN,3/6/2002,0.8996,0.7022,0.8009,40,0,40,1365,426,
AVID,3/6/2002,0.6219,0.6188,0.6204,0,0,0,888,182,
AVL,3/6/2002,0.5845,0.6765,0.6305,5,0,5,2263,1658,
AVNT,3/6/2002,0.4477,0.5287,0.4882,0,0,0,3357,831,
AVNX,3/6/2002,0.6998,0.7010,0.7004,933,52,985,7595,3286,
AVP,3/6/2002,0.2269,0.2449,0.2359,84,6,90,10116,4389,
AVT,3/6/2002,0.5000,0.4790,0.4895,13,0,13,3607,320,
AVX,3/6/2002,0.4045,0.4546,0.4296,50,4,54,1766,1432,
AVY,3/6/2002,0.2207,0.2095,0.2151,9,0,9,708,294,
AW,3/6/2002,0.6268,0.5743,0.6006,2279,40,2319,19576,7554,
AWA,3/6/2002,0.8518,0.9199,0.8858,116,7,123,1345,378,
AWE,3/6/2002,0.9399,0.9082,0.9240,14321,5085,19406,144785,91416,
AWK,3/6/2002,0.0561,0.0561,0.0561,10,0,10,1076,1181,
AWRE,3/6/2002,0.8782,0.8459,0.8620,0,0,0,1188,1008,
AXA,3/6/2002,0.4374,0.4202,0.4288,4,0,4,9248,12107,
AXE,3/6/2002,0.3454,0.3331,0.3392,0,0,0,473,316,
AXP,3/6/2002,0.4712,0.4573,0.4642,2419,1988,4407,86633,48745,
AXTI,3/6/2002,0.8659,0.8288,0.8474,5,0,5,567,799,
AYE,3/6/2002,0.2673,0.2750,0.2712,51,56,107,1399,935,
AZN,3/6/2002,0.3117,0.2890,0.3004,116,583,699,2791,5966,
AZO,3/6/2002,0.4297,0.4126,0.4212,1467,1248,2715,29935,28597,
AZPN,3/6/2002,0.5581,0.6150,0.5866,66,35,101,310,952,
AZR,3/6/2002,0.3518,0.3536,0.3527,10,3,13,928,501,
BA,3/6/2002,0.3598,0.3057,0.3328,2936,1194,4130,115862,84571,
BAB,3/6/2002,0.4460,0.4237,0.4348,8,1,9,816,4981,
BAC,3/6/2002,0.2992,0.2652,0.2822,5355,4176,9531,219574,169504,
BAX,3/6/2002,0.2859,0.2756,0.2808,267,1936,2203,26998,21457,
BBBY,3/6/2002,0.4849,0.4330,0.4590,2076,2528,4604,21032,9687,
BBH,3/6/2002,0.3130,0.3221,0.3176,3157,11771,14928,45405,56550,
BBI,3/6/2002,0.5137,0.4708,0.4922,12,10,22,1933,1182,
BBOX,3/6/2002,0.5719,0.5715,0.5717,267,139,406,4442,3357,
BBT,3/6/2002,0.2313,0.2335,0.2324,553,503,1056,8155,1537,
BBV,3/6/2002,0.3677,0.3725,0.3701,0,1,1,92,15,
BBY,3/6/2002,0.5006,0.4651,0.4828,1616,680,2296,61626,52634,
BC,3/6/2002,0.4301,0.4378,0.4340,7,0,7,1600,1808,
BCC,3/6/2002,0.3652,0.3366,0.3509,5,50,55,1336,1347,
BCE,3/6/2002,0.3385,0.4053,0.3719,5,0,5,13167,3258,
BCF,3/6/2002,0.4181,0.4054,0.4118,0,0,0,1004,344,
BCGI,3/6/2002,0.5905,0.6290,0.6098,90,58,148,1183,1182,
BCR,3/6/2002,0.3315,0.3143,0.3229,1941,887,2828,35552,11661,
BDH,3/6/2002,0.6883,0.5289,0.6086,33,3,36,1134,458,
BDK,3/6/2002,0.3104,0.3356,0.3230,537,299,836,1832,2746,
BDX,3/6/2002,0.4109,0.4013,0.4061,32,10,42,7354,1671,
BEAS,3/6/2002,0.9270,0.8994,0.9132,2429,605,3034,111256,49353,
BEAV,3/6/2002,0.6819,0.6335,0.6577,588,0,588,3075,1375,
BEC,3/6/2002,0.2359,0.2700,0.2530,0,0,0,636,1558,
BELM,3/6/2002,0.6581,0.4997,0.5789,10,0,10,598,228,
BEN,3/6/2002,0.3194,0.3122,0.3158,1405,0,1405,8225,2846,
BFT,3/6/2002,0.4948,0.4714,0.4831,0,18,18,2725,737,
BGC,3/6/2002,0.5027,0.5082,0.5054,0,0,0,627,66,
BGEN,3/6/2002,0.4523,0.4456,0.4490,2542,2540,5082,61837,36538,
BGP,3/6/2002,0.3833,0.3894,0.3863,70,0,70,1446,953,
BHE,3/6/2002,0.5371,0.6075,0.5723,0,10,10,353,685,
BHH,3/6/2002,0.5582,0.5559,0.5570,0,0,0,1903,190,
BHI,3/6/2002,0.4195,0.4244,0.4220,789,696,1485,35062,14631,
BID,3/6/2002,0.4241,0.4116,0.4178,30,0,30,1288,480,
BIOM,3/6/2002,0.3329,0.3170,0.3249,20,0,20,1219,156,
BJ,3/6/2002,0.4776,0.4651,0.4714,199,248,447,1786,5403,
BJS,3/6/2002,0.5799,0.5277,0.5538,381,644,1025,25719,21345,
BK,3/6/2002,0.2860,0.3733,0.3296,2465,134,2599,27702,25361,
BKE,3/6/2002,0.2949,0.3398,0.3174,16,1,17,90,36,
BKNG,3/6/2002,0.1618,0.2071,0.1844,2,0,2,705,455,
BKS,3/6/2002,0.4398,0.4490,0.4444,40,14,54,5307,5320,
BKX,3/6/2002,0.2349,0.2630,0.2490,1409,1086,2495,6909,6466,
BLDP,3/6/2002,0.7435,0.6694,0.7064,1309,581,1890,15310,15650,
BLL,3/6/2002,0.3561,0.3670,0.3616,96,86,182,8803,6231,
BLS,3/6/2002,0.3744,0.2974,0.3359,434,217,651,32983,17781,
BMC,3/6/2002,0.6357,0.5717,0.6037,188,20,208,16478,9076,
BMET,3/6/2002,0.5115,0.6197,0.5656,94,1114,1208,6643,6802,
BMS,3/6/2002,0.2277,0.2636,0.2456,12,25,37,1234,1249,
BMX,3/6/2002,0.3764,0.3713,0.3738,0,0,0,108,600,
BMY,3/6/2002,0.3568,0.3533,0.3550,12772,3308,16080,129530,82145,
BNE,3/6/2002,0.3952,0.3781,0.3866,10,0,10,377,170,
BNI,3/6/2002,0.2827,0.2948,0.2888,8636,0,8636,39659,1820,
BOBJ,3/6/2002,0.4970,0.5037,0.5004,18,21,39,1725,1020,
BOH,3/6/2002,0.2902,0.2877,0.2890,0,0,0,497,21,
BOL,3/6/2002,0.3986,0.3151,0.3568,84,513,597,2810,3082,
BORL,3/6/2002,0.5655,0.6031,0.5843,143,20,163,9319,1754,
BOW,3/6/2002,0.2940,0.3109,0.3024,232,0,232,628,204,
BOX,3/6/2002,0.2988,0.2881,0.2934,25,0,25,0,0,
BP,3/6/2002,0.3421,0.3659,0.3540,1778,757,2535,39641,18244,
BPOP,3/6/2002,0.2143,0.2460,0.2302,0,0,0,811,611,
BPUR,3/6/2002,1.0776,1.0398,1.0587,105,30,135,8284,4588,
BR,3/6/2002,0.3269,0.3306,0.3288,559,95,654,12276,7931,
BRCD,3/6/2002,1.1170,1.1250,1.1210,7853,8838,16691,165359,73780,
BRCM,3/6/2002,0.7266,0.8568,0.7917,12467,7828,20295,154446,104695,
BRIO,3/6/2002,0.9121,0.6900,0.8010,0,0,0,380,7,
BRKS,3/6/2002,0.6432,0.6212,0.6322,98,152,250,2577,4410,
BRKT,3/6/2002,1.0071,0.8683,0.9377,0,0,0,94,60,
BRL,3/6/2002,0.8330,0.7274,0.7802,444,17,461,7238,7494,
BRW,3/6/2002,0.8546,0.9897,0.9222,3492,422,3914,15836,4715,
BSC,3/6/2002,0.3854,0.3206,0.3530,1172,119,1291,25511,14487,
BSTE,3/6/2002,0.5445,0.5821,0.5633,0,40,40,746,449,
BSX,3/6/2002,0.4901,0.4783,0.4842,575,615,1190,23176,11529,
BTGC,3/6/2002,1.0705,1.0705,1.0705,50,12,62,3045,1526,
BTH,3/6/2002,0.3074,0.3283,0.3178,101,61,162,397,458,
BTK,3/6/2002,0.3897,0.3786,0.3842,478,816,1294,6067,5431,
BTX,3/6/2002,1.1952,1.1952,1.1952,0,0,0,2236,820,
BTY,3/6/2002,0.4005,0.4140,0.4072,3,10,13,1763,3881,
BUD,3/6/2002,0.2878,0.2825,0.2852,561,28,589,28134,22514,
BVC,3/6/2002,0.1932,0.1932,0.1932,0,0,0,5726,850,
BVF,3/6/2002,0.5757,0.5288,0.5522,520,1044,1564,20714,33141,
BVSN,3/6/2002,0.0000,0.0000,0.0000,225,0,225,18154,1134,
C,3/6/2002,0.3253,0.3039,0.3146,32111,12684,44795,585700,341745,
CA,3/6/2002,1.0250,1.1877,1.1064,66771,8431,75202,142470,71082,
CACI,3/6/2002,0.6176,0.5603,0.5890,16,15,31,4935,1729,
CAG,3/6/2002,0.3495,0.3350,0.3422,74,109,183,14843,11242,
CAH,3/6/2002,0.3661,0.3914,0.3788,123,1609,1732,21092,20414,
CAKE,3/6/2002,0.3329,0.3383,0.3356,50,20,70,4348,2962,
CAL,3/6/2002,0.5835,0.5648,0.5741,785,149,934,9532,9226,
CALP,3/6/2002,0.8308,0.8106,0.8207,1,0,1,592,197,
CAM,3/6/2002,0.4347,0.4361,0.4354,1,6,7,2617,5857,
CAMP,3/6/2002,0.9606,0.9606,0.9606,12,0,12,912,511,
CANI,3/6/2002,0.9396,0.9554,0.9475,266,2,268,1715,1395,
CAO,3/6/2002,0.5966,0.5570,0.5768,0,0,0,285,75,
CAT,3/6/2002,0.3661,0.3701,0.3681,581,531,1112,40340,34184,
CB,3/6/2002,0.2980,0.2990,0.2985,1404,108,1512,23954,5292,
CBE,3/6/2002,0.5093,0.4570,0.4832,4480,1155,5635,51791,22320,
CBH,3/6/2002,0.2999,0.2546,0.2772,203,563,766,4322,2025,
CBR,3/6/2002,0.6291,0.7437,0.6864,4,0,4,4913,4620,
CBRL,3/6/2002,0.3902,0.3753,0.3828,37,1,38,2905,1799,
CBSS,3/6/2002,0.2338,0.3226,0.2782,10,1,11,1623,139,
CBST,3/6/2002,0.6970,0.7517,0.7244,82,25,107,6321,1476,
CBT,3/6/2002,0.2656,0.2664,0.2660,8,0,8,1244,437,
CBUK,3/6/2002,0.6523,0.5970,0.6246,0,0,0,231,65,
CC,3/6/2002,0.6346,0.7045,0.6696,2443,215,2658,26396,12270,
CCBL,3/6/2002,0.6097,0.6266,0.6182,59,0,59,5665,3798,
CCC,3/6/2002,0.4343,0.5040,0.4692,0,0,0,264,70,
CCCG,3/6/2002,0.7955,0.7578,0.7767,0,0,0,84,0,
CCE,3/6/2002,0.4297,0.4403,0.4350,78,0,78,13468,4295,
CCK,3/6/2002,0.6657,0.7666,0.7161,717,40,757,7265,4365,
CCL,3/6/2002,0.3737,0.3493,0.3615,196,183,379,25439,29179,
CCMP,3/6/2002,0.6760,0.6759,0.6760,326,908,1234,11489,8172,
CCR,3/6/2002,0.4221,0.3864,0.4042,580,476,1056,12485,11586,
CCRD,3/6/2002,0.6717,0.6565,0.6641,13,0,13,611,247,
CCRT,3/6/2002,0.9950,1.0220,1.0085,0,10,10,515,585,
CCU,3/6/2002,0.4138,0.4010,0.4074,1057,624,1681,44517,26737,
CCUR,3/6/2002,1.1126,1.0624,1.0875,480,297,777,7077,3255,
CD,3/6/2002,0.6134,0.6211,0.6172,8180,5081,13261,180955,142757,
CDIS,3/6/2002,0.4830,0.4610,0.4720,0,0,0,2283,4625,
CDN,3/6/2002,0.4916,0.4444,0.4680,42,4,46,8936,2957,
CDO,3/6/2002,0.0000,0.0000,0.0000,0,0,0,4979,251,
CDT,3/6/2002,0.5699,0.6339,0.6019,36,0,36,1098,697,
CDWC,3/6/2002,0.4414,0.4354,0.4384,273,560,833,13278,6430,
CEC,3/6/2002,0.3503,0.3700,0.3601,7,0,7,1182,260,
CEFT,3/6/2002,0.5304,0.4861,0.5082,382,236,618,30234,11652,
CEG,3/6/2002,0.1629,0.1963,0.1796,87,0,87,1581,667,
CEGE,3/6/2002,0.6280,0.6212,0.6246,109,120,229,2157,1530,
CEI,3/6/2002,0.3794,0.2945,0.3369,10,2,12,531,1138,
CELG,3/6/2002,0.6460,0.7153,0.6806,434,279,713,10666,4867,
CEN,3/6/2002,0.2806,0.2990,0.2898,0,0,0,1809,27,
CENT,3/6/2002,0.4456,0.4898,0.4677,3,0,3,370,135,
CEPH,3/6/2002,0.7060,0.7084,0.7072,1961,1838,3799,26220,34742,
CERN,3/6/2002,0.5168,0.5133,0.5150,1075,50,1125,5673,1778,
CERS,3/6/2002,0.4272,0.3952,0.4112,10,1,11,1221,1045,
CF,3/6/2002,0.2384,0.2430,0.2407,5,10,15,1451,794,
CFB,3/6/2002,0.4104,0.4223,0.4164,45,1,46,435,92,
CGNX,3/6/2002,0.3773,0.4312,0.4042,0,0,0,1002,655,
CGO,3/6/2002,0.8922,0.8525,0.8724,197,0,197,863,514,
CHB,3/6/2002,0.6924,0.7394,0.7159,0,10,10,1179,753,
CHIR,3/6/2002,0.3976,0.3437,0.3707,1752,844,2596,50891,38172,
CHK,3/6/2002,0.7998,0.7237,0.7617,663,68,731,14471,9727,
CHKP,3/6/2002,0.7860,0.7130,0.7495,4831,3340,8171,72690,53977,
CHL,3/6/2002,0.5691,0.5982,0.5836,457,20,477,4549,4364,
CHP,3/6/2002,0.4542,0.4325,0.4434,42,40,82,964,493,
CHRT,3/6/2002,0.5464,0.5507,0.5486,20,0,20,4471,956,
CHRW,3/6/2002,0.2677,0.2621,0.2649,89,3,92,3172,327,
CHTR,3/6/2002,0.7555,0.7626,0.7590,1600,40,1640,24206,21910,
CHTT,3/6/2002,0.5110,0.5119,0.5114,42,0,42,271,0,
CHU,3/6/2002,0.4133,0.5033,0.4583,222,0,222,417,348,
CI,3/6/2002,0.3920,0.4091,0.4006,6517,604,7121,9532,4198,
CIEN,3/6/2002,1.1068,0.9346,1.0207,3266,1389,4655,131516,130460,
CIMA,3/6/2002,0.7421,0.8449,0.7935,98,68,166,4229,2868,
CIN,3/6/2002,0.1516,0.1516,0.1516,76,0,76,2326,534,
CINF,3/6/2002,0.2408,0.2566,0.2487,9,0,9,1141,444,
CKFR,3/6/2002,0.7297,0.7441,0.7369,21,0,21,3082,4130,
CKP,3/6/2002,0.4230,0.5228,0.4729,146,0,146,825,391,
CL,3/6/2002,0.2754,0.2614,0.2684,314,307,621,18891,14064,
