symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,2/11/2002,0.4908,0.4689,0.4798,467,1830,2297,33749,24777,
AA,2/11/2002,0.3398,0.3324,0.3361,1962,473,2435,37670,27794,
AAI,2/11/2002,0.6736,0.7334,0.7035,372,110,482,5670,341,
AAPL,2/11/2002,0.4665,0.4811,0.4738,1311,3223,4534,133254,67240,
ABF,2/11/2002,0.3756,0.3839,0.3798,308,20,328,6773,1667,
ABGX,2/11/2002,0.7592,0.7682,0.7637,174,31,205,5133,6622,
ABI,2/11/2002,0.6330,0.6207,0.6268,524,36,560,21376,6067,
ABK,2/11/2002,0.3296,0.3264,0.3280,232,250,482,1164,878,
ABMD,2/11/2002,0.6560,0.7323,0.6942,25,60,85,3307,2412,
ABN,2/11/2002,0.2919,0.2881,0.2900,0,0,0,735,2098,
ABS,2/11/2002,0.3000,0.2955,0.2977,154,37,191,9887,8723,
ABT,2/11/2002,0.2154,0.2132,0.2143,2718,471,3189,85496,42317,
ABX,2/11/2002,0.4009,0.3962,0.3985,2635,1402,4037,64613,24138,
ABY,2/11/2002,0.3957,0.3963,0.3960,42,0,42,721,364,
AC,2/11/2002,0.3268,0.3236,0.3252,203,46,249,5512,5321,
ACAI,2/11/2002,0.5864,0.6011,0.5938,0,5,5,576,352,
ACAS,2/11/2002,0.4487,0.4434,0.4460,13,80,93,2026,1278,
ACDO,2/11/2002,0.5244,0.5161,0.5202,91,27,118,1817,1642,
ACF,2/11/2002,1.0675,1.0726,1.0700,5994,1983,7977,29117,43600,
ACI,2/11/2002,0.3991,0.4677,0.4334,5,0,5,1097,608,
ACLA,2/11/2002,0.2333,0.2353,0.2343,20,0,20,324,103,
ACLS,2/11/2002,0.7006,0.7052,0.7029,56,0,56,3626,1780,
ACPW,2/11/2002,0.7501,0.7492,0.7496,30,0,30,1862,2611,
ACRI,2/11/2002,0.6106,0.7639,0.6872,20,0,20,1747,554,
ACS,2/11/2002,0.4447,0.4622,0.4534,1154,982,2136,10988,11213,
ACTL,2/11/2002,0.5238,0.5071,0.5154,0,0,0,416,1538,
ACTN,2/11/2002,0.6310,0.6263,0.6286,35,25,60,774,1322,
ACTR,2/11/2002,0.0000,0.0000,0.0000,0,0,0,1275,438,
ACTU,2/11/2002,0.7442,0.7439,0.7440,10,0,10,1028,1160,
ACXM,2/11/2002,0.6676,0.6403,0.6540,84,44,128,2849,4960,
ADBE,2/11/2002,0.5158,0.5324,0.5241,917,463,1380,39191,21980,
ADCT,2/11/2002,0.7213,0.7800,0.7506,864,109,973,99192,16670,
ADI,2/11/2002,0.6511,0.7073,0.6792,3966,1696,5662,58322,36779,
