symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
ATMI,2/26/2002,0.5681,0.5652,0.5667,12,0,12,1629,6242,
ATML,2/26/2002,0.6731,0.6155,0.6443,85,10,95,30897,15835,
ATR,2/26/2002,0.3232,0.3284,0.3258,0,0,0,27,0,
ATRX,2/26/2002,0.0000,0.0000,0.0000,0,0,0,759,307,
ATSN,2/26/2002,0.8804,0.8204,0.8504,0,0,0,665,45,
ATTC,2/26/2002,0.5873,0.5499,0.5686,240,170,410,18971,7782,
ATVI,2/26/2002,0.7080,0.6792,0.6936,193,89,282,4396,2075,
ATW,2/26/2002,0.3629,0.3621,0.3625,0,0,0,140,34,
AU,2/26/2002,0.3847,0.3188,0.3518,49,58,107,5673,3559,
AUDC,2/26/2002,1.1657,0.8535,1.0096,0,0,0,696,645,
AV,2/26/2002,0.8910,0.8910,0.8910,237,0,237,16303,10142,
AVA,2/26/2002,0.3501,0.3816,0.3658,6,0,6,338,181,
AVCI,2/26/2002,0.0000,0.0000,0.0000,0,0,0,2467,238,
AVCT,2/26/2002,0.6243,0.6043,0.6143,33,2,35,1869,1273,
AVE,2/26/2002,0.1582,0.1524,0.1553,9,5,14,1771,977,
AVGN,2/26/2002,0.7821,0.7663,0.7742,16,0,16,1322,426,
AVID,2/26/2002,0.6931,0.6676,0.6804,0,0,0,763,182,
AVL,2/26/2002,0.7679,0.7209,0.7444,0,0,0,2262,1658,
AVNT,2/26/2002,0.5416,0.5371,0.5394,0,0,0,3258,831,
AVNX,2/26/2002,0.8380,0.5547,0.6964,0,0,0,7529,3401,
AVP,2/26/2002,0.2127,0.2172,0.2150,0,10,10,10018,4216,
AVT,2/26/2002,0.3604,0.3518,0.3561,0,13,13,3473,301,
AVX,2/26/2002,0.4563,0.4491,0.4527,2,0,2,1483,1360,
AVY,2/26/2002,0.1824,0.2437,0.2130,16,0,16,649,181,
AW,2/26/2002,0.7566,0.6247,0.6906,2028,20,2048,9730,5579,
AWA,2/26/2002,0.0000,0.0000,0.0000,0,0,0,1321,397,
AWE,2/26/2002,0.7441,0.6178,0.6809,442,74,516,134817,67794,
AWK,2/26/2002,0.1121,0.1121,0.1121,0,0,0,968,1081,
AWRE,2/26/2002,0.8640,0.8339,0.8490,0,0,0,1155,1008,
AXA,2/26/2002,0.4218,0.4081,0.4150,8,0,8,9111,12100,
AXE,2/26/2002,0.3677,0.3721,0.3699,0,0,0,455,316,
AXP,2/26/2002,0.3526,0.3303,0.3415,803,884,1687,78834,43794,
AXTI,2/26/2002,0.9788,1.0124,0.9956,11,0,11,485,790,
AYE,2/26/2002,0.2187,0.2659,0.2423,24,15,39,1339,815,
AZN,2/26/2002,0.2451,0.2571,0.2511,74,64,138,2616,4638,
AZO,2/26/2002,0.5138,0.5260,0.5199,109,81,190,24677,29929,
AZPN,2/26/2002,0.8439,0.7293,0.7866,0,0,0,183,812,
AZR,2/26/2002,0.4238,0.4200,0.4219,34,5,39,753,492,
BA,2/26/2002,0.3181,0.3025,0.3103,596,999,1595,109984,74186,
BAB,2/26/2002,0.5157,0.4965,0.5061,60,0,60,735,4974,
BAC,2/26/2002,0.3047,0.2665,0.2856,6495,923,7418,187603,157918,
BAX,2/26/2002,0.2631,0.2374,0.2502,166,138,304,26025,20994,
BBBY,2/26/2002,0.3775,0.3420,0.3598,164,6,170,20318,7837,
BBH,2/26/2002,0.3539,0.4066,0.3802,362,156,518,40748,57012,
BBI,2/26/2002,0.6002,0.5024,0.5513,0,0,0,1852,1190,
BBOX,2/26/2002,0.6554,0.5883,0.6218,31,5,36,3862,2792,
BBT,2/26/2002,0.1949,0.1815,0.1882,223,0,223,6434,1007,
BBV,2/26/2002,0.3856,0.3652,0.3754,0,0,0,97,25,
BBY,2/26/2002,0.4731,0.4689,0.4710,1786,244,2030,53383,45543,
BC,2/26/2002,0.3922,0.3472,0.3697,0,0,0,1573,1788,
BCC,2/26/2002,0.3250,0.3258,0.3254,155,2,157,1084,1250,
BCE,2/26/2002,0.2470,0.2721,0.2596,20,10,30,10841,3018,
BCF,2/26/2002,0.4095,0.3956,0.4025,0,0,0,998,344,
BCGI,2/26/2002,0.6446,0.9452,0.7949,0,0,0,1103,1122,
BCR,2/26/2002,0.3408,0.3172,0.3290,875,414,1289,32623,10703,
BDH,2/26/2002,0.5580,0.4885,0.5232,5,20,25,877,415,
BDK,2/26/2002,0.2636,0.2858,0.2747,16,281,297,1509,859,
BDX,2/26/2002,0.3485,0.3504,0.3494,64,15,79,7247,1616,
BEAS,2/26/2002,0.8732,0.8260,0.8496,239,299,538,98845,47504,
BEAV,2/26/2002,0.5248,0.5112,0.5180,100,0,100,1633,1369,
BEC,2/26/2002,0.2350,0.2311,0.2330,0,0,0,610,1145,
BELM,2/26/2002,0.6366,0.5544,0.5955,0,0,0,640,126,
BEN,2/26/2002,0.2779,0.2809,0.2794,544,125,669,8338,2513,
BFT,2/26/2002,0.0000,0.0000,0.0000,991,0,991,1358,652,
BGC,2/26/2002,0.5490,0.5582,0.5536,5,0,5,618,61,
BGEN,2/26/2002,0.4207,0.3977,0.4092,18,895,913,58220,35105,
BGP,2/26/2002,0.4119,0.4062,0.4091,53,0,53,1373,950,
BHE,2/26/2002,0.7012,0.6626,0.6819,20,0,20,334,676,
BHH,2/26/2002,0.0000,0.0000,0.0000,0,0,0,1708,160,
BHI,2/26/2002,0.4480,0.4332,0.4406,5166,194,5360,31785,13859,
BID,2/26/2002,0.4711,0.4112,0.4412,0,30,30,1192,450,
BIOM,2/26/2002,0.5999,0.5999,0.5999,20,0,20,1171,156,
BIX,2/26/2002,0.0000,0.0000,0.0000,0,0,0,170,11,
BJ,2/26/2002,0.4986,0.5117,0.5052,41,74,115,1430,4188,
BJS,2/26/2002,0.5835,0.5625,0.5730,576,87,663,22990,20340,
BK,2/26/2002,0.3521,0.3439,0.3480,44,67,111,26446,25001,
BKE,2/26/2002,0.2737,0.2832,0.2784,0,0,0,69,16,
BKNG,2/26/2002,0.2134,0.2134,0.2134,0,0,0,691,455,
BKS,2/26/2002,0.4201,0.3747,0.3974,39,29,68,5198,5309,
BKX,2/26/2002,0.2475,0.2503,0.2489,18,55,73,6429,6386,
BLDP,2/26/2002,0.7376,0.6927,0.7151,96,91,187,14535,15034,
BLL,2/26/2002,0.3859,0.3980,0.3920,7440,6179,13619,83,121,
BLS,2/26/2002,0.2614,0.2679,0.2647,210,13,223,31636,17412,
BMC,2/26/2002,0.6180,0.5330,0.5755,62,110,172,15675,8780,
BMET,2/26/2002,0.5776,0.5462,0.5619,54,204,258,6179,6056,
BMS,2/26/2002,0.2258,0.2252,0.2255,100,0,100,1109,878,
BMX,2/26/2002,0.3620,0.3582,0.3601,0,0,0,108,600,
BMY,2/26/2002,0.2557,0.2651,0.2604,293,123,416,101189,72151,
BNE,2/26/2002,0.4286,0.3038,0.3662,0,5,5,304,140,
BNI,2/26/2002,0.2661,0.2573,0.2617,45,0,45,38456,1736,
BOBJ,2/26/2002,0.6049,0.6166,0.6108,19,32,51,1425,983,
BOH,2/26/2002,0.2948,0.2703,0.2825,10,0,10,483,61,
BOL,2/26/2002,0.3959,0.4219,0.4089,2,100,102,3242,2948,
BORL,2/26/2002,0.6228,0.5587,0.5908,0,0,0,9117,1749,
BOW,2/26/2002,0.2748,0.2868,0.2808,0,10,10,630,194,
BOX,2/26/2002,0.2893,0.2066,0.2480,0,0,0,0,0,
BP,2/26/2002,0.2305,0.2057,0.2181,384,39,423,37181,16018,
BPOP,2/26/2002,0.1953,0.1840,0.1896,11,0,11,530,621,
BPUR,2/26/2002,0.9259,0.9259,0.9259,13,4,17,7119,4280,
BR,2/26/2002,0.3158,0.3311,0.3234,646,83,729,12277,7689,
BRCD,2/26/2002,0.9290,1.0163,0.9726,490,151,641,153087,64882,
BRCM,2/26/2002,0.9255,0.8953,0.9104,1861,365,2226,136444,95869,
BRIO,2/26/2002,0.6629,0.6629,0.6629,0,0,0,380,7,
BRKS,2/26/2002,0.6689,0.6612,0.6650,9,20,29,2275,3863,
BRKT,2/26/2002,0.7185,0.7715,0.7450,0,0,0,94,60,
BRL,2/26/2002,0.7322,0.7554,0.7438,208,0,208,5850,7328,
BRW,2/26/2002,0.9771,0.9524,0.9648,0,0,0,15424,4982,
BSC,2/26/2002,0.3367,0.3289,0.3328,19,83,102,23096,12800,
BSTE,2/26/2002,0.4302,0.5174,0.4738,16,0,16,700,365,
BSX,2/26/2002,0.5765,0.5166,0.5466,147,9,156,21267,11548,
BSYS,2/26/2002,0.3177,0.3260,0.3218,5160,2271,7431,139,80,
BTGC,2/26/2002,0.6445,0.6445,0.6445,5,0,5,2997,1534,
BTH,2/26/2002,0.2388,0.2450,0.2419,0,0,0,327,458,
BTK,2/26/2002,0.3546,0.5155,0.4350,174,34,208,4687,4131,
BTX,2/26/2002,1.5859,1.5859,1.5859,0,0,0,2216,820,
BTY,2/26/2002,0.4124,0.3865,0.3994,0,0,0,1724,3871,
BUD,2/26/2002,0.2039,0.1884,0.1962,106,18,124,26197,19806,
BVC,2/26/2002,0.2578,0.2578,0.2578,0,0,0,5676,850,
BVF,2/26/2002,0.4118,0.4161,0.4140,100,1806,1906,18527,24579,
BVSN,2/26/2002,0.0000,0.0000,0.0000,14,0,14,17755,1132,
C,2/26/2002,0.3822,0.3609,0.3716,3897,2634,6531,539241,316683,
CA,2/26/2002,0.9849,0.9891,0.9870,8761,1333,10094,100509,63502,
CACI,2/26/2002,0.5633,0.5910,0.5772,27,10,37,4590,1598,
CACS,2/26/2002,0.9514,0.8921,0.9218,0,0,0,631,30,
CAG,2/26/2002,0.2325,0.2489,0.2407,1,11,12,15025,10931,
CAH,2/26/2002,0.3399,0.3319,0.3359,62,258,320,20665,19191,
CAKE,2/26/2002,0.3467,0.3595,0.3531,3,0,3,4148,2966,
CAL,2/26/2002,0.6161,0.5925,0.6043,104,203,307,8742,8506,
CALP,2/26/2002,0.8662,0.8044,0.8353,0,25,25,503,167,
CAM,2/26/2002,0.4737,0.4397,0.4567,2,10,12,2391,5452,
CAMP,2/26/2002,0.6246,0.5614,0.5930,0,0,0,894,501,
CANI,2/26/2002,1.1480,1.0764,1.1122,37,0,37,1327,1302,
CAO,2/26/2002,0.3389,0.3575,0.3482,0,0,0,285,62,
CAT,2/26/2002,0.2855,0.2806,0.2831,189,205,394,37036,29223,
CB,2/26/2002,0.2809,0.2778,0.2794,25,0,25,24076,4355,
CBE,2/26/2002,0.4090,0.3566,0.3828,507,60,567,48806,21692,
CBH,2/26/2002,0.2433,0.1942,0.2188,76,0,76,3206,1868,
CBR,2/26/2002,0.5922,0.5653,0.5788,0,0,0,4902,4295,
CBRL,2/26/2002,0.3302,0.3368,0.3335,0,0,0,2713,1700,
CBSS,2/26/2002,0.2562,0.1964,0.2263,0,0,0,1592,135,
CBST,2/26/2002,0.7121,0.6652,0.6886,0,50,50,6289,1815,
CBT,2/26/2002,0.4506,0.3157,0.3832,0,10,10,1234,387,
CBUK,2/26/2002,0.3829,0.3246,0.3538,0,0,0,143,70,
CC,2/26/2002,0.4809,0.4809,0.4809,210,0,210,25962,11550,
CCBL,2/26/2002,0.5193,0.4919,0.5056,303,306,609,4994,3247,
CCC,2/26/2002,0.4273,0.3813,0.4043,0,0,0,264,100,
CCCG,2/26/2002,0.7037,0.6832,0.6934,0,0,0,84,0,
CCE,2/26/2002,0.3235,0.3574,0.3405,5,0,5,12558,4273,
CCK,2/26/2002,0.6644,0.6542,0.6593,45,0,45,6615,3876,
CCL,2/26/2002,0.3933,0.3733,0.3833,51,0,51,19116,21582,
CCMP,2/26/2002,0.7006,0.6780,0.6893,46,6,52,9365,5671,
CCR,2/26/2002,0.3456,0.3417,0.3436,115,103,218,12566,11862,
CCRD,2/26/2002,0.7243,0.7138,0.7190,18,0,18,546,242,
CCRT,2/26/2002,0.9791,0.9791,0.9791,0,0,0,515,615,
CCU,2/26/2002,0.4370,0.4420,0.4395,702,2801,3503,40061,23118,
CCUR,2/26/2002,0.8611,0.6965,0.7788,1065,50,1115,4450,1527,
CD,2/26/2002,0.4775,0.5138,0.4956,913,669,1582,166982,138011,
CDIS,2/26/2002,0.5432,0.4837,0.5134,2,0,2,2256,3976,
CDN,2/26/2002,0.4874,0.4749,0.4812,8,0,8,8037,2776,
CDO,2/26/2002,0.0000,0.0000,0.0000,0,0,0,4979,251,
CDT,2/26/2002,0.5639,0.3511,0.4575,0,10,10,1009,607,
CDWC,2/26/2002,0.4798,0.4790,0.4794,968,187,1155,12282,5081,
CEC,2/26/2002,0.3798,0.3617,0.3708,1,0,1,1039,252,
CEFT,2/26/2002,0.4594,0.4335,0.4464,105,90,195,28680,9996,
CEG,2/26/2002,0.2428,0.2461,0.2444,31,0,31,1339,642,
CEGE,2/26/2002,0.4296,0.3949,0.4122,112,34,146,2036,1422,
CEI,2/26/2002,0.1709,0.1981,0.1845,0,41,41,505,1192,
CELG,2/26/2002,0.6511,0.6149,0.6330,10,64,74,10242,4615,
CEN,2/26/2002,0.2938,0.2934,0.2936,0,0,0,1797,12,
CENT,2/26/2002,0.4902,0.4843,0.4872,0,0,0,361,130,
CEPH,2/26/2002,0.6266,0.6140,0.6203,178,2246,2424,24663,26649,
CERN,2/26/2002,0.5322,0.4403,0.4862,718,97,815,4800,1656,
CERS,2/26/2002,0.3712,0.4019,0.3865,27,0,27,895,670,
CF,2/26/2002,0.1782,0.1770,0.1776,0,0,0,1365,771,
CFB,2/26/2002,0.2326,0.2220,0.2273,50,0,50,293,77,
CGNX,2/26/2002,0.4648,0.4602,0.4625,60,0,60,837,643,
CGO,2/26/2002,0.8171,0.8189,0.8180,6,0,6,708,410,
CHB,2/26/2002,0.7272,0.5263,0.6267,0,0,0,1182,754,
CHIR,2/26/2002,0.3983,0.4036,0.4010,61,179,240,48540,36675,
CHK,2/26/2002,0.7422,0.7422,0.7422,12,129,141,13239,10866,
CHKP,2/26/2002,0.7749,0.8178,0.7964,290,3989,4279,65053,40574,
CHL,2/26/2002,0.4354,0.3634,0.3994,0,0,0,4304,4600,
CHP,2/26/2002,0.5006,0.5214,0.5110,4,5,9,821,495,
CHRT,2/26/2002,0.4668,0.5690,0.5179,0,0,0,4471,914,
CHRW,2/26/2002,0.2843,0.2619,0.2731,0,0,0,2847,290,
CHTR,2/26/2002,0.7787,0.7089,0.7438,159,405,564,23009,20807,
CHTT,2/26/2002,0.6121,0.5866,0.5994,0,0,0,255,0,
CHU,2/26/2002,0.5139,0.5970,0.5554,2,0,2,390,348,
CI,2/26/2002,0.3094,0.3064,0.3079,510,5,515,5405,1722,
CIEN,2/26/2002,0.8804,0.9908,0.9356,629,426,1055,123470,129243,
CIMA,2/26/2002,0.7684,0.7808,0.7746,57,30,87,4126,2604,
CIN,2/26/2002,0.2097,0.2309,0.2203,10,5,15,2277,523,
CINF,2/26/2002,0.2781,0.2733,0.2757,20,0,20,1010,428,
CKFR,2/26/2002,0.8115,0.8004,0.8059,64,0,64,2765,4083,
CKP,2/26/2002,0.3945,0.4948,0.4446,0,0,0,761,391,
CL,2/26/2002,0.1989,0.2321,0.2155,89,0,89,18228,13953,
CLB,2/26/2002,0.4527,0.4079,0.4303,0,0,0,2723,1838,
CLCI,2/26/2002,0.5419,0.5429,0.5424,0,0,0,400,60,
