symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,2/27/2002,0.3799,0.3924,0.3862,2325,609,2934,39347,24711,
AA,2/27/2002,0.3267,0.3190,0.3228,1352,1841,3193,49364,34131,
AAI,2/27/2002,0.7332,0.7287,0.7310,13,0,13,5802,446,
AAPL,2/27/2002,0.5586,0.5398,0.5492,8690,11937,20627,125867,68266,
ABF,2/27/2002,0.4357,0.4149,0.4253,265,40,305,2220,1267,
ABGX,2/27/2002,0.8733,0.8005,0.8369,461,1433,1894,5354,5746,
ABI,2/27/2002,0.6014,0.5798,0.5906,355,93,448,19960,5945,
ABK,2/27/2002,0.2743,0.2440,0.2592,101,155,256,660,1562,
ABMD,2/27/2002,0.8422,0.7045,0.7734,75,30,105,4713,1753,
ABN,2/27/2002,0.2785,0.2415,0.2600,1,10,11,714,2185,
ABS,2/27/2002,0.2993,0.2975,0.2984,396,108,504,8120,9869,
ABT,2/27/2002,0.2092,0.2266,0.2179,1290,574,1864,84561,40596,
ABX,2/27/2002,0.4222,0.3833,0.4028,2001,80,2081,63328,30939,
ABY,2/27/2002,0.4507,0.4499,0.4503,7,0,7,693,341,
AC,2/27/2002,0.3245,0.2659,0.2952,116,9,125,5893,5160,
ACAI,2/27/2002,0.5316,0.4994,0.5155,7,1,8,361,244,
ACAS,2/27/2002,0.2650,0.2401,0.2526,1,0,1,1942,739,
ACDO,2/27/2002,0.4673,0.4599,0.4636,70,81,151,2034,1244,
ACF,2/27/2002,0.8918,0.8741,0.8830,1340,371,1711,27386,29702,
ACI,2/27/2002,0.4720,0.4622,0.4671,3,10,13,1337,616,
ACLA,2/27/2002,1.1738,1.1705,1.1722,0,0,0,363,83,
ACLS,2/27/2002,0.6936,0.6806,0.6871,151,25,176,2069,1711,
ACPW,2/27/2002,0.8259,0.7505,0.7882,28,0,28,1714,2041,
ACRI,2/27/2002,0.9062,0.8378,0.8720,266,0,266,694,428,
ACS,2/27/2002,0.3774,0.3711,0.3742,419,112,531,19243,18335,
ACTL,2/27/2002,0.5149,0.4711,0.4930,0,0,0,603,1468,
ACTR,2/27/2002,0.0000,0.0000,0.0000,0,0,0,1239,328,
ACTU,2/27/2002,0.6780,0.6780,0.6780,10,12,22,464,917,
ACXM,2/27/2002,0.6526,0.6370,0.6448,13,0,13,1350,3186,
ADBE,2/27/2002,0.5019,0.4927,0.4973,2261,1681,3942,39361,23300,
ADCT,2/27/2002,1.2542,1.2219,1.2380,620,75214,75834,74455,292716,
ADI,2/27/2002,0.6104,0.5970,0.6037,1588,2025,3613,57740,32372,
ADIC,2/27/2002,0.6516,0.5696,0.6106,18,30,48,4930,1715,
ADLAC,2/27/2002,0.7366,0.7284,0.7325,1748,395,2143,22895,19235,
ADM,2/27/2002,0.2837,0.2189,0.2513,32,20,52,7088,3670,
ADP,2/27/2002,0.2728,0.2669,0.2699,228,100,328,17154,7981,
ADPT,2/27/2002,0.7287,0.6950,0.7118,3769,274,4043,10430,2948,
ADRX,2/27/2002,0.8047,0.8064,0.8056,572,1017,1589,58278,30693,
ADSK,2/27/2002,0.4451,0.4328,0.4390,507,71,578,3660,1226,
ADTK,2/27/2002,0.0000,0.0000,0.0000,0,0,0,189,134,
ADTN,2/27/2002,0.4680,0.4714,0.4697,61,25,86,1673,268,
ADVNA,2/27/2002,0.3591,0.3199,0.3395,0,0,0,397,63,
ADVNB,2/27/2002,0.5641,0.5885,0.5763,0,0,0,168,110,
ADVP,2/27/2002,0.4219,0.4303,0.4261,433,90,523,15824,5230,
ADVS,2/27/2002,0.5288,0.5137,0.5212,336,181,517,885,851,
AEE,2/27/2002,0.1234,0.2102,0.1668,81,0,81,1502,547,
AEG,2/27/2002,0.3300,0.3156,0.3228,3,20,23,1956,795,
AEIS,2/27/2002,0.7352,0.6796,0.7074,14,30,44,1275,2055,
AEM,2/27/2002,0.5358,0.5299,0.5329,98,53,151,12790,4443,
AEOS,2/27/2002,0.6092,0.6079,0.6085,55,233,288,3384,5873,
AEP,2/27/2002,0.2104,0.1614,0.1859,209,19,228,2643,2171,
AES,2/27/2002,1.4509,1.4663,1.4586,688,635,1323,50643,37120,
AET,2/27/2002,0.4133,0.4054,0.4094,52,218,270,56672,32142,
AETH,2/27/2002,0.9792,0.9792,0.9792,116,20,136,6815,4182,
AFC,2/27/2002,0.3356,0.3183,0.3270,2,0,2,645,461,
AFCI,2/27/2002,0.5664,0.5714,0.5689,1437,73,1510,13935,7692,
AFFX,2/27/2002,0.8723,0.8204,0.8464,2336,85,2421,12419,4685,
AFG,2/27/2002,0.2806,0.3647,0.3226,0,10,10,826,223,
AFL,2/27/2002,0.3172,0.2938,0.3055,34,23,57,8826,5109,
AG,2/27/2002,0.5170,0.5084,0.5127,167,10,177,1756,632,
AGE,2/27/2002,0.3453,0.3497,0.3475,293,50,343,11566,5323,
AGIL,2/27/2002,0.9231,0.8144,0.8688,18,10,28,2477,2019,
AGN,2/27/2002,0.3903,0.3874,0.3889,149,66,215,11093,4022,
AGU,2/27/2002,0.3011,0.3089,0.3050,0,0,0,25,3154,
AGY,2/27/2002,0.3951,0.4004,0.3978,106,15,121,3742,2935,
AH,2/27/2002,0.5045,0.4923,0.4984,7,0,7,2824,1122,
AHAA,2/27/2002,0.9288,0.8905,0.9096,160,85,245,1556,2558,
AHC,2/27/2002,0.3110,0.3094,0.3102,741,281,1022,12492,7693,
AHG,2/27/2002,0.4630,0.4296,0.4463,150,0,150,1777,4282,
AHO,2/27/2002,0.3221,0.3266,0.3244,0,8,8,502,2179,
AHP,2/27/2002,0.2260,0.2160,0.2210,838,226,1064,64410,37406,
AHR,2/27/2002,0.3701,0.3701,0.3701,0,0,0,539,180,
AIG,2/27/2002,0.3239,0.3164,0.3202,4460,3382,7842,112216,78317,
AIR,2/27/2002,0.5974,0.5710,0.5842,0,0,0,431,130,
AJG,2/27/2002,0.2862,0.2751,0.2806,58,0,58,1133,869,
AKAM,2/27/2002,0.9189,0.8718,0.8954,232,25,257,21348,2150,
AKS,2/27/2002,0.4800,0.4806,0.4803,52,0,52,3642,4715,
AKSY,2/27/2002,1.1548,1.0948,1.1248,22,60,82,1262,96,
AKZOY,2/27/2002,0.2511,0.2483,0.2497,10,0,10,578,78,
AL,2/27/2002,0.3310,0.3162,0.3236,70,12,82,6083,816,
ALA,2/27/2002,0.5977,0.5774,0.5876,224,3,227,28145,17078,
ALEX,2/27/2002,0.3544,0.3442,0.3493,6,0,6,611,615,
ALGX,2/27/2002,1.6324,1.3712,1.5018,29,20,49,6837,4430,
ALK,2/27/2002,0.3904,0.3641,0.3772,53,5,58,4343,1357,
ALKS,2/27/2002,0.5773,0.5468,0.5620,2,23,25,1886,412,
ALL,2/27/2002,0.2519,0.2384,0.2452,646,3534,4180,70717,13178,
ALN,2/27/2002,0.8777,0.7898,0.8338,0,0,0,150,61,
ALO,2/27/2002,0.6933,0.6700,0.6817,28,126,154,3634,3092,
ALOY,2/27/2002,0.7555,0.7259,0.7407,222,5,227,2155,935,
ALSC,2/27/2002,0.5944,0.5346,0.5645,16,0,16,533,105,
ALTR,2/27/2002,0.7665,0.7415,0.7540,1053,512,1565,40432,39984,
ALXN,2/27/2002,0.6841,0.6752,0.6797,9,0,9,1061,864,
AM,2/27/2002,0.5459,0.4982,0.5220,20,3,23,2364,2137,
AMAT,2/27/2002,0.6053,0.5847,0.5950,9612,7547,17159,225678,167200,
AMCC,2/27/2002,0.9744,0.9000,0.9372,1690,331,2021,41060,20239,
AMD,2/27/2002,0.7410,0.7145,0.7278,6312,1268,7580,173965,117918,
AMEV,2/27/2002,0.8092,0.7973,0.8032,0,0,0,912,30,
AMFI,2/27/2002,0.3161,0.2296,0.2728,0,0,0,261,102,
AMG,2/27/2002,0.3269,0.3145,0.3207,1,0,1,1440,836,
AMGN,2/27/2002,0.3370,0.3312,0.3341,7618,2812,10430,216718,126567,
AMKR,2/27/2002,0.6891,0.6804,0.6848,35,0,35,6873,7401,
AMLN,2/27/2002,0.7629,0.6680,0.7154,0,0,0,1318,554,
AMPL,2/27/2002,0.6910,0.6910,0.6910,0,0,0,609,130,
AMR,2/27/2002,0.4683,0.4967,0.4825,591,118,709,13701,17056,
AMRI,2/27/2002,0.6178,0.4943,0.5560,34,5,39,1800,367,
AMSC,2/27/2002,0.8085,0.7622,0.7854,13,0,13,496,1104,
AMSY,2/27/2002,0.4516,0.4532,0.4524,0,0,0,1013,64,
AMT,2/27/2002,1.3092,1.1796,1.2444,512,134,646,27318,15128,
AMTD,2/27/2002,0.6284,0.6284,0.6284,16,10,26,9969,3874,
AMX,2/27/2002,0.3832,0.3655,0.3743,66,0,66,21270,21750,
AMZN,2/27/2002,0.7731,0.7736,0.7734,3188,2204,5392,167660,153258,
AN,2/27/2002,0.3838,0.3837,0.3838,549,6,555,35251,3447,
ANAD,2/27/2002,0.8994,0.7748,0.8371,60,18,78,5131,1610,
ANDW,2/27/2002,0.5289,0.5556,0.5422,73,8,81,5274,2867,
ANEN,2/27/2002,0.8533,0.8473,0.8503,7,0,7,855,334,
ANF,2/27/2002,0.4798,0.4700,0.4749,522,54,576,16413,4144,
ANLY,2/27/2002,0.5175,0.4626,0.4900,0,0,0,536,31,
ANN,2/27/2002,0.5013,0.4279,0.4646,37,68,105,4115,9531,
ANSR,2/27/2002,0.8170,0.7928,0.8049,20,0,20,1652,197,
AOC,2/27/2002,0.2207,0.1993,0.2100,13,140,153,10272,2800,
AOL,2/27/2002,0.5623,0.5420,0.5522,25003,13825,38828,1077229,553216,
AOT,2/27/2002,0.3278,0.2974,0.3126,0,0,0,654,715,
APA,2/27/2002,0.3544,0.3411,0.3478,949,304,1253,16886,15909,
APC,2/27/2002,0.3712,0.3639,0.3676,3270,894,4164,28660,22932,
APCC,2/27/2002,0.4416,0.4269,0.4342,99,50,149,9925,4441,
APD,2/27/2002,0.2458,0.2324,0.2391,46,24,70,3109,883,
