symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
AOL,5/20/2002,0.5759,0.6276,0.6018,13273,10695,23968,1331372,459086,
AOLA,5/20/2002,0.0000,0.0000,0.0000,0,0,0,413,10,
AOT,5/20/2002,0.3234,0.3124,0.3179,40,0,40,384,473,
APA,5/20/2002,0.3807,0.3783,0.3795,876,2510,3386,14493,22893,
APB,5/20/2002,0.1137,0.1133,0.1135,2,0,2,1061,202,
APC,5/20/2002,0.3437,0.3430,0.3434,808,599,1407,24447,23250,
APCC,5/20/2002,0.5146,0.3866,0.4506,69,5,74,7186,3541,
APD,5/20/2002,0.2440,0.2363,0.2402,6,50,56,3150,363,
APH,5/20/2002,0.3153,0.3164,0.3158,12,2,14,2656,1418,
APHT,5/20/2002,1.0322,0.9247,0.9784,0,0,0,698,433,
APN,5/20/2002,0.6008,0.5352,0.5680,0,0,0,961,250,
APOL,5/20/2002,0.3717,0.3387,0.3552,341,97,438,5269,3144,
APPB,5/20/2002,0.3806,0.3040,0.3423,12,51,63,1943,474,
APWR,5/20/2002,0.4741,0.4805,0.4773,172,225,397,2909,2616,
ARBA,5/20/2002,1.0226,1.0068,1.0147,304,0,304,57649,28822,
ARDM,5/20/2002,1.1162,0.9515,1.0339,1,0,1,850,557,
ARG,5/20/2002,0.3495,0.3359,0.3427,12,0,12,819,301,
ARIA,5/20/2002,0.6886,0.7263,0.7074,211,7,218,1387,130,
ARM,5/20/2002,0.3757,0.3772,0.3764,0,0,0,772,120,
ARMHY,5/20/2002,0.7014,0.7561,0.7288,10,0,10,1018,609,
ARQL,5/20/2002,0.6709,0.6270,0.6490,50,0,50,2879,800,
ARRO,5/20/2002,0.3207,0.2842,0.3024,5,0,5,219,150,
ARRS,5/20/2002,0.7602,0.8868,0.8235,361,240,601,1009,941,
ARRY,5/20/2002,0.8008,0.9213,0.8610,4,0,4,133,111,
ARTC,5/20/2002,0.5196,0.5401,0.5298,0,0,0,560,2087,
ARTG,5/20/2002,0.0000,0.0000,0.0000,0,0,0,1388,253,
ARW,5/20/2002,0.3796,0.3469,0.3632,8,10,18,2082,1832,
ARXX,5/20/2002,0.7680,0.6696,0.7188,40,0,40,1852,1866,
ASA,5/20/2002,0.5198,0.5233,0.5216,1021,758,1779,11158,7126,
ASBC,5/20/2002,0.1988,0.2292,0.2140,0,5,5,692,41,
ASCA,5/20/2002,0.5303,0.5643,0.5473,22,3,25,372,225,
ASD,5/20/2002,0.2381,0.2512,0.2446,1,10,11,10000,4307,
ASF,5/20/2002,0.6224,0.5613,0.5918,20,0,20,1816,458,
ASGN,5/20/2002,0.4783,0.4575,0.4679,0,0,0,225,25,
ASH,5/20/2002,0.2671,0.2399,0.2535,24,8,32,343,110,
ASIA,5/20/2002,0.5834,0.6110,0.5972,0,3,3,2565,701,
ASMI,5/20/2002,0.5509,0.5248,0.5378,36,0,36,2707,1286,
ASML,5/20/2002,0.5672,0.5748,0.5710,412,62,474,6520,5110,
ASO,5/20/2002,0.2423,0.2537,0.2480,121,10,131,4343,645,
ASTE,5/20/2002,0.4974,0.4782,0.4878,0,0,0,231,8,
ASTSF,5/20/2002,0.5159,0.5282,0.5220,0,0,0,178,2175,
ASYT,5/20/2002,0.6845,0.5909,0.6377,166,27,193,2497,3107,
AT,5/20/2002,0.2705,0.2716,0.2710,230,6,236,9314,5924,
ATG,5/20/2002,0.1695,0.1826,0.1761,0,0,0,689,62,
ATH,5/20/2002,0.4550,0.4322,0.4436,1051,145,1196,13091,7284,
ATK,5/20/2002,0.3681,0.3627,0.3654,399,108,507,3052,2297,
ATMI,5/20/2002,0.4611,0.4072,0.4342,0,5,5,1864,4531,
ATML,5/20/2002,0.8047,0.6451,0.7249,1762,1649,3411,31123,28977,
ATN,5/20/2002,0.5777,0.5906,0.5841,211,213,424,1533,999,
ATR,5/20/2002,0.2394,0.2421,0.2408,0,0,0,58,0,
ATRX,5/20/2002,0.4089,0.3961,0.4025,280,0,280,316,406,
ATSN,5/20/2002,0.6836,0.9263,0.8050,0,0,0,370,10,
ATTC,5/20/2002,0.3050,0.2328,0.2689,32,3,35,13362,8813,
ATVI,5/20/2002,0.4365,0.4875,0.4620,416,121,537,4810,1518,
ATW,5/20/2002,0.3859,0.3812,0.3836,0,0,0,210,25,
AU,5/20/2002,0.4823,0.4375,0.4599,447,280,727,9149,3707,
AUDC,5/20/2002,0.8327,0.8327,0.8327,0,0,0,320,444,
AV,5/20/2002,0.7531,0.7265,0.7398,251,10,261,13464,6683,
AVA,5/20/2002,0.3113,0.3798,0.3456,26,0,26,383,76,
AVCI,5/20/2002,0.0000,0.0000,0.0000,0,0,0,1060,89,
AVCT,5/20/2002,0.5427,0.5522,0.5474,463,94,557,1945,712,
AVE,5/20/2002,0.2778,0.2662,0.2720,16,150,166,2843,8192,
AVGN,5/20/2002,0.7579,0.7714,0.7647,5,0,5,958,320,
AVID,5/20/2002,0.5881,0.5238,0.5559,0,0,0,549,138,
AVII,5/20/2002,1.1007,1.0249,1.0628,86,0,86,8609,1869,
AVL,5/20/2002,0.4210,0.4054,0.4132,0,0,0,1889,641,
AVNT,5/20/2002,0.4563,0.4092,0.4328,11,0,11,1479,493,
AVNX,5/20/2002,1.1942,1.1942,1.1942,34,0,34,3462,1257,
AVP,5/20/2002,0.2115,0.1850,0.1982,40,40,80,11014,4956,
AVT,5/20/2002,0.5261,0.3851,0.4556,26,0,26,3528,1070,
AVX,5/20/2002,0.3324,0.3713,0.3518,35,30,65,2253,937,
AVY,5/20/2002,0.2366,0.2235,0.2300,16,1,17,999,468,
AW,5/20/2002,0.5416,0.6109,0.5762,6,10,16,13871,4476,
AWA,5/20/2002,0.0000,0.0000,0.0000,25,0,25,385,349,
AWE,5/20/2002,0.7587,0.6863,0.7225,2151,2313,4464,63343,57360,
AWK,5/20/2002,0.0000,0.0000,0.0000,40,24,64,1864,1111,
AWRE,5/20/2002,0.0873,0.0888,0.0880,5,0,5,910,107,
AXA,5/20/2002,0.3727,0.2780,0.3254,126,1,127,1209,597,
AXE,5/20/2002,0.2762,0.2916,0.2839,60,0,60,294,75,
AXL,5/20/2002,0.2968,0.3448,0.3208,113,63,176,1678,313,
AXP,5/20/2002,0.3139,0.3042,0.3091,1478,728,2206,120463,69722,
AXTI,5/20/2002,0.7111,0.6758,0.6934,0,0,0,670,231,
AYE,5/20/2002,0.2936,0.3925,0.3430,2,20,22,1385,1578,
AZN,5/20/2002,0.3478,0.3413,0.3446,366,3035,3401,5804,14340,
AZO,5/20/2002,0.3917,0.3896,0.3906,994,318,1312,11674,10649,
AZPN,5/20/2002,0.7020,0.6903,0.6962,12,10,22,198,1306,
AZR,5/20/2002,0.3832,0.4463,0.4147,58,5,63,502,820,
BA,5/20/2002,0.3264,0.3094,0.3179,2153,2406,4559,101391,71774,
BAB,5/20/2002,0.4137,0.4289,0.4213,0,0,0,582,174,
BAC,5/20/2002,0.2247,0.2319,0.2283,7219,1651,8870,187324,136881,
BARZ,5/20/2002,0.4476,0.4210,0.4343,0,30,30,900,4313,
BAX,5/20/2002,0.2612,0.2557,0.2584,1689,513,2202,20581,20430,
BAY,5/20/2002,0.2769,0.2453,0.2611,0,15,15,332,311,
BBBY,5/20/2002,0.3244,0.3219,0.3232,1282,262,1544,15984,11878,
BBH,5/20/2002,0.3823,0.4168,0.3995,1448,1470,2918,44997,29053,
BBI,5/20/2002,0.4234,0.4297,0.4266,31,202,233,2559,835,
BBOX,5/20/2002,0.4331,0.4123,0.4227,152,174,326,3495,2383,
BBT,5/20/2002,0.1705,0.1804,0.1754,12,5,17,8369,2087,
BBV,5/20/2002,0.2833,0.2543,0.2688,0,0,0,67,25,
BBX,5/20/2002,0.3918,0.3825,0.3872,28,105,133,851,611,
BBY,5/20/2002,0.4212,0.4134,0.4173,1526,2470,3996,54415,51543,
BC,5/20/2002,0.2815,0.3636,0.3226,0,0,0,1398,2515,
BCC,5/20/2002,0.2936,0.2937,0.2936,11,0,11,1066,322,
BCE,5/20/2002,0.4460,0.4292,0.4376,15,5,20,23108,15329,
BCF,5/20/2002,0.2862,0.3011,0.2936,0,0,0,986,287,
BCGI,5/20/2002,0.6022,0.5091,0.5556,15,0,15,870,599,
BCR,5/20/2002,0.2705,0.2740,0.2722,7,10,17,3767,2132,
BDAL,5/20/2002,0.7119,0.8260,0.7690,30,0,30,585,136,
BDH,5/20/2002,0.7130,0.6253,0.6691,28,0,28,631,532,
BDK,5/20/2002,0.2471,0.2777,0.2624,12,112,124,2606,667,
BDX,5/20/2002,0.3278,0.3290,0.3284,152,40,192,5423,1672,
BEAS,5/20/2002,0.8458,0.8427,0.8442,2130,617,2747,85572,47415,
BEAV,5/20/2002,0.5814,0.5505,0.5659,10,15,25,833,406,
BEC,5/20/2002,0.3322,0.3142,0.3232,33,117,150,873,3426,
BELM,5/20/2002,0.6017,0.6569,0.6293,10,200,210,536,705,
BEN,5/20/2002,0.2626,0.2623,0.2624,47,26,73,2798,2076,
BER,5/20/2002,0.2469,0.2651,0.2560,0,25,25,532,202,
BEV,5/20/2002,0.5964,0.6699,0.6332,15,20,35,793,322,
BFT,5/20/2002,0.4278,0.4389,0.4334,65,7,72,511,654,
BG,5/20/2002,0.3124,0.2351,0.2738,30,0,30,889,89,
BGC,5/20/2002,0.4876,0.4162,0.4519,22,0,22,407,33,
BGEN,5/20/2002,0.7755,0.7610,0.7682,16081,10551,26632,99622,72627,
BGP,5/20/2002,0.3164,0.3092,0.3128,73,0,73,1702,622,
BHE,5/20/2002,0.5458,0.5447,0.5452,19,0,19,486,341,
BHH,5/20/2002,0.0000,0.0000,0.0000,13,0,13,1194,468,
BHI,5/20/2002,0.4405,0.4243,0.4324,1143,339,1482,36112,21368,
BID,5/20/2002,0.4072,0.4007,0.4040,0,0,0,1240,318,
BIOM,5/20/2002,0.9238,0.9250,0.9244,16,45,61,1230,171,
BJ,5/20/2002,0.3105,0.3442,0.3274,35,44,79,1097,816,
BJS,5/20/2002,0.4826,0.4804,0.4815,1958,118,2076,30027,31296,
BK,5/20/2002,0.3092,0.3305,0.3198,208,56,264,27180,11524,
BKE,5/20/2002,0.3558,0.3805,0.3682,0,0,0,22,35,
BKNG,5/20/2002,0.1139,0.1160,0.1150,22,20,42,451,235,
BKS,5/20/2002,0.3178,0.3046,0.3112,542,84,626,4303,2995,
BKX,5/20/2002,0.1981,0.2095,0.2038,27,624,651,1269,2508,
BLC,5/20/2002,0.2810,0.2745,0.2778,4,0,4,516,55,
BLDP,5/20/2002,0.7331,0.7064,0.7198,370,55,425,13192,12165,
BLI,5/20/2002,0.3888,0.3780,0.3834,53,13,66,392,103,
BLL,5/20/2002,0.3584,0.3765,0.3674,83,437,520,5994,3514,
BLS,5/20/2002,0.3464,0.3535,0.3500,773,218,991,32834,15752,
BMC,5/20/2002,0.4402,0.4519,0.4460,336,90,426,16561,15257,
BMET,5/20/2002,0.4040,0.3031,0.3536,207,20,227,5531,2715,
BMO,5/20/2002,0.1886,0.2112,0.1999,0,0,0,348,685,
BMRN,5/20/2002,0.8890,0.7141,0.8016,20,0,20,595,780,
BMS,5/20/2002,0.2470,0.2259,0.2364,27,16,43,653,512,
BMX,5/20/2002,0.3243,0.3214,0.3228,0,0,0,191,398,
BMY,5/20/2002,0.4544,0.4814,0.4679,14990,4176,19166,238939,113164,
BNE,5/20/2002,0.3284,0.3118,0.3201,0,0,0,236,30,
BNI,5/20/2002,0.2711,0.2600,0.2656,43,0,43,9565,903,
BOBJ,5/20/2002,0.5450,0.5366,0.5408,24,7,31,1252,456,
BOH,5/20/2002,0.1580,0.1598,0.1589,0,0,0,276,151,
BOL,5/20/2002,0.4314,0.4200,0.4257,4,54,58,3877,5689,
BORL,5/20/2002,0.7394,0.6808,0.7101,64,53,117,7844,1414,
BOW,5/20/2002,0.2631,0.2890,0.2760,0,1,1,1128,200,
BOX,5/20/2002,0.1995,0.2488,0.2242,0,0,0,228,0,
BP,5/20/2002,0.2668,0.2388,0.2528,346,348,694,42898,20948,
BPOP,5/20/2002,0.2645,0.2007,0.2326,0,10,10,511,506,
BPRX,5/20/2002,0.6844,0.6498,0.6671,244,160,404,4057,478,
BPUR,5/20/2002,0.9444,1.0310,0.9877,21,0,21,8241,3203,
BR,5/20/2002,0.3053,0.3396,0.3224,431,133,564,16396,11542,
BRCD,5/20/2002,0.8893,1.0105,0.9499,9134,4128,13262,144088,80626,
BRCM,5/20/2002,0.9639,0.9584,0.9612,4921,4848,9769,110142,48665,
BRIO,5/20/2002,0.0000,0.0000,0.0000,0,0,0,301,0,
BRKS,5/20/2002,0.6180,0.8521,0.7350,21,92,113,1193,2668,
BRKT,5/20/2002,0.7067,0.7485,0.7276,0,0,0,91,55,
BRL,5/20/2002,0.4302,0.5606,0.4954,1189,583,1772,5319,3219,
BRO,5/20/2002,0.3258,0.3223,0.3240,61,0,61,676,175,
BRW,5/20/2002,1.0557,0.9550,1.0054,10567,338,10905,7068,3561,
BSC,5/20/2002,0.3161,0.3022,0.3092,253,415,668,23762,17563,
BSG,5/20/2002,0.2460,0.2110,0.2285,35,10,45,4236,2760,
BSTE,5/20/2002,0.5170,0.5089,0.5130,23,7,30,1088,964,
BSX,5/20/2002,0.3585,0.3604,0.3594,1022,182,1204,20029,11394,
BTGC,5/20/2002,0.5990,0.6066,0.6028,60,0,60,1806,1197,
BTH,5/20/2002,0.3270,0.2286,0.2778,1,1,2,670,97,
BTI,5/20/2002,0.2219,0.2718,0.2468,0,0,0,89,10,
BTK,5/20/2002,0.4477,0.4472,0.4474,78,54,132,5656,2394,
BTX,5/20/2002,1.4470,1.4470,1.4470,60,0,60,1009,256,
BTY,5/20/2002,0.4079,0.4034,0.4056,5,10,15,235,497,
BUCA,5/20/2002,0.4579,0.4251,0.4415,22,10,32,135,84,
BUD,5/20/2002,0.2535,0.2429,0.2482,308,169,477,37455,20066,
BVC,5/20/2002,0.2834,0.2838,0.2836,25,2,27,2240,600,
BVF,5/20/2002,0.5751,0.5768,0.5760,1243,441,1684,21727,13203,
BVSN,5/20/2002,0.0000,0.0000,0.0000,0,0,0,9379,293,
BWA,5/20/2002,0.2820,0.2784,0.2802,1,5,6,1742,1581,
BZH,5/20/2002,0.4673,0.4743,0.4708,512,170,682,1247,1539,
C,5/20/2002,0.2659,0.2945,0.2802,12723,7370,20093,512014,305488,
CA,5/20/2002,0.7025,0.6950,0.6988,3312,3714,7026,115742,63218,
CACI,5/20/2002,0.5434,0.5630,0.5532,50,388,438,4149,1731,
CAG,5/20/2002,0.2518,0.2438,0.2478,106,11,117,11691,8593,
CAH,5/20/2002,0.2927,0.2806,0.2866,854,868,1722,16181,17131,
CAKE,5/20/2002,0.3147,0.2925,0.3036,66,45,111,4486,2637,
CAL,5/20/2002,0.6438,0.6323,0.6380,137,73,210,5946,5863,
CALP,5/20/2002,0.8885,0.8811,0.8848,3,1,4,629,370,
CAM,5/20/2002,0.4460,0.4494,0.4477,15,389,404,3362,3943,
CAMP,5/20/2002,0.9983,0.7698,0.8840,495,8,503,453,359,
CANI,5/20/2002,0.8202,0.7575,0.7889,194,28,222,1951,1033,
CAO,5/20/2002,0.3815,0.3917,0.3866,51,9,60,222,177,
CAT,5/20/2002,0.2832,0.2798,0.2815,924,304,1228,32843,22156,
CB,5/20/2002,0.2492,0.2712,0.2602,103,179,282,30149,6494,
CBE,5/20/2002,0.3667,0.3494,0.3580,230,20,250,11235,7131,
CBH,5/20/2002,0.2467,0.2394,0.2430,50,21,71,3491,2464,
CBR,5/20/2002,0.5511,0.7160,0.6336,15,20,35,2780,2153,
CBRL,5/20/2002,0.3672,0.3417,0.3545,21,0,21,4189,2682,
CBSS,5/20/2002,0.2384,0.1984,0.2184,880,0,880,1272,67,
CBST,5/20/2002,0.7656,0.7347,0.7502,52,0,52,1498,901,
CBT,5/20/2002,0.3328,0.3324,0.3326,15,22,37,1389,582,
CBUK,5/20/2002,0.6582,0.6488,0.6535,0,0,0,209,54,
CC,5/20/2002,0.4935,0.4943,0.4939,332,70,402,10071,6230,
CCBL,5/20/2002,0.8650,0.9006,0.8828,58,0,58,2922,1908,
CCC,5/20/2002,0.3027,0.2939,0.2983,0,0,0,212,48,
CCCG,5/20/2002,0.5190,0.4319,0.4754,0,0,0,125,0,
CCE,5/20/2002,0.2944,0.2840,0.2892,341,48,389,13213,4479,
CCK,5/20/2002,1.0740,1.1096,1.0918,3713,86,3799,40739,20730,
CCL,5/20/2002,0.3358,0.3474,0.3416,26,90,116,2642,1905,
CCMP,5/20/2002,0.6173,0.5995,0.6084,3477,2449,5926,13092,6681,
CCR,5/20/2002,0.2553,0.2545,0.2549,223,19,242,9974,11705,
CCRD,5/20/2002,0.7849,0.7864,0.7856,60,25,85,789,455,
CCRN,5/20/2002,0.4900,0.4585,0.4742,31,0,31,700,240,
CCRT,5/20/2002,0.8681,0.9120,0.8900,50,0,50,2522,405,
CCU,5/20/2002,0.3803,0.3843,0.3823,323,534,857,49969,30092,
CCUR,5/20/2002,0.8250,0.6315,0.7282,357,18,375,5574,1613,
CD,5/20/2002,0.3621,0.3724,0.3672,2108,1049,3157,150222,143458,
CDIS,5/20/2002,0.4484,0.4417,0.4450,0,0,0,240,162,
CDN,5/20/2002,0.3894,0.3781,0.3838,82,45,127,7930,1779,
CDT,5/20/2002,0.4778,0.5495,0.5136,0,0,0,900,408,
CDWC,5/20/2002,0.4690,0.4844,0.4767,510,106,616,4844,2830,
CEC,5/20/2002,0.3116,0.3087,0.3102,0,0,0,702,381,
CEFT,5/20/2002,0.4204,0.4087,0.4146,475,1614,2089,19479,15287,
