symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
AMLN,5/28/2002,0.5923,0.4917,0.5420,85,0,85,1803,565,
AMR,5/28/2002,0.5183,0.5220,0.5202,324,59,383,15072,12887,
AMRI,5/28/2002,0.5965,0.5464,0.5714,80,5,85,1686,590,
AMSC,5/28/2002,0.7184,0.7186,0.7185,0,0,0,450,927,
AMSG,5/28/2002,0.3673,0.3395,0.3534,0,10,10,1508,571,
AMSY,5/28/2002,0.4083,0.4083,0.4083,15,4,19,1087,80,
AMT,5/28/2002,1.0597,0.9090,0.9844,318,26,344,28072,16485,
AMTD,5/28/2002,0.5715,0.5715,0.5715,74,40,114,9511,3351,
AMX,5/28/2002,0.3619,0.2940,0.3279,0,1500,1500,13821,10710,
AMZN,5/28/2002,0.6227,0.6233,0.6230,1856,5526,7382,205412,152108,
AN,5/28/2002,0.3369,0.3935,0.3652,155,246,401,68119,39037,
ANAD,5/28/2002,0.8422,0.7980,0.8201,545,0,545,4523,1474,
ANDW,5/28/2002,0.5033,0.4915,0.4974,71,0,71,4237,1777,
ANEN,5/28/2002,0.7645,0.8241,0.7943,0,200,200,553,2026,
ANF,5/28/2002,0.4496,0.4193,0.4344,135,317,452,17656,7647,
ANLY,5/28/2002,0.8313,0.8313,0.8313,0,0,0,572,30,
ANN,5/28/2002,0.4544,0.3874,0.4209,330,4,334,2960,4149,
ANSR,5/28/2002,0.6834,0.6834,0.6834,0,0,0,1142,86,
ANSS,5/28/2002,0.4932,0.5019,0.4976,6,0,6,274,235,
AOC,5/28/2002,0.2732,0.2744,0.2738,9,120,129,17549,4249,
AOL,5/28/2002,0.6227,0.5884,0.6056,4199,13344,17543,1350532,466638,
AOLA,5/28/2002,0.0000,0.0000,0.0000,0,0,0,397,10,
AOT,5/28/2002,0.3094,0.2932,0.3013,2,0,2,437,473,
APA,5/28/2002,0.3421,0.3487,0.3454,173,40,213,15407,24059,
APB,5/28/2002,0.3898,0.3898,0.3898,0,0,0,1061,202,
APC,5/28/2002,0.3207,0.3306,0.3256,774,62,836,26178,24340,
APCC,5/28/2002,0.4329,0.5967,0.5148,46,0,46,7290,3645,
APD,5/28/2002,0.2488,0.2331,0.2410,7,3,10,3470,315,
APH,5/28/2002,0.3150,0.3046,0.3098,11,0,11,2664,1420,
APHT,5/28/2002,0.8899,0.9476,0.9188,0,0,0,708,433,
APN,5/28/2002,0.4896,0.6138,0.5517,0,0,0,961,250,
APOL,5/28/2002,0.3784,0.3723,0.3754,74,20,94,5909,3124,
APPB,5/28/2002,0.3584,0.3370,0.3477,55,5,60,2016,709,
APWR,5/28/2002,0.4330,0.5021,0.4676,69,6,75,3283,2857,
ARBA,5/28/2002,1.1983,1.1983,1.1983,142,0,142,59700,29356,
ARDM,5/28/2002,0.6134,0.6373,0.6254,5,0,5,851,557,
ARG,5/28/2002,0.3620,0.3707,0.3663,7,0,7,807,301,
ARIA,5/28/2002,0.6468,0.6468,0.6468,0,0,0,1575,112,
ARM,5/28/2002,0.4158,0.3961,0.4060,5,10,15,799,121,
ARMHY,5/28/2002,0.8106,0.5670,0.6888,0,0,0,1038,609,
ARQL,5/28/2002,0.6616,0.6483,0.6549,10,0,10,2904,634,
ARRO,5/28/2002,0.3019,0.2904,0.2962,0,0,0,224,166,
ARRS,5/28/2002,0.9099,0.9579,0.9339,1095,0,1095,1450,1241,
ARRY,5/28/2002,0.6770,0.7287,0.7028,0,0,0,364,111,
ARTC,5/28/2002,0.5099,0.5067,0.5083,0,5,5,560,2071,
ARTG,5/28/2002,0.0000,0.0000,0.0000,3,0,3,1388,253,
ARW,5/28/2002,0.4422,0.3822,0.4122,95,0,95,2037,1822,
ARXX,5/28/2002,0.6587,0.7351,0.6969,31,0,31,1859,1881,
ASA,5/28/2002,0.5131,0.4828,0.4980,651,363,1014,11596,8086,
ASBC,5/28/2002,0.2401,0.2340,0.2370,5,0,5,673,46,
ASCA,5/28/2002,0.5430,0.5014,0.5222,122,0,122,417,218,
ASD,5/28/2002,0.2411,0.2378,0.2394,0,0,0,10026,4415,
ASF,5/28/2002,0.6164,0.5821,0.5992,0,0,0,1814,710,
ASGN,5/28/2002,0.4576,0.4724,0.4650,0,0,0,216,25,
ASH,5/28/2002,0.2632,0.2489,0.2560,0,2,2,404,114,
ASIA,5/28/2002,0.6112,0.4871,0.5492,10,10,20,2596,704,
ASMI,5/28/2002,0.6157,0.5520,0.5838,68,0,68,2761,1286,
ASML,5/28/2002,0.5957,0.6008,0.5982,324,710,1034,7156,6328,
ASO,5/28/2002,0.2044,0.2970,0.2507,3,0,3,4363,655,
ASTE,5/28/2002,0.4982,0.4394,0.4688,10,1,11,231,8,
ASTSF,5/28/2002,0.5677,0.5237,0.5457,0,0,0,178,2175,
ASYT,5/28/2002,0.5630,0.5356,0.5493,28,14,42,2604,3171,
AT,5/28/2002,0.2141,0.3149,0.2645,131,7,138,10163,6116,
ATG,5/28/2002,0.1608,0.1600,0.1604,0,0,0,689,62,
ATH,5/28/2002,0.4306,0.4050,0.4178,543,126,669,13846,7322,
ATK,5/28/2002,0.3701,0.3723,0.3712,226,157,383,3516,2779,
ATMI,5/28/2002,0.4217,0.5280,0.4748,160,26,186,1867,4538,
ATML,5/28/2002,0.8834,0.8214,0.8524,788,91,879,33319,34286,
ATN,5/28/2002,0.5455,0.5805,0.5630,211,0,211,1868,1194,
ATR,5/28/2002,0.2337,0.2493,0.2415,0,0,0,58,0,
ATRX,5/28/2002,0.3779,0.3841,0.3810,26,0,26,671,512,
ATSN,5/28/2002,0.8360,0.9838,0.9099,0,0,0,492,10,
ATTC,5/28/2002,0.3106,0.2356,0.2731,50,168,218,13434,8920,
ATVI,5/28/2002,0.4515,0.4208,0.4362,96,59,155,5079,1803,
ATW,5/28/2002,0.3407,0.3377,0.3392,0,0,0,221,50,
AU,5/28/2002,0.4973,0.4688,0.4830,437,402,839,9720,3933,
AUDC,5/28/2002,1.1932,1.1932,1.1932,0,0,0,320,444,
AV,5/28/2002,0.7848,0.7386,0.7617,19,0,19,14035,6671,
AVA,5/28/2002,0.3259,0.3342,0.3300,4,0,4,428,76,
AVCI,5/28/2002,0.0000,0.0000,0.0000,0,4,4,1030,86,
AVCT,5/28/2002,0.5314,0.5279,0.5296,128,30,158,2226,775,
AVE,5/28/2002,0.2667,0.2726,0.2696,14,56,70,2851,8166,
AVGN,5/28/2002,0.7498,0.7504,0.7501,5,0,5,1043,345,
AVID,5/28/2002,0.5289,0.4635,0.4962,0,0,0,549,246,
AVII,5/28/2002,1.0613,1.0650,1.0631,148,0,148,8684,1849,
AVL,5/28/2002,0.4872,0.3448,0.4160,150,0,150,1889,641,
AVNT,5/28/2002,0.4416,0.3754,0.4085,2,0,2,1506,493,
AVNX,5/28/2002,0.0000,0.0000,0.0000,26,0,26,3516,1257,
AVP,5/28/2002,0.2099,0.2334,0.2216,168,63,231,11048,4977,
AVT,5/28/2002,0.5776,0.4179,0.4978,10,0,10,3610,1082,
AVX,5/28/2002,0.3149,0.3436,0.3293,55,8,63,2526,1067,
AVY,5/28/2002,0.2003,0.2141,0.2072,1,0,1,1049,689,
AW,5/28/2002,0.5931,0.6392,0.6162,4,50,54,13916,4464,
AWA,5/28/2002,0.5011,0.7108,0.6060,40,10,50,406,349,
AWE,5/28/2002,0.7818,0.8065,0.7942,975,33,1008,70688,59181,
AWK,5/28/2002,0.0892,0.0892,0.0892,5,2,7,1894,1137,
AWRE,5/28/2002,0.7056,0.6999,0.7028,0,0,0,965,117,
AXA,5/28/2002,0.3244,0.3368,0.3306,0,4,4,1369,605,
AXE,5/28/2002,0.2793,0.3103,0.2948,0,0,0,343,75,
AXL,5/28/2002,0.3623,0.3780,0.3702,50,43,93,1858,389,
AXP,5/28/2002,0.3215,0.3177,0.3196,1398,799,2197,122627,70952,
AXTI,5/28/2002,0.6231,0.6471,0.6351,20,43,63,738,231,
AYE,5/28/2002,0.2760,0.3859,0.3310,56,10,66,1298,1744,
AZN,5/28/2002,0.3322,0.3191,0.3256,85,332,417,6771,19409,
AZO,5/28/2002,0.3270,0.3053,0.3162,417,1475,1892,15817,12713,
AZPN,5/28/2002,0.7249,0.6504,0.6876,0,0,0,207,1322,
AZR,5/28/2002,0.3739,0.3726,0.3732,1,0,1,586,622,
BA,5/28/2002,0.3437,0.3155,0.3296,1117,851,1968,105231,76680,
BAB,5/28/2002,0.4752,0.4508,0.4630,30,0,30,576,166,
BAC,5/28/2002,0.2238,0.2529,0.2384,5714,3963,9677,198906,148083,
BARZ,5/28/2002,0.4868,0.4831,0.4850,1,30,31,916,4367,
BAX,5/28/2002,0.2573,0.2688,0.2630,103,867,970,22855,20423,
BAY,5/28/2002,0.2504,0.2793,0.2649,5,0,5,338,310,
BBBY,5/28/2002,0.3427,0.3433,0.3430,638,266,904,22032,15149,
BBH,5/28/2002,0.3678,0.3922,0.3800,3898,1161,5059,55767,31075,
BBI,5/28/2002,0.5260,0.4965,0.5112,85,0,85,2834,1446,
BBOX,5/28/2002,0.4009,0.4000,0.4004,94,57,151,3722,2503,
BBT,5/28/2002,0.2036,0.1903,0.1970,24,124,148,8723,2237,
BBV,5/28/2002,0.2705,0.2664,0.2684,0,0,0,167,125,
BBX,5/28/2002,0.4464,0.4419,0.4442,0,0,0,948,791,
BBY,5/28/2002,0.4743,0.4467,0.4605,508,591,1099,59460,56019,
BC,5/28/2002,0.3312,0.3510,0.3411,15,30,45,1398,2775,
BCC,5/28/2002,0.2871,0.3005,0.2938,44,5,49,1147,328,
BCE,5/28/2002,0.5212,0.4987,0.5100,42,20,62,24149,15278,
BCF,5/28/2002,0.3580,0.3441,0.3510,50,0,50,986,287,
BCGI,5/28/2002,0.5978,0.4799,0.5389,10,0,10,1121,599,
BCR,5/28/2002,0.2476,0.2726,0.2601,46,0,46,3811,2139,
BDAL,5/28/2002,0.7831,0.8853,0.8342,55,5,60,648,130,
BDH,5/28/2002,0.6738,0.5970,0.6354,20,0,20,695,537,
BDK,5/28/2002,0.2637,0.2938,0.2788,6,400,406,2707,779,
BDX,5/28/2002,0.3371,0.3641,0.3506,0,10,10,5500,1716,
BEAS,5/28/2002,0.9404,0.9715,0.9560,1028,306,1334,88432,48305,
BEAV,5/28/2002,0.5843,0.5266,0.5554,32,20,52,896,421,
BEC,5/28/2002,0.3179,0.3120,0.3150,50,1,51,1056,3532,
BELM,5/28/2002,0.6558,0.6272,0.6415,0,5,5,540,957,
BEN,5/28/2002,0.2397,0.2625,0.2511,53,0,53,2857,2492,
BER,5/28/2002,0.2366,0.2699,0.2532,1,0,1,532,217,
BEV,5/28/2002,0.5922,0.6206,0.6064,0,2,2,922,332,
BFT,5/28/2002,0.4507,0.4192,0.4350,0,10,10,578,726,
BG,5/28/2002,0.2850,0.1826,0.2338,0,0,0,973,79,
BGC,5/28/2002,0.3924,0.3873,0.3899,0,0,0,439,34,
BGEN,5/28/2002,0.3743,0.3965,0.3854,17756,11593,29349,148874,113860,
BGP,5/28/2002,0.3779,0.3705,0.3742,8,0,8,2942,655,
BHE,5/28/2002,0.5739,0.4971,0.5355,433,20,453,683,351,
BHH,5/28/2002,0.0000,0.0000,0.0000,24,0,24,1207,468,
BHI,5/28/2002,0.3618,0.3656,0.3637,1217,159,1376,37535,20662,
BID,5/28/2002,0.3997,0.3634,0.3816,0,0,0,1240,318,
BIOM,5/28/2002,0.0000,0.0000,0.0000,30,20,50,1247,146,
BJ,5/28/2002,0.3425,0.3407,0.3416,47,163,210,1240,1114,
BJS,5/28/2002,0.4618,0.4500,0.4559,381,585,966,32263,31393,
BK,5/28/2002,0.3301,0.3206,0.3254,355,71,426,29995,13997,
BKE,5/28/2002,0.3483,0.3895,0.3689,0,0,0,22,35,
BKNG,5/28/2002,0.2210,0.2220,0.2215,0,0,0,451,255,
BKS,5/28/2002,0.3337,0.3378,0.3358,31,139,170,4784,3488,
BKX,5/28/2002,0.2035,0.2087,0.2061,36,82,118,1290,4058,
BLC,5/28/2002,0.2815,0.2581,0.2698,0,0,0,510,55,
BLDP,5/28/2002,0.7877,0.6306,0.7091,486,136,622,13958,12460,
BLI,5/28/2002,0.3237,0.3074,0.3156,10,0,10,495,141,
BLL,5/28/2002,0.3786,0.3775,0.3780,303,0,303,7036,3564,
BLS,5/28/2002,0.3414,0.3290,0.3352,708,868,1576,34379,16356,
BMC,5/28/2002,0.4515,0.4478,0.4496,460,237,697,18377,16005,
BMET,5/28/2002,0.4289,0.4078,0.4184,24,10,34,5981,2750,
BMO,5/28/2002,0.2130,0.2145,0.2138,0,0,0,368,665,
BMRN,5/28/2002,0.6144,0.6033,0.6088,0,0,0,610,780,
BMS,5/28/2002,0.2279,0.2342,0.2310,17,10,27,723,562,
BMX,5/28/2002,0.3659,0.3653,0.3656,0,0,0,191,400,
BMY,5/28/2002,0.4678,0.4917,0.4798,2257,1069,3326,260743,113869,
BNE,5/28/2002,0.3332,0.3452,0.3392,10,0,10,236,30,
BNI,5/28/2002,0.2825,0.2204,0.2514,697,0,697,9839,964,
BOBJ,5/28/2002,0.6627,0.6781,0.6704,16,8,24,1327,1481,
BOH,5/28/2002,0.1900,0.1899,0.1900,0,0,0,277,141,
BOL,5/28/2002,0.4315,0.4330,0.4322,69,1,70,4982,6899,
BORL,5/28/2002,0.7588,0.6879,0.7233,174,10,184,7921,1444,
BOW,5/28/2002,0.2899,0.2795,0.2847,0,0,0,1160,230,
BOX,5/28/2002,0.1629,0.2393,0.2011,0,0,0,228,0,
BP,5/28/2002,0.2530,0.2338,0.2434,1178,702,1880,44826,21338,
BPOP,5/28/2002,0.2397,0.2398,0.2398,0,0,0,712,522,
BPRX,5/28/2002,0.6468,0.6780,0.6624,31,2,33,4380,486,
BPUR,5/28/2002,0.9785,0.8979,0.9382,87,50,137,8323,3206,
BR,5/28/2002,0.2829,0.3000,0.2914,90,52,142,17044,11728,
BRCD,5/28/2002,1.0295,1.1701,1.0998,3633,2576,6209,163294,95291,
BRCM,5/28/2002,1.0128,1.0648,1.0388,4569,5098,9667,118261,56764,
BRIO,5/28/2002,0.0000,0.0000,0.0000,0,0,0,301,0,
BRKS,5/28/2002,0.6255,0.6398,0.6326,117,57,174,1662,3291,
BRKT,5/28/2002,0.5902,0.5883,0.5893,0,0,0,91,55,
BRL,5/28/2002,0.3657,0.4717,0.4187,172,36,208,6487,4530,
BRO,5/28/2002,0.3236,0.2960,0.3098,15,0,15,775,185,
BRW,5/28/2002,0.9262,1.5525,1.2394,71,32,103,10161,3650,
BSC,5/28/2002,0.3006,0.3015,0.3010,349,161,510,24854,18123,
BSG,5/28/2002,0.2546,0.2275,0.2410,12,5,17,4282,2870,
BSTE,5/28/2002,0.5472,0.5373,0.5422,14,10,24,1154,978,
BSX,5/28/2002,0.3559,0.3757,0.3658,40,241,281,22839,11789,
BTGC,5/28/2002,0.6128,0.6128,0.6128,3,3,6,1895,1202,
BTH,5/28/2002,0.3108,0.3060,0.3084,15,4,19,711,110,
BTI,5/28/2002,0.2592,0.2392,0.2492,12,30,42,96,10,
BTK,5/28/2002,0.4106,0.4228,0.4167,224,31,255,6166,2907,
BTX,5/28/2002,1.6418,1.4727,1.5572,0,0,0,1069,256,
BTY,5/28/2002,0.3974,0.3686,0.3830,0,0,0,297,519,
BUCA,5/28/2002,0.3929,0.3924,0.3927,0,0,0,153,139,
BUD,5/28/2002,0.2619,0.2763,0.2691,103,495,598,37760,20582,
BVC,5/28/2002,0.3991,0.3991,0.3991,0,50,50,2255,661,
BVF,5/28/2002,0.5877,0.5484,0.5680,1849,844,2693,22992,13001,
BVSN,5/28/2002,0.0000,0.0000,0.0000,1,0,1,9379,293,
BWA,5/28/2002,0.3084,0.2997,0.3041,60,69,129,2297,1637,
BZH,5/28/2002,0.4140,0.4305,0.4222,41,506,547,3485,1942,
C,5/28/2002,0.3264,0.3078,0.3171,12432,2010,14442,541238,328335,
CA,5/28/2002,0.6236,0.6321,0.6278,1408,502,1910,119821,66779,
CACI,5/28/2002,0.5666,0.5668,0.5667,91,201,292,4352,2042,
CAG,5/28/2002,0.2909,0.2825,0.2867,29,12,41,12068,9401,
CAH,5/28/2002,0.2790,0.3014,0.2902,429,514,943,16847,19141,
CAKE,5/28/2002,0.3408,0.3300,0.3354,51,346,397,4646,2833,
CAL,5/28/2002,0.6428,0.6328,0.6378,29,72,101,6867,6290,
CALP,5/28/2002,1.0717,0.8978,0.9848,0,0,0,657,369,
CAM,5/28/2002,0.4005,0.4126,0.4066,5,6,11,3640,3955,
CAMP,5/28/2002,0.9886,0.8208,0.9047,5,0,5,1001,404,
CANI,5/28/2002,0.8752,0.7010,0.7881,0,10,10,2675,1156,
CAO,5/28/2002,0.4818,0.4590,0.4704,17,0,17,245,197,
CAT,5/28/2002,0.2655,0.2576,0.2616,1812,33,1845,35071,23080,
CB,5/28/2002,0.2719,0.2678,0.2698,380,555,935,30720,7310,
CBE,5/28/2002,0.3621,0.3455,0.3538,142,0,142,11296,7395,
CBH,5/28/2002,0.2510,0.2210,0.2360,35,5,40,3515,2503,
CBR,5/28/2002,0.6179,0.5879,0.6029,5,0,5,2795,2173,
CBRL,5/28/2002,0.2132,0.3461,0.2796,33,0,33,4380,2706,
CBSS,5/28/2002,0.2518,0.2017,0.2268,13,0,13,1787,67,
CBST,5/28/2002,0.6601,0.6701,0.6651,242,0,242,1581,908,
CBT,5/28/2002,0.3339,0.3369,0.3354,0,200,200,1399,598,
CBUK,5/28/2002,0.5901,0.4839,0.5370,0,0,0,209,64,
CC,5/28/2002,0.5408,0.5070,0.5239,1438,65,1503,10622,6834,
CCBL,5/28/2002,0.7810,1.0823,0.9316,2,2,4,3048,1938,
CCC,5/28/2002,0.2254,0.2254,0.2254,0,0,0,222,48,
CCCG,5/28/2002,0.4371,0.4563,0.4467,0,0,0,125,0,
CCE,5/28/2002,0.2671,0.2445,0.2558,25,47,72,15572,4739,
CCK,5/28/2002,1.1681,1.1457,1.1569,1265,1523,2788,48507,22095,
CCL,5/28/2002,0.3382,0.3555,0.3468,1,10,11,2695,4243,
CCMP,5/28/2002,0.5724,0.5696,0.5710,281,158,439,15132,8484,
CCR,5/28/2002,0.2453,0.2457,0.2455,303,64,367,11418,11923,
CCRD,5/28/2002,0.7702,0.7356,0.7529,0,0,0,827,481,
CCRN,5/28/2002,0.4900,0.4757,0.4828,33,0,33,736,234,
CCRT,5/28/2002,0.9289,0.8054,0.8672,50,0,50,2756,413,
CCU,5/28/2002,0.3570,0.3561,0.3566,163,259,422,52719,31175,
CCUR,5/28/2002,0.7457,0.7305,0.7381,178,25,203,6014,1664,
CD,5/28/2002,0.3490,0.3426,0.3458,1473,481,1954,157551,143366,
CDIS,5/28/2002,0.4083,0.3650,0.3866,74,0,74,573,1189,
CDN,5/28/2002,0.4014,0.4221,0.4117,215,118,333,8126,1864,
CDT,5/28/2002,0.5167,0.4709,0.4938,0,0,0,900,408,
CDWC,5/28/2002,0.4776,0.4857,0.4816,294,60,354,5221,3878,
CEC,5/28/2002,0.3464,0.3174,0.3319,100,0,100,769,382,
CEFT,5/28/2002,0.4402,0.4187,0.4294,59,133,192,20317,16496,
