symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,4/23/2002,0.4670,0.4421,0.4546,528,2170,2698,37329,38612,
AA,4/23/2002,0.3278,0.3564,0.3421,2963,1017,3980,60830,28725,
AAI,4/23/2002,0.5621,0.5621,0.5621,44,0,44,4847,178,
AAPL,4/23/2002,0.4423,0.3846,0.4134,1422,672,2094,108619,60242,
ABC,4/23/2002,0.2758,0.2638,0.2698,615,391,1006,8645,4343,
ABF,4/23/2002,0.6489,0.6250,0.6370,14,66,80,6631,10029,
ABGX,4/23/2002,0.8534,0.9022,0.8778,175,630,805,8529,9372,
ABI,4/23/2002,0.5430,0.5342,0.5386,75,354,429,8027,5063,
ABK,4/23/2002,0.2657,0.2547,0.2602,161,22,183,898,3232,
ABMD,4/23/2002,0.7596,0.7622,0.7609,3,50,53,4265,963,
ABN,4/23/2002,0.2466,0.3070,0.2768,0,5,5,99,109,
ABS,4/23/2002,0.2256,0.2370,0.2313,64,99,163,8287,3997,
ABT,4/23/2002,0.2539,0.2328,0.2434,1848,571,2419,98192,55266,
ABV,4/23/2002,0.3142,0.3348,0.3245,0,0,0,0,4,
ABX,4/23/2002,0.3511,0.3529,0.3520,5068,203,5271,66539,26316,
ABY,4/23/2002,0.4365,0.4466,0.4416,0,30,30,567,108,
AC,4/23/2002,0.1890,0.2703,0.2296,84,184,268,2805,701,
ACAI,4/23/2002,0.5649,0.5700,0.5674,8,0,8,283,303,
ACAM,4/23/2002,0.5730,0.5101,0.5416,0,0,0,157,81,
ACAS,4/23/2002,0.2448,0.2801,0.2624,18,0,18,2150,866,
ACDO,4/23/2002,0.4369,0.3756,0.4062,91,145,236,2687,1977,
ACE,4/23/2002,0.3354,0.3423,0.3388,31,5,36,8162,7553,
ACF,4/23/2002,0.4616,0.4535,0.4576,889,1953,2842,32877,45360,
ACI,4/23/2002,0.4071,0.3663,0.3867,38,0,38,760,521,
ACLA,4/23/2002,0.0000,0.0000,0.0000,0,0,0,110,0,
ACLS,4/23/2002,0.5863,0.5554,0.5709,215,100,315,1428,1637,
ACN,4/23/2002,0.5864,0.5741,0.5802,63,1535,1598,3572,11499,
ACPW,4/23/2002,0.2659,0.2674,0.2667,10,0,10,970,1749,
ACRI,4/23/2002,0.7485,0.6537,0.7011,57,0,57,1569,518,
ACRT,4/23/2002,0.9045,0.9369,0.9207,123,62,185,3822,2405,
ACS,4/23/2002,0.4127,0.4031,0.4079,1977,716,2693,12264,25279,
ACTL,4/23/2002,0.4401,0.4106,0.4254,0,50,50,316,965,
ACTR,4/23/2002,0.0000,0.0000,0.0000,0,2,2,46,66,
ACTU,4/23/2002,0.7532,0.7904,0.7718,0,0,0,535,757,
ACXM,4/23/2002,0.4998,0.5263,0.5130,0,0,0,1469,3349,
ADBE,4/23/2002,0.5175,0.5189,0.5182,1020,2532,3552,39242,22555,
ADCT,4/23/2002,0.9110,0.9110,0.9110,592,0,592,65148,14925,
ADEX,4/23/2002,0.5866,0.6034,0.5950,5,0,5,132,105,
ADI,4/23/2002,0.5717,0.5617,0.5667,828,404,1232,35591,21073,
ADIC,4/23/2002,0.6700,0.6265,0.6482,351,375,726,2475,1466,
ADLR,4/23/2002,0.7043,0.6444,0.6744,0,0,0,2845,660,
ADM,4/23/2002,0.2889,0.1938,0.2414,497,344,841,6189,1960,
ADP,4/23/2002,0.3441,0.3192,0.3316,358,209,567,17365,10053,
ADPT,4/23/2002,0.6966,0.6188,0.6577,191,75,266,9345,5276,
ADRX,4/23/2002,0.8442,0.8173,0.8308,7112,1640,8752,67772,20867,
ADSK,4/23/2002,0.5897,0.6005,0.5951,143,154,297,6648,770,
ADTK,4/23/2002,1.1593,1.0981,1.1287,0,0,0,80,14,
ADTN,4/23/2002,0.4366,0.4245,0.4306,1,1,2,2945,257,
ADVNA,4/23/2002,0.2572,0.2572,0.2572,33,0,33,356,61,
ADVNB,4/23/2002,0.3705,0.3487,0.3596,0,0,0,997,286,
ADVP,4/23/2002,0.4397,0.4244,0.4320,324,64,388,9094,2410,
ADVS,4/23/2002,0.4805,0.4841,0.4823,134,89,223,3482,1684,
AEE,4/23/2002,0.1681,0.1695,0.1688,4,5,9,1363,668,
AEG,4/23/2002,0.2892,0.2303,0.2598,10,40,50,748,623,
AEIS,4/23/2002,0.5685,0.5960,0.5822,12,1,13,2116,2097,
AEM,4/23/2002,0.5016,0.5101,0.5058,700,107,807,12531,5103,
AEOS,4/23/2002,0.5207,0.5572,0.5390,103,203,306,4057,3991,
AEP,4/23/2002,0.2231,0.2331,0.2281,197,146,343,3740,4492,
AES,4/23/2002,0.9860,1.2160,1.1010,3303,2284,5587,118120,79835,
AET,4/23/2002,0.3992,0.3942,0.3967,2744,1365,4109,41670,14836,
AETH,4/23/2002,1.0550,1.0550,1.0550,7,10,17,6989,2825,
AFC,4/23/2002,0.2473,0.2489,0.2481,20,0,20,664,228,
AFCI,4/23/2002,0.5237,0.4888,0.5063,1002,44,1046,4668,7088,
AFFX,4/23/2002,0.7205,0.6857,0.7031,499,1103,1602,14226,6489,
AFG,4/23/2002,0.3141,0.2782,0.2962,4,0,4,329,220,
AFL,4/23/2002,0.3297,0.2696,0.2996,187,133,320,13536,4838,
AG,4/23/2002,0.4639,0.4572,0.4606,2,4,6,3773,675,
AGE,4/23/2002,0.3489,0.3564,0.3526,210,50,260,12618,5929,
AGEN,4/23/2002,0.5939,0.5253,0.5596,5,0,5,1230,598,
AGIL,4/23/2002,1.0168,0.9485,0.9826,57,20,77,1441,1802,
AGN,4/23/2002,0.3209,0.3146,0.3177,305,51,356,5040,2812,
AGU,4/23/2002,0.3058,0.2736,0.2897,0,200,200,140,5206,
AGY,4/23/2002,0.3508,0.3257,0.3382,89,1148,1237,2708,1095,
AH,4/23/2002,0.4519,0.4053,0.4286,26,1,27,3506,1164,
AHAA,4/23/2002,0.7443,0.8217,0.7830,41,1,42,2899,1789,
AHC,4/23/2002,0.2780,0.2743,0.2762,43,125,168,10221,10377,
AHG,4/23/2002,0.3445,0.3031,0.3238,45,0,45,1214,657,
AHO,4/23/2002,0.3028,0.3013,0.3021,81,0,81,625,1003,
AHR,4/23/2002,0.3040,0.3040,0.3040,0,0,0,740,179,
AIB,4/23/2002,0.3384,0.2936,0.3160,0,0,0,288,173,
AIG,4/23/2002,0.3498,0.3477,0.3488,8681,14017,22698,136018,95698,
AIR,4/23/2002,0.5474,0.5078,0.5276,0,0,0,266,148,
AJG,4/23/2002,0.2378,0.2399,0.2388,74,17,91,579,290,
AKAM,4/23/2002,0.9331,1.0710,1.0021,66,0,66,25926,2905,
AKS,4/23/2002,0.4212,0.3888,0.4050,82,0,82,2179,309,
