symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,4/15/2002,0.4572,0.4571,0.4572,594,415,1009,43117,43764,
AA,4/15/2002,0.3699,0.3552,0.3626,1665,1194,2859,91659,51346,
AAI,4/15/2002,0.7066,0.8948,0.8007,24,0,24,5785,536,
AAPL,4/15/2002,0.3843,0.3786,0.3814,1565,713,2278,139690,90821,
ABC,4/15/2002,0.3110,0.3088,0.3099,166,180,346,9281,5290,
ABF,4/15/2002,0.6962,0.6669,0.6816,29,0,29,7073,11903,
ABGX,4/15/2002,0.8807,0.8393,0.8600,136,95,231,11689,9889,
ABI,4/15/2002,0.5325,0.4863,0.5094,489,25,514,10297,5662,
ABK,4/15/2002,0.2916,0.2901,0.2909,25,0,25,1309,2990,
ABMD,4/15/2002,0.7717,0.7959,0.7838,100,0,100,4181,1050,
ABN,4/15/2002,0.2437,0.3253,0.2845,0,0,0,751,2185,
ABS,4/15/2002,0.2296,0.1938,0.2117,24,14,38,9137,5054,
ABT,4/15/2002,0.2732,0.2562,0.2647,1249,1849,3098,103581,63898,
ABV,4/15/2002,0.3284,0.3554,0.3419,0,0,0,2,4,
ABX,4/15/2002,0.3496,0.3250,0.3373,536,249,785,83756,35297,
ABY,4/15/2002,0.4844,0.3163,0.4004,0,0,0,641,409,
AC,4/15/2002,0.2272,0.2635,0.2454,50,0,50,6880,4864,
ACAI,4/15/2002,0.6156,0.5739,0.5948,12,0,12,312,353,
ACAM,4/15/2002,0.5462,0.5208,0.5335,0,5,5,161,114,
ACAS,4/15/2002,0.2333,0.2569,0.2451,10,0,10,2239,841,
ACDO,4/15/2002,0.4456,0.4283,0.4370,12,535,547,3539,2410,
ACE,4/15/2002,0.3656,0.3441,0.3548,57,70,127,8115,7671,
ACF,4/15/2002,0.6427,0.6938,0.6682,952,2729,3681,43777,47600,
ACI,4/15/2002,0.3990,0.3881,0.3936,6,520,526,1447,1318,
ACLA,4/15/2002,0.4760,0.4760,0.4760,0,0,0,370,113,
ACLS,4/15/2002,0.6272,0.6011,0.6142,36,1036,1072,3237,2013,
ACN,4/15/2002,0.5814,0.5095,0.5454,112,5,117,8498,9916,
ACPW,4/15/2002,0.8219,0.8262,0.8240,8,12,20,1985,2450,
ACRI,4/15/2002,0.7049,0.7649,0.7349,0,0,0,1652,549,
ACRT,4/15/2002,0.9817,0.9321,0.9569,1,5,6,3685,1207,
ACS,4/15/2002,0.3857,0.3724,0.3790,850,3367,4217,22387,36992,
ACTL,4/15/2002,0.4150,0.3985,0.4068,0,0,0,456,1236,
ACTR,4/15/2002,0.0000,0.0000,0.0000,0,0,0,1239,71,
ACTU,4/15/2002,0.6932,0.6956,0.6944,0,0,0,719,777,
ACXM,4/15/2002,0.5368,0.4954,0.5161,0,0,0,1749,3377,
ADBE,4/15/2002,0.5230,0.5189,0.5210,1275,766,2041,48476,28181,
ADCT,4/15/2002,0.9217,0.9055,0.9136,2661,0,2661,71719,90461,
ADEX,4/15/2002,0.6656,0.5423,0.6040,0,0,0,127,105,
ADI,4/15/2002,0.5259,0.5374,0.5316,1684,612,2296,39962,23156,
ADIC,4/15/2002,0.7048,0.6182,0.6615,45,0,45,3182,1364,
ADLAC,4/15/2002,1.5687,1.6017,1.5852,5655,1485,7140,95638,83989,
ADLR,4/15/2002,0.7096,0.6734,0.6915,452,70,522,3736,587,
ADM,4/15/2002,0.1171,0.1183,0.1177,168,10,178,6530,2019,
ADP,4/15/2002,0.2877,0.2720,0.2799,207,628,835,20838,14755,
ADPT,4/15/2002,0.5986,0.5714,0.5850,1050,125,1175,10270,4949,
ADRX,4/15/2002,0.7689,0.7895,0.7792,4939,417,5356,70746,36843,
ADSK,4/15/2002,0.5107,0.4935,0.5021,660,32,692,4963,1046,
ADTK,4/15/2002,0.0000,0.0000,0.0000,0,0,0,209,134,
ADTN,4/15/2002,0.3829,0.4190,0.4010,252,91,343,3145,569,
ADVNA,4/15/2002,0.1496,0.1498,0.1497,0,0,0,436,83,
ADVNB,4/15/2002,0.3437,0.3123,0.3280,30,10,40,984,324,
ADVP,4/15/2002,0.4289,0.3916,0.4102,96,160,256,9288,4750,
ADVS,4/15/2002,0.5202,0.4989,0.5095,22,134,156,4217,6175,
AEE,4/15/2002,0.1484,0.1852,0.1668,5,0,5,790,539,
AEG,4/15/2002,0.2329,0.3394,0.2862,0,110,110,2320,791,
AEIS,4/15/2002,0.6486,0.6670,0.6578,20,1874,1894,2360,2558,
AEM,4/15/2002,0.4805,0.5300,0.5052,339,85,424,13253,5356,
AEOS,4/15/2002,0.6503,0.5737,0.6120,322,130,452,9216,5895,
AEP,4/15/2002,0.1763,0.2602,0.2182,6,1,7,3903,2942,
AES,4/15/2002,1.3143,1.1461,1.2302,4052,2613,6665,132703,83376,
AET,4/15/2002,0.3582,0.3613,0.3598,1378,645,2023,47843,18029,
AETH,4/15/2002,0.8990,0.9026,0.9008,159,57,216,7979,2919,
AFC,4/15/2002,0.2448,0.2382,0.2415,5,0,5,787,465,
AFCI,4/15/2002,0.4887,0.4637,0.4762,187,0,187,17452,7256,
AFFX,4/15/2002,0.7267,0.6706,0.6986,501,277,778,16426,7431,
AFG,4/15/2002,0.2705,0.2682,0.2694,0,0,0,235,230,
AFL,4/15/2002,0.3087,0.2848,0.2967,152,30,182,14402,4965,
AG,4/15/2002,0.3754,0.4154,0.3954,0,125,125,2040,675,
AGE,4/15/2002,0.3140,0.3257,0.3198,208,5,213,13621,6448,
AGEN,4/15/2002,0.5675,0.5329,0.5502,2,0,2,3075,596,
AGIL,4/15/2002,0.9927,1.0899,1.0413,6,17,23,2753,2329,
AGN,4/15/2002,0.3293,0.3200,0.3246,2436,322,2758,14903,3278,
AGU,4/15/2002,0.2913,0.2962,0.2938,20,200,220,160,6619,
AGY,4/15/2002,0.3624,0.3438,0.3531,198,100,298,3040,697,
AH,4/15/2002,0.4393,0.3963,0.4178,425,12,437,3518,1121,
AHAA,4/15/2002,0.8129,0.7918,0.8023,50,2,52,3524,2524,
AHC,4/15/2002,0.3090,0.2857,0.2974,283,113,396,11681,14318,
AHG,4/15/2002,0.3454,0.3462,0.3458,1,0,1,1231,697,
AHO,4/15/2002,0.3037,0.3223,0.3130,8,10,18,722,1317,
AHR,4/15/2002,0.3444,0.3456,0.3450,0,0,0,804,182,
AIB,4/15/2002,0.3678,0.3501,0.3590,0,0,0,490,170,
AIG,4/15/2002,0.2586,0.2604,0.2595,3957,1774,5731,144862,85497,
AIR,4/15/2002,0.4568,0.4495,0.4532,10,0,10,600,153,
AJG,4/15/2002,0.2566,0.2530,0.2548,32,0,32,1136,742,
AKAM,4/15/2002,0.8089,0.8283,0.8186,53,1,54,26605,3066,
AKS,4/15/2002,0.4421,0.4029,0.4225,15,0,15,2833,449,
AKSY,4/15/2002,1.0228,1.0548,1.0388,456,40,496,4297,1434,
AKZOY,4/15/2002,0.2386,0.2372,0.2379,0,0,0,609,108,
AL,4/15/2002,0.3233,0.2861,0.3047,0,22,22,5552,971,
ALA,4/15/2002,0.5489,0.5736,0.5612,25,21,46,26539,23300,
ALAO,4/15/2002,0.8116,0.8116,0.8116,0,0,0,8,0,
ALD,4/15/2002,0.1952,0.3118,0.2535,67,2,69,1770,2962,
ALE,4/15/2002,0.1970,0.2202,0.2086,0,0,0,663,37,
ALEX,4/15/2002,0.3310,0.3206,0.3258,0,5,5,1317,424,
ALGX,4/15/2002,1.6563,1.6387,1.6475,46,0,46,5531,3602,
ALK,4/15/2002,0.3590,0.3241,0.3416,3,1,4,4642,1734,
ALKS,4/15/2002,0.5640,0.5268,0.5454,13,13,26,8358,1348,
