symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,6/7/2002,0.4845,0.4905,0.4875,1646,1251,2897,32601,37339,
AA,6/7/2002,0.3487,0.3604,0.3546,3224,4049,7273,53085,35881,
AAI,6/7/2002,0.8485,0.8485,0.8485,0,0,0,5134,967,
AAPL,6/7/2002,0.5431,0.5201,0.5316,2768,1815,4583,114278,73425,
ABC,6/7/2002,0.2522,0.2668,0.2595,238,348,586,12609,4788,
ABF,6/7/2002,0.4381,0.4113,0.4247,506,19,525,5159,8318,
ABGX,6/7/2002,0.9701,1.0238,0.9970,553,26,579,9271,10107,
ABI,6/7/2002,0.5904,0.5049,0.5476,75,21,96,8062,5703,
ABK,6/7/2002,0.2322,0.2357,0.2340,3,108,111,749,2421,
ABMD,6/7/2002,0.9054,1.1777,1.0416,2,0,2,5379,1279,
ABN,6/7/2002,0.2459,0.2669,0.2564,0,0,0,106,83,
ABS,6/7/2002,0.3625,0.3437,0.3531,1221,436,1657,13706,11124,
ABT,6/7/2002,0.3568,0.3990,0.3779,1357,873,2230,93890,64306,
ABV,6/7/2002,0.3405,0.3348,0.3376,0,0,0,27,4,
ABX,6/7/2002,0.4392,0.4459,0.4426,2599,1758,4357,87605,37752,
ABY,6/7/2002,0.4351,0.4351,0.4351,0,0,0,640,127,
AC,6/7/2002,0.3678,0.3591,0.3634,22,60,82,5513,2421,
ACAI,6/7/2002,0.4904,0.5004,0.4954,55,0,55,250,99,
ACAM,6/7/2002,0.7130,0.6482,0.6806,0,0,0,151,54,
ACAS,6/7/2002,0.1754,0.2562,0.2158,2,20,22,1480,654,
ACDO,6/7/2002,0.4741,0.5831,0.5286,442,487,929,3854,2730,
ACE,6/7/2002,0.3935,0.4417,0.4176,1,25,26,6985,7046,
ACF,6/7/2002,0.8511,0.8643,0.8577,2996,4397,7393,41478,48833,
ACI,6/7/2002,0.3714,0.3923,0.3818,0,0,0,1147,1905,
ACLS,6/7/2002,0.6797,0.6814,0.6806,109,0,109,2160,1419,
ACN,6/7/2002,0.5055,0.5422,0.5238,9778,840,10618,22859,20610,
ACPW,6/7/2002,0.6313,0.6323,0.6318,5,0,5,1014,1219,
ACRI,6/7/2002,0.9031,1.0156,0.9594,0,0,0,723,360,
ACRT,6/7/2002,1.1964,1.4540,1.3252,104,803,907,5409,6829,
ACS,6/7/2002,0.4132,0.3814,0.3973,119,495,614,14949,35814,
ACTL,6/7/2002,0.4220,0.4488,0.4354,5,124,129,1688,2318,
ACTU,6/7/2002,0.7151,0.7151,0.7151,0,0,0,190,58,
ACXM,6/7/2002,0.5148,0.5169,0.5158,29,5,34,1432,2501,
ADBE,6/7/2002,0.6374,0.6564,0.6469,1091,2250,3341,47715,28763,
ADCT,6/7/2002,1.0136,1.0136,1.0136,323,140,463,52501,13130,
ADEX,6/7/2002,0.6570,0.7661,0.7116,10,0,10,160,105,
ADI,6/7/2002,0.7017,0.6924,0.6970,1978,834,2812,44424,30413,
ADIC,6/7/2002,0.9529,0.8012,0.8770,53,50,103,3059,1566,
ADLR,6/7/2002,0.7144,0.7289,0.7216,0,0,0,2958,620,
ADM,6/7/2002,0.3666,0.3835,0.3750,40,0,40,6171,2523,
ADP,6/7/2002,0.2582,0.2719,0.2650,182,49,231,16828,7392,
