symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
APCC,4/18/2002,0.3887,0.3619,0.3753,40,87,127,7860,3688,
APD,4/18/2002,0.2454,0.2331,0.2392,5,24,29,3865,969,
APH,4/18/2002,0.3331,0.2919,0.3125,29,0,29,3527,1025,
APHT,4/18/2002,0.7920,0.7447,0.7684,0,0,0,543,497,
APN,4/18/2002,0.5769,0.5070,0.5419,0,0,0,774,269,
APOL,4/18/2002,0.3266,0.3464,0.3365,188,79,267,9679,5723,
APPB,4/18/2002,0.3762,0.3705,0.3733,34,0,34,6306,2765,
APWR,4/18/2002,0.4744,0.4247,0.4496,12,18,30,3554,2216,
ARBA,4/18/2002,1.2539,1.2533,1.2536,126,64,190,75335,49137,
ARDM,4/18/2002,0.8410,0.8410,0.8410,0,0,0,2231,967,
ARG,4/18/2002,0.3556,0.3203,0.3379,6,0,6,956,496,
ARIA,4/18/2002,0.8596,0.8594,0.8595,1,0,1,2242,278,
ARM,4/18/2002,0.3327,0.3865,0.3596,1,15,16,2042,307,
ARMHY,4/18/2002,0.6704,0.6194,0.6449,2,2,4,1477,629,
ARQL,4/18/2002,0.6319,0.6111,0.6215,20,0,20,3687,811,
ARRO,4/18/2002,0.3062,0.3061,0.3062,0,0,0,239,40,
ARRS,4/18/2002,0.9176,0.8524,0.8850,0,0,0,2163,898,
ARRY,4/18/2002,0.7653,0.6069,0.6861,156,25,181,278,73,
ARTC,4/18/2002,0.5300,0.5087,0.5194,73,20,93,552,1232,
ARTG,4/18/2002,0.0000,0.0000,0.0000,0,0,0,1327,255,
ARW,4/18/2002,0.4229,0.3939,0.4084,0,85,85,1979,1734,
ARXX,4/18/2002,0.6960,0.5964,0.6462,15,20,35,2144,1553,
ASA,4/18/2002,0.3821,0.3632,0.3727,341,35,376,10660,5296,
ASBC,4/18/2002,0.2294,0.2182,0.2238,11,0,11,1565,34,
ASCA,4/18/2002,0.5214,0.4276,0.4745,26,20,46,288,219,
ASD,4/18/2002,0.2584,0.2589,0.2587,6,51,57,8599,3569,
ASF,4/18/2002,0.6025,0.5969,0.5997,0,0,0,2070,339,
ASFC,4/18/2002,0.1528,0.2185,0.1856,110,10,120,3439,1838,
ASGN,4/18/2002,0.4938,0.4673,0.4806,0,0,0,229,44,
ASH,4/18/2002,0.2388,0.2195,0.2292,70,0,70,1568,543,
ASIA,4/18/2002,0.6829,0.6405,0.6617,5,0,5,3985,934,
ASMI,4/18/2002,0.5658,0.5429,0.5544,149,180,329,3003,1389,
ASML,4/18/2002,0.4467,0.4311,0.4389,2540,0,2540,12160,7549,
ASO,4/18/2002,0.1885,0.1852,0.1869,86,0,86,6679,675,
ASPT,4/18/2002,0.0000,0.0000,0.0000,0,0,0,431,0,
ASTE,4/18/2002,0.5250,0.4999,0.5125,0,0,0,276,82,
ASTSF,4/18/2002,0.4953,0.4383,0.4668,2,300,302,1060,2790,
ASYT,4/18/2002,0.5710,0.5270,0.5490,288,43,331,3098,2927,
AT,4/18/2002,0.2514,0.2347,0.2430,23,13,36,7339,4313,
ATG,4/18/2002,0.2469,0.2409,0.2439,4,0,4,679,62,
ATH,4/18/2002,0.2374,0.2436,0.2405,2061,262,2323,3914,1790,
ATK,4/18/2002,0.3828,0.3409,0.3618,464,1,465,8031,2979,
ATMI,4/18/2002,0.4899,0.4650,0.4774,808,131,939,2696,4576,
ATML,4/18/2002,0.6978,0.8250,0.7614,2683,1089,3772,46995,24194,
ATN,4/18/2002,0.5470,0.5413,0.5442,17,48,65,1690,1833,
ATR,4/18/2002,0.2686,0.2814,0.2750,10,47,57,85,30,
ATRX,4/18/2002,0.4474,0.4183,0.4328,0,0,0,1367,609,
ATSN,4/18/2002,1.1344,0.9386,1.0365,0,0,0,475,44,
ATTC,4/18/2002,0.3637,0.3058,0.3348,1115,29,1144,19695,12367,
ATVI,4/18/2002,0.5083,0.4658,0.4870,288,365,653,8980,4266,
ATW,4/18/2002,0.4040,0.4052,0.4046,0,0,0,315,105,
AU,4/18/2002,0.4532,0.4114,0.4323,599,26,625,7585,4760,
AUDC,4/18/2002,0.8964,0.9233,0.9098,0,0,0,713,717,
AV,4/18/2002,0.8339,0.7915,0.8127,18,6,24,19293,13028,
AVA,4/18/2002,0.2919,0.3698,0.3308,7,0,7,580,179,
AVCI,4/18/2002,0.0000,0.0000,0.0000,0,0,0,1050,107,
AVCT,4/18/2002,0.5505,0.5353,0.5429,162,30,192,4489,3375,
AVE,4/18/2002,0.2681,0.2732,0.2706,3,68,71,3088,6978,
AVGN,4/18/2002,0.7136,0.8217,0.7676,10,15,25,1946,472,
