symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,4/22/2002,0.5046,0.4506,0.4776,880,3033,3913,37216,36560,
AA,4/22/2002,0.3476,0.3464,0.3470,2339,2299,4638,59157,26961,
AAI,4/22/2002,0.6827,0.4916,0.5871,102,0,102,4745,178,
AAPL,4/22/2002,0.4167,0.3795,0.3981,2253,969,3222,107638,59858,
ABC,4/22/2002,0.2851,0.2737,0.2794,435,102,537,8198,4269,
ABF,4/22/2002,0.6476,0.6248,0.6362,64,108,172,6567,10011,
ABGX,4/22/2002,0.8731,0.9151,0.8941,650,1875,2525,8227,7766,
ABI,4/22/2002,0.5495,0.5406,0.5450,2294,151,2445,8600,4963,
ABK,4/22/2002,0.2740,0.2703,0.2722,3,20,23,919,3212,
ABMD,4/22/2002,0.8445,0.7250,0.7848,30,0,30,4295,963,
ABN,4/22/2002,0.2561,0.3284,0.2922,10,0,10,89,109,
ABS,4/22/2002,0.2546,0.2295,0.2420,320,130,450,8028,4045,
ABT,4/22/2002,0.2658,0.2219,0.2438,3286,878,4164,96508,54785,
ABV,4/22/2002,0.3205,0.3191,0.3198,0,4,4,0,4,
ABX,4/22/2002,0.3779,0.3679,0.3729,1611,276,1887,65642,26155,
ABY,4/22/2002,0.3735,0.3719,0.3727,0,0,0,567,108,
AC,4/22/2002,0.1870,0.2540,0.2205,213,26,239,2687,693,
ACAI,4/22/2002,0.5811,0.5387,0.5599,8,0,8,275,303,
ACAM,4/22/2002,0.5615,0.4896,0.5256,0,0,0,157,81,
ACAS,4/22/2002,0.2560,0.2830,0.2695,28,0,28,2135,866,
ACDO,4/22/2002,0.4411,0.4160,0.4286,119,88,207,2652,1913,
ACE,4/22/2002,0.3309,0.3470,0.3389,201,0,201,8081,7553,
ACF,4/22/2002,0.4465,0.4467,0.4466,1272,1786,3058,31868,44604,
ACI,4/22/2002,0.3984,0.3805,0.3894,90,20,110,678,501,
ACLA,4/22/2002,0.0000,0.0000,0.0000,0,0,0,110,0,
ACLS,4/22/2002,0.6057,0.5752,0.5904,243,310,553,1214,1327,
ACN,4/22/2002,0.5473,0.5069,0.5271,228,1534,1762,3512,10178,
ACPW,4/22/2002,0.5510,0.5510,0.5510,79,11,90,896,1738,
ACRI,4/22/2002,0.7184,0.6400,0.6792,55,0,55,1534,518,
ACRT,4/22/2002,0.9605,0.9415,0.9510,1077,1841,2918,3145,1563,
ACS,4/22/2002,0.4241,0.4356,0.4298,669,960,1629,11830,24524,
ACTL,4/22/2002,0.4217,0.4154,0.4186,0,30,30,316,935,
ACTR,4/22/2002,0.0000,0.0000,0.0000,0,0,0,46,66,
ACTU,4/22/2002,0.8092,0.7393,0.7742,7,0,7,528,757,
ACXM,4/22/2002,0.5977,0.4887,0.5432,102,20,122,1373,3339,
ADBE,4/22/2002,0.4684,0.4442,0.4563,1580,1787,3367,37998,21409,
ADCT,4/22/2002,0.6798,0.6798,0.6798,6374,373,6747,64871,14602,
ADEX,4/22/2002,0.5843,0.6212,0.6028,0,0,0,132,105,
ADI,4/22/2002,0.5728,0.5211,0.5470,797,1048,1845,35455,20679,
ADIC,4/22/2002,0.7149,0.6575,0.6862,41,167,208,2448,1315,
ADLR,4/22/2002,0.6697,0.6277,0.6487,277,84,361,2825,578,
ADM,4/22/2002,0.3184,0.2823,0.3004,185,23,208,6054,1963,
ADP,4/22/2002,0.3579,0.3315,0.3447,658,126,784,17143,10405,
ADPT,4/22/2002,0.6501,0.5854,0.6178,311,118,429,9078,5204,
ADRX,4/22/2002,0.9487,0.9502,0.9494,2226,1121,3347,66951,20664,
ADSK,4/22/2002,0.5758,0.5970,0.5864,359,84,443,6687,790,
