symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
ASYT,3/1/2002,0.4946,0.5274,0.5110,210,48,258,2984,3916,
AT,3/1/2002,0.2726,0.2695,0.2710,55,11,66,6918,3850,
ATG,3/1/2002,0.2623,0.2838,0.2730,15,0,15,782,152,
ATMI,3/1/2002,0.5636,0.5058,0.5347,53,0,53,1641,6242,
ATML,3/1/2002,0.7109,1.0137,0.8623,1104,381,1485,31549,16700,
ATR,3/1/2002,0.3132,0.3095,0.3114,1,3,4,30,30,
ATRX,3/1/2002,0.6139,0.5897,0.6018,44,0,44,813,317,
ATSN,3/1/2002,0.9356,1.1383,1.0370,0,0,0,665,45,
ATTC,3/1/2002,0.5223,0.5075,0.5149,120,201,321,19235,8159,
ATVI,3/1/2002,0.5611,0.5283,0.5447,409,227,636,5196,2380,
ATW,3/1/2002,0.3498,0.3443,0.3470,0,0,0,141,34,
AU,3/1/2002,0.4135,0.3828,0.3982,218,78,296,5717,3485,
AUDC,3/1/2002,0.7039,0.7368,0.7204,0,0,0,696,645,
AV,3/1/2002,0.8077,0.8357,0.8217,19,40,59,16576,10179,
AVA,3/1/2002,0.4688,0.3692,0.4190,13,0,13,345,191,
AVCI,3/1/2002,0.0000,0.0000,0.0000,0,0,0,2467,238,
AVCT,3/1/2002,0.5813,0.5372,0.5592,23,5,28,2000,1285,
AVE,3/1/2002,0.2579,0.2425,0.2502,0,5,5,2011,982,
AVGN,3/1/2002,0.8442,0.8517,0.8480,87,0,87,1362,426,
AVID,3/1/2002,0.6476,0.6707,0.6591,20,0,20,793,182,
AVL,3/1/2002,0.7914,0.7745,0.7830,5,0,5,2262,1658,
AVNT,3/1/2002,0.5274,0.5158,0.5216,0,40,40,3258,835,
AVNX,3/1/2002,0.8860,0.7985,0.8422,45,0,45,7453,3411,
AVP,3/1/2002,0.2216,0.2091,0.2154,37,97,134,10009,4245,
AVT,3/1/2002,0.4894,0.4973,0.4934,1,4,5,3509,315,
AVX,3/1/2002,0.5244,0.4003,0.4624,52,0,52,1520,1380,
AVY,3/1/2002,0.1897,0.2069,0.1983,83,1,84,685,291,
AW,3/1/2002,0.7489,0.6107,0.6798,983,1450,2433,17430,6294,
AWA,3/1/2002,0.7493,0.7360,0.7426,20,0,20,1321,377,
AWE,3/1/2002,0.9455,0.9115,0.9285,9459,20379,29838,136026,68757,
AWK,3/1/2002,0.0634,0.0634,0.0634,1,0,1,1076,1181,
AWRE,3/1/2002,0.9788,0.9459,0.9624,20,0,20,1175,1008,
AXA,3/1/2002,0.4016,0.3776,0.3896,6,0,6,9192,12100,
AXE,3/1/2002,0.3998,0.3946,0.3972,0,0,0,455,316,
AXP,3/1/2002,0.4135,0.3926,0.4030,1917,629,2546,81085,45153,
AXTI,3/1/2002,0.8928,0.8512,0.8720,7,0,7,486,795,
AYE,3/1/2002,0.2771,0.2954,0.2862,17,8,25,1309,942,
AZN,3/1/2002,0.2722,0.2489,0.2606,30,288,318,2748,4702,
AZO,3/1/2002,0.4254,0.4290,0.4272,1689,1560,3249,24538,29678,
AZPN,3/1/2002,0.8317,0.8433,0.8375,5,0,5,183,812,
AZR,3/1/2002,0.3683,0.3527,0.3605,67,0,67,840,496,
BA,3/1/2002,0.2881,0.2842,0.2862,2436,2438,4874,112720,81140,
BAB,3/1/2002,0.4578,0.4695,0.4636,0,0,0,804,4973,
BAC,3/1/2002,0.2944,0.2605,0.2774,7756,5200,12956,207185,163481,
BAX,3/1/2002,0.2694,0.2635,0.2664,195,43,238,26783,21434,
BBBY,3/1/2002,0.3753,0.4228,0.3990,170,220,390,20674,8013,
BBH,3/1/2002,0.3213,0.3512,0.3362,1200,2643,3843,43859,58318,
BBI,3/1/2002,0.5585,0.5096,0.5340,31,12,43,1842,1190,
BBOX,3/1/2002,0.5816,0.6212,0.6014,108,335,443,4086,2907,
BBT,3/1/2002,0.1895,0.1922,0.1909,215,0,215,7600,1009,
BBV,3/1/2002,0.0000,0.0000,0.0000,0,0,0,92,25,
BBY,3/1/2002,0.4888,0.4757,0.4822,1838,1126,2964,58691,50690,
BC,3/1/2002,0.3871,0.3780,0.3826,2,0,2,1582,1788,
BCC,3/1/2002,0.2846,0.3139,0.2992,20,0,20,1246,1252,
BCE,3/1/2002,0.3655,0.4177,0.3916,59,0,59,13083,3128,
BCF,3/1/2002,0.4072,0.3978,0.4025,6,0,6,998,344,
BCGI,3/1/2002,0.6599,0.8246,0.7423,0,0,0,1183,1182,
BCR,3/1/2002,0.3062,0.3074,0.3068,987,50,1037,34880,11650,
BDH,3/1/2002,0.6080,0.6189,0.6135,8,6,14,1087,456,
BDK,3/1/2002,0.3255,0.3453,0.3354,15,280,295,1719,1904,
BDX,3/1/2002,0.3981,0.3894,0.3938,5,3,8,7361,1649,
BEAS,3/1/2002,0.9696,0.8852,0.9274,4845,10311,15156,107459,49096,
BEAV,3/1/2002,0.5741,0.6132,0.5936,10,8,18,2505,1375,
BEC,3/1/2002,0.2398,0.2387,0.2392,0,0,0,641,1540,
BELM,3/1/2002,0.6810,0.6760,0.6785,35,0,35,591,126,
BEN,3/1/2002,0.2692,0.3027,0.2860,71,41,112,8942,2638,
BFT,3/1/2002,0.5286,0.5172,0.5229,77,11,88,2329,715,
BGC,3/1/2002,0.5400,0.5049,0.5225,23,0,23,623,61,
BGEN,3/1/2002,0.4316,0.4432,0.4374,1892,980,2872,60107,36617,
BGP,3/1/2002,0.4007,0.3932,0.3970,50,0,50,1439,949,
BHE,3/1/2002,0.6101,0.6342,0.6222,1,0,1,351,675,
BHH,3/1/2002,0.0000,0.0000,0.0000,30,10,40,1708,160,
BHI,3/1/2002,0.4097,0.4271,0.4184,246,89,335,34025,14382,
BID,3/1/2002,0.3916,0.4002,0.3959,39,0,39,1212,480,
BIOM,3/1/2002,0.6416,0.6416,0.6416,25,0,25,1200,156,
BJ,3/1/2002,0.5219,0.5029,0.5124,42,113,155,1736,5366,
BJS,3/1/2002,0.5301,0.4927,0.5114,818,1337,2155,24747,20448,
BK,3/1/2002,0.3731,0.3818,0.3774,924,23,947,27337,25221,
BKE,3/1/2002,0.3169,0.3011,0.3090,0,0,0,90,36,
BKNG,3/1/2002,0.1683,0.1683,0.1683,40,0,40,693,455,
BKS,3/1/2002,0.4485,0.4344,0.4414,9,27,36,5289,5352,
BKX,3/1/2002,0.2630,0.2274,0.2452,1079,57,1136,7673,6600,
BLDP,3/1/2002,0.8208,0.6763,0.7486,185,570,755,14764,15427,
BLL,3/1/2002,0.3514,0.3407,0.3460,542,140,682,8641,6229,
BLS,3/1/2002,0.3508,0.2938,0.3223,621,88,709,32309,17448,
BMC,3/1/2002,0.6051,0.6332,0.6192,227,2,229,16047,9022,
BMET,3/1/2002,0.5926,0.4538,0.5232,75,491,566,6367,6567,
BMS,3/1/2002,0.2216,0.2417,0.2316,16,37,53,1243,1167,
BMX,3/1/2002,0.3863,0.3662,0.3762,0,0,0,108,600,
BMY,3/1/2002,0.2959,0.3031,0.2995,5087,980,6067,104681,73009,
BNE,3/1/2002,0.3108,0.3305,0.3206,0,0,0,327,170,
BNI,3/1/2002,0.2309,0.2173,0.2241,218,4,222,39079,1736,
BOBJ,3/1/2002,0.5480,0.5141,0.5310,238,85,323,1307,1007,
BOH,3/1/2002,0.2773,0.2734,0.2754,0,0,0,493,61,
BOL,3/1/2002,0.4028,0.4236,0.4132,47,63,110,3260,3018,
BORL,3/1/2002,0.5475,0.5128,0.5302,38,20,58,9270,1777,
BOW,3/1/2002,0.2887,0.3007,0.2947,26,0,26,626,204,
BOX,3/1/2002,0.3140,0.2115,0.2628,0,0,0,0,0,
BP,3/1/2002,0.2869,0.3880,0.3375,1157,625,1782,38078,16332,
BPOP,3/1/2002,0.2441,0.2143,0.2292,0,0,0,541,621,
BPUR,3/1/2002,1.0856,0.9503,1.0180,118,37,155,7417,4402,
BR,3/1/2002,0.3094,0.3058,0.3076,232,105,337,12993,7831,
BRCD,3/1/2002,1.0860,1.0705,1.0783,8003,4835,12838,162839,71545,
BRCM,3/1/2002,0.8833,0.9248,0.9040,11637,5318,16955,141301,97017,
BRIO,3/1/2002,0.1409,0.1409,0.1409,0,0,0,380,7,
BRKS,3/1/2002,0.6228,0.6032,0.6130,222,75,297,2288,4224,
BRKT,3/1/2002,0.8384,0.9157,0.8770,0,0,0,94,60,
BRL,3/1/2002,0.8937,0.9014,0.8976,167,18,185,6719,7461,
BRW,3/1/2002,0.9828,0.8066,0.8947,48,0,48,15425,5051,
BSC,3/1/2002,0.3243,0.3537,0.3390,75,461,536,23378,13585,
BSTE,3/1/2002,0.5589,0.5792,0.5691,30,0,30,746,425,
BSX,3/1/2002,0.4660,0.4395,0.4528,2180,155,2335,21410,11574,
BSYS,3/1/2002,0.3740,0.3212,0.3476,136,80,216,5235,2357,
BTGC,3/1/2002,0.7349,0.7349,0.7349,14,0,14,3030,1514,
BTH,3/1/2002,0.3505,0.3271,0.3388,25,65,90,327,458,
BTK,3/1/2002,0.4080,0.4060,0.4070,602,127,729,5878,5223,
BTX,3/1/2002,0.8431,0.8431,0.8431,2,0,2,2216,820,
BTY,3/1/2002,0.4091,0.4000,0.4046,3,0,3,1734,3881,
BUD,3/1/2002,0.2670,0.2813,0.2742,228,179,407,26909,20657,
BVC,3/1/2002,0.4384,0.4384,0.4384,0,0,0,5726,850,
BVF,3/1/2002,0.5927,0.5815,0.5871,4726,11854,16580,19899,29528,
BVSN,3/1/2002,0.0000,0.0000,0.0000,136,0,136,17783,1132,
C,3/1/2002,0.3186,0.3418,0.3302,9724,14524,24248,562756,320065,
CA,3/1/2002,1.2149,1.2338,1.2244,10863,2183,13046,119591,66851,
CACI,3/1/2002,0.4921,0.6883,0.5902,22,31,53,4702,1593,
CAG,3/1/2002,0.3652,0.3209,0.3430,868,571,1439,15206,10962,
CAH,3/1/2002,0.3412,0.3409,0.3410,119,584,703,20874,19573,
CAKE,3/1/2002,0.4019,0.3657,0.3838,67,3,70,4230,2962,
CAL,3/1/2002,0.6086,0.5698,0.5892,652,97,749,9056,8983,
CALP,3/1/2002,0.8276,0.7537,0.7907,50,15,65,506,192,
CAM,3/1/2002,0.4222,0.4166,0.4194,93,155,248,2441,5561,
CAMP,3/1/2002,0.7918,0.7918,0.7918,28,0,28,894,501,
CANI,3/1/2002,0.9664,0.9916,0.9790,18,16,34,1946,1379,
CAO,3/1/2002,0.6299,0.5614,0.5956,0,2,2,285,62,
CAT,3/1/2002,0.3483,0.3464,0.3474,794,514,1308,37957,29738,
CB,3/1/2002,0.2877,0.2930,0.2904,643,411,1054,23983,5042,
CBE,3/1/2002,0.5642,0.4039,0.4840,670,50,720,51812,21897,
CBH,3/1/2002,0.1798,0.1820,0.1809,17,0,17,3284,1950,
CBR,3/1/2002,0.7724,0.7767,0.7746,9,1120,1129,4907,4345,
CBRL,3/1/2002,0.3370,0.3602,0.3486,268,14,282,2710,1696,
CBSS,3/1/2002,0.2847,0.2676,0.2762,0,0,0,1596,135,
CBST,3/1/2002,0.6821,0.7551,0.7186,24,0,24,6299,1868,
CBT,3/1/2002,0.3297,0.3249,0.3273,2,0,2,1238,447,
CBUK,3/1/2002,0.4896,0.5286,0.5091,18,0,18,193,65,
CC,3/1/2002,0.7616,0.6458,0.7037,348,150,498,25862,12206,
CCBL,3/1/2002,0.6408,0.6305,0.6357,270,250,520,5297,3553,
CCC,3/1/2002,0.3897,0.5302,0.4600,0,0,0,264,100,
CCCG,3/1/2002,0.5908,0.6115,0.6012,0,0,0,84,0,
CCE,3/1/2002,0.4319,0.3839,0.4079,0,0,0,13369,4295,
CCK,3/1/2002,0.8315,0.8059,0.8187,28,25,53,7043,3959,
CCL,3/1/2002,0.3784,0.3835,0.3810,342,314,656,25181,29102,
CCMP,3/1/2002,0.6093,0.6469,0.6281,962,2253,3215,10105,5955,
CCR,3/1/2002,0.3887,0.3796,0.3842,600,75,675,12637,11947,
CCRD,3/1/2002,0.7465,0.6699,0.7082,0,0,0,564,237,
CCRT,3/1/2002,0.9483,0.9483,0.9483,0,0,0,515,585,
CCU,3/1/2002,0.4360,0.4209,0.4284,696,1022,1718,42355,27617,
CCUR,3/1/2002,0.8139,0.8675,0.8407,82,52,134,5499,1529,
CD,3/1/2002,0.5425,0.6379,0.5902,2039,861,2900,170975,141206,
CDIS,3/1/2002,0.4968,0.4577,0.4772,6,650,656,2278,3975,
CDN,3/1/2002,0.4915,0.4495,0.4705,236,60,296,8777,2750,
CDO,3/1/2002,0.0000,0.0000,0.0000,0,0,0,4979,251,
CDT,3/1/2002,0.6020,0.5300,0.5660,53,5,58,1005,697,
CDWC,3/1/2002,0.4080,0.3861,0.3970,157,309,466,13302,5499,
CEC,3/1/2002,0.3860,0.3818,0.3839,7,0,7,1039,247,
CEFT,3/1/2002,0.5160,0.4647,0.4904,615,775,1390,29707,10043,
CEG,3/1/2002,0.2461,0.2798,0.2630,29,0,29,1417,642,
CEGE,3/1/2002,0.5760,0.6809,0.6284,99,80,179,2138,1506,
CEI,3/1/2002,0.1887,0.1667,0.1777,13,0,13,505,1138,
CELG,3/1/2002,0.6760,0.7314,0.7037,232,100,332,10496,4808,
CEN,3/1/2002,0.3104,0.2781,0.2942,4,0,4,1805,12,
CENT,3/1/2002,0.4741,0.4774,0.4758,0,10,10,361,130,
CEPH,3/1/2002,0.7076,0.6776,0.6926,2458,2792,5250,25292,32484,
CERN,3/1/2002,0.5162,0.5048,0.5105,179,0,179,5516,1776,
CERS,3/1/2002,0.3514,0.4221,0.3868,10,0,10,941,695,
CF,3/1/2002,0.3439,0.3460,0.3450,10,2,12,1435,781,
CFB,3/1/2002,0.2548,0.2280,0.2414,0,0,0,415,77,
CGNX,3/1/2002,0.4584,0.4912,0.4748,1,10,11,918,643,
CGO,3/1/2002,0.8051,0.8768,0.8410,16,10,26,714,410,
CHB,3/1/2002,0.6502,0.6701,0.6602,0,47,47,1182,686,
CHIR,3/1/2002,0.3397,0.3558,0.3478,1096,292,1388,49294,37361,
CHK,3/1/2002,0.8019,0.8128,0.8074,409,0,409,13996,9678,
CHKP,3/1/2002,0.8615,0.7521,0.8068,2696,8281,10977,66765,46096,
CHL,3/1/2002,0.5970,0.5334,0.5652,781,303,1084,4154,4421,
CHP,3/1/2002,0.3981,0.4549,0.4265,266,209,475,837,500,
CHRT,3/1/2002,0.4895,0.5020,0.4958,10,35,45,4469,913,
CHRW,3/1/2002,0.2541,0.2452,0.2496,0,0,0,3120,315,
CHTR,3/1/2002,0.8579,0.8210,0.8394,2322,219,2541,23298,21535,
CHTT,3/1/2002,0.5094,0.5505,0.5299,10,0,10,291,0,
CHU,3/1/2002,0.5150,0.4319,0.4734,10,0,10,392,348,
CI,3/1/2002,0.3966,0.4182,0.4074,1210,647,1857,8924,3431,
CIEN,3/1/2002,0.9873,1.0495,1.0184,4820,1208,6028,124377,129908,
CIMA,3/1/2002,0.8456,0.7580,0.8018,65,170,235,4282,2789,
CIN,3/1/2002,0.2495,0.2489,0.2492,8,10,18,2289,545,
CINF,3/1/2002,0.2439,0.2567,0.2503,0,0,0,1117,444,
CKFR,3/1/2002,0.7483,0.7248,0.7366,92,0,92,2895,4122,
CKP,3/1/2002,0.4505,0.3875,0.4190,0,0,0,769,391,
CL,3/1/2002,0.2895,0.2319,0.2607,250,107,357,18576,13967,
