symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,2/12/2002,0.4894,0.4921,0.4908,289,299,588,34054,25814,
AA,2/12/2002,0.3448,0.3296,0.3372,1890,139,2029,39008,28095,
AAI,2/12/2002,0.6665,0.6641,0.6653,25,25,50,5891,451,
AAPL,2/12/2002,0.4955,0.4690,0.4822,834,787,1621,133749,69203,
ABF,2/12/2002,0.3957,0.3654,0.3806,23,8,31,6770,1667,
ABGX,2/12/2002,0.7227,0.7287,0.7257,1539,289,1828,5169,6626,
ABI,2/12/2002,0.5800,0.6022,0.5911,412,60,472,21557,6067,
ABK,2/12/2002,0.3198,0.3206,0.3202,4,0,4,1366,1078,
ABMD,2/12/2002,0.6656,0.7461,0.7058,37,10,47,3317,2412,
ABN,2/12/2002,0.3080,0.2290,0.2685,0,0,0,735,2098,
ABS,2/12/2002,0.3064,0.2917,0.2991,75,32,107,9907,8754,
ABT,2/12/2002,0.2113,0.2275,0.2194,2467,1604,4071,86249,42372,
ABX,2/12/2002,0.3954,0.3946,0.3950,2309,3256,5565,65978,24596,
ABY,2/12/2002,0.3545,0.3548,0.3546,0,3,3,733,364,
AC,2/12/2002,0.3085,0.3337,0.3211,94,10,104,5574,5298,
ACAI,2/12/2002,0.5581,0.5899,0.5740,24,0,24,576,352,
ACAS,2/12/2002,0.2970,0.4303,0.3637,70,62,132,2023,1281,
ACDO,2/12/2002,0.5195,0.5070,0.5132,264,83,347,1866,1667,
ACF,2/12/2002,1.0729,1.0972,1.0850,2684,1685,4369,33146,45035,
ACI,2/12/2002,0.4133,0.4530,0.4332,10,0,10,1102,608,
ACLA,2/12/2002,0.5722,0.5997,0.5860,0,0,0,344,103,
ACLS,2/12/2002,0.6882,0.6986,0.6934,73,0,73,3636,1780,
ACPW,2/12/2002,0.6648,0.6634,0.6641,0,45,45,1872,2611,
ACRI,2/12/2002,0.7157,0.8462,0.7810,0,10,10,1767,554,
ACS,2/12/2002,0.4428,0.4456,0.4442,237,99,336,10886,11662,
ACTL,2/12/2002,0.5260,0.5169,0.5214,0,15,15,416,1538,
ACTN,2/12/2002,0.6311,0.6228,0.6270,24,2,26,773,1331,
ACTR,2/12/2002,0.0000,0.0000,0.0000,0,0,0,1275,438,
ACTU,2/12/2002,0.7838,0.7825,0.7832,15,0,15,1028,1160,
ACXM,2/12/2002,0.6586,0.6746,0.6666,48,196,244,2914,4994,
ADBE,2/12/2002,0.5217,0.5031,0.5124,1401,1166,2567,39395,22084,
ADCT,2/12/2002,0.6906,0.6995,0.6950,473,214,687,99400,16733,
ADI,2/12/2002,0.6595,0.6613,0.6604,2195,1430,3625,59107,35500,
ADIC,2/12/2002,0.5719,0.5837,0.5778,110,141,251,5360,1930,
ADLAC,2/12/2002,0.7189,0.7218,0.7204,287,1288,1575,28851,19471,
ADM,2/12/2002,0.3052,0.3174,0.3113,98,20,118,6811,3523,
ADP,2/12/2002,0.2484,0.2655,0.2570,210,99,309,22659,13088,
ADPT,2/12/2002,0.5693,0.5764,0.5729,80,82,162,9622,2657,
ADRX,2/12/2002,0.8344,0.8520,0.8432,1456,933,2389,35167,20715,
ADSK,2/12/2002,0.4429,0.4582,0.4506,82,66,148,2745,472,
ADTK,2/12/2002,0.0000,0.0000,0.0000,0,0,0,189,134,
ADTN,2/12/2002,0.5359,0.5080,0.5220,3,3,6,2245,512,
ADVNA,2/12/2002,0.4301,0.4945,0.4623,0,0,0,387,111,
ADVNB,2/12/2002,0.4812,0.4776,0.4794,0,0,0,108,110,
ADVP,2/12/2002,0.5058,0.5004,0.5031,259,97,356,16598,8879,
ADVS,2/12/2002,0.5191,0.5393,0.5292,25,0,25,1367,990,
AEE,2/12/2002,0.1490,0.2856,0.2173,5,0,5,1255,514,
AEG,2/12/2002,0.2953,0.3122,0.3037,1,43,44,2008,721,
AEIS,2/12/2002,0.7091,0.7449,0.7270,80,30,110,1597,2110,
AEM,2/12/2002,0.5605,0.5778,0.5692,941,105,1046,14843,5604,
AEOS,2/12/2002,0.6406,0.6178,0.6292,22,265,287,5073,6939,
AEP,2/12/2002,0.1498,0.1712,0.1605,86,15,101,3058,2110,
AES,2/12/2002,0.7863,0.8493,0.8178,896,1040,1936,35676,19223,
AET,2/12/2002,0.3890,0.3895,0.3892,177,199,376,56632,41920,
AETH,2/12/2002,0.9511,0.9500,0.9506,421,267,688,9839,6997,
