symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
A,2/14/2002,0.4804,0.4746,0.4775,303,328,631,34160,25857,
AA,2/14/2002,0.3277,0.3341,0.3309,874,886,1760,42138,29169,
AAI,2/14/2002,0.5330,0.5323,0.5327,12,5,17,5951,451,
AAPL,2/14/2002,0.4609,0.4591,0.4600,2667,647,3314,133960,69314,
ABF,2/14/2002,0.3898,0.3399,0.3648,225,31,256,5814,1675,
ABGX,2/14/2002,0.7857,0.7449,0.7653,623,109,732,5860,6790,
ABI,2/14/2002,0.5877,0.6125,0.6001,466,118,584,21852,6281,
ABK,2/14/2002,0.2883,0.3019,0.2951,25,281,306,1395,1122,
ABMD,2/14/2002,0.7012,0.7166,0.7089,40,44,84,3346,2409,
ABN,2/14/2002,0.3066,0.2679,0.2872,0,0,0,735,2198,
ABS,2/14/2002,0.3002,0.3234,0.3118,14,56,70,10018,8934,
ABT,2/14/2002,0.1999,0.2157,0.2078,4583,2526,7109,86590,42843,
ABX,2/14/2002,0.4108,0.3966,0.4037,4586,2395,6981,67351,26414,
ABY,2/14/2002,0.3489,0.3521,0.3505,30,1,31,733,367,
AC,2/14/2002,0.2982,0.3040,0.3011,79,19,98,5900,5296,
ACAI,2/14/2002,0.5666,0.5691,0.5678,39,0,39,581,352,
ACAS,2/14/2002,0.2639,0.4096,0.3368,95,0,95,2046,1233,
ACDO,2/14/2002,0.5242,0.5273,0.5257,54,70,124,2141,1727,
ACF,2/14/2002,1.0164,1.0752,1.0458,2120,2773,4893,36061,46827,
ACI,2/14/2002,0.3960,0.4788,0.4374,62,0,62,1112,608,
ACLA,2/14/2002,0.7154,0.7057,0.7106,0,0,0,344,103,
ACLS,2/14/2002,0.7069,0.7053,0.7061,86,94,180,3708,1766,
ACPW,2/14/2002,0.6304,0.6304,0.6304,0,100,100,1872,2656,
ACRI,2/14/2002,0.6512,0.8515,0.7514,0,0,0,1767,554,
ACS,2/14/2002,0.4251,0.4327,0.4289,578,459,1037,11222,11714,
ACTL,2/14/2002,0.5276,0.5191,0.5234,1,15,16,416,1538,
ACTN,2/14/2002,0.6408,0.6419,0.6414,9,61,70,759,1327,
