symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
ADVP,3/15/2002,0.4072,0.4220,0.4146,814,222,1036,16760,8322,
ADVS,3/15/2002,0.4698,0.4615,0.4656,413,129,542,2937,1903,
AEE,3/15/2002,0.1778,0.1733,0.1756,0,4,4,1007,761,
AEG,3/15/2002,0.3566,0.3361,0.3464,63,0,63,2004,844,
AEIS,3/15/2002,0.6745,0.5619,0.6182,53,35,88,2463,2592,
AEM,3/15/2002,0.5498,0.5231,0.5364,146,135,281,13361,4384,
AEOS,3/15/2002,0.5159,0.5108,0.5134,167,107,274,4927,5750,
AEP,3/15/2002,0.1691,0.1594,0.1642,190,5,195,3395,2414,
AES,3/15/2002,1.0924,1.1146,1.1035,2006,920,2926,114909,55878,
AET,3/15/2002,0.3883,0.3997,0.3940,1776,207,1983,47134,24246,
AETH,3/15/2002,0.9296,0.9389,0.9342,254,42,296,8803,4399,
AFC,3/15/2002,0.3089,0.3223,0.3156,1,10,11,787,451,
AFCI,3/15/2002,0.4616,0.4556,0.4586,391,145,536,20376,8844,
AFFX,3/15/2002,0.7918,0.7220,0.7569,259,105,364,15016,6298,
AFG,3/15/2002,0.3393,0.3517,0.3455,8,10,18,851,223,
AFL,3/15/2002,0.3118,0.3172,0.3145,1506,49,1555,13053,5755,
AG,3/15/2002,0.4493,0.4056,0.4274,37,2,39,1891,664,
AGE,3/15/2002,0.2856,0.2912,0.2884,473,110,583,13527,5846,
AGIL,3/15/2002,0.8232,0.9747,0.8990,16,32,48,2857,2402,
AGN,3/15/2002,0.3128,0.3214,0.3171,474,124,598,14899,3407,
AGU,3/15/2002,0.3199,0.3008,0.3104,0,0,0,50,6184,
AGY,3/15/2002,0.3660,0.3613,0.3637,24,35,59,3811,2854,
AH,3/15/2002,0.4932,0.4836,0.4884,100,100,200,3094,1181,
AHAA,3/15/2002,0.8493,0.8945,0.8719,85,44,129,2354,3098,
AHC,3/15/2002,0.2799,0.2596,0.2698,259,42,301,10763,10056,
AHG,3/15/2002,0.4018,0.3826,0.3922,43,6,49,1908,4305,
AHO,3/15/2002,0.3367,0.3191,0.3279,40,5,45,755,2222,
AHR,3/15/2002,0.4381,0.4375,0.4378,0,20,20,782,193,
AIG,3/15/2002,0.2522,0.2607,0.2564,5216,13401,18617,132736,92242,
AIR,3/15/2002,0.7644,0.6287,0.6966,0,0,0,530,135,
AJG,3/15/2002,0.3250,0.3083,0.3166,55,20,75,1131,815,
AKAM,3/15/2002,0.8332,0.8520,0.8426,59,20,79,22781,2287,
AKS,3/15/2002,0.4795,0.5175,0.4985,385,0,385,3893,4764,
AKSY,3/15/2002,1.3396,1.1896,1.2646,5,0,5,1565,173,
AKZOY,3/15/2002,0.2107,0.2153,0.2130,0,0,0,629,78,
AL,3/15/2002,0.2974,0.2832,0.2903,2628,2,2630,6739,1575,
ALA,3/15/2002,0.5602,0.5465,0.5534,143,154,297,25708,20723,
ALEX,3/15/2002,0.3327,0.3140,0.3234,155,10,165,657,650,
ALGX,3/15/2002,1.5082,1.2265,1.3674,80,40,120,7015,4376,
ALK,3/15/2002,0.3840,0.3230,0.3535,23,0,23,4501,1628,
ALKS,3/15/2002,0.4791,0.4361,0.4576,219,0,219,2857,525,
ALL,3/15/2002,0.2489,0.2285,0.2387,1385,917,2302,86727,18650,
ALN,3/15/2002,0.8638,0.8860,0.8749,150,100,250,188,111,
ALO,3/15/2002,0.5097,0.5423,0.5260,167,100,267,5037,3732,
ALOY,3/15/2002,0.9358,0.9183,0.9270,222,7,229,2600,1539,
ALSC,3/15/2002,0.4308,0.5139,0.4724,0,0,0,720,105,
ALTR,3/15/2002,0.6798,0.6645,0.6722,2670,1893,4563,51971,43768,
ALXN,3/15/2002,0.5978,0.6130,0.6054,47,35,82,1794,1379,
AM,3/15/2002,0.4297,0.3800,0.4049,15,9,24,3018,3264,
AMAT,3/15/2002,0.5385,0.4956,0.5170,21831,27512,49343,263109,231404,
AMCC,3/15/2002,0.8515,0.9032,0.8774,942,704,1646,54098,21123,
AMD,3/15/2002,0.6959,0.6898,0.6928,3251,3106,6357,194902,125241,
AMEV,3/15/2002,0.9703,0.8980,0.9342,0,0,0,917,33,
AMFI,3/15/2002,0.2093,0.2237,0.2165,0,0,0,261,102,
AMG,3/15/2002,0.3174,0.3021,0.3097,0,1,1,1559,838,
AMGN,3/15/2002,0.2990,0.3003,0.2996,25722,3442,29164,242044,136555,
AMKR,3/15/2002,0.5756,0.5624,0.5690,147,74,221,9940,8045,
AMLN,3/15/2002,0.6232,0.5494,0.5863,140,0,140,1906,751,
AMPL,3/15/2002,0.4288,0.4288,0.4288,0,0,0,609,140,
AMR,3/15/2002,0.4312,0.4424,0.4368,345,709,1054,15865,18498,
AMRI,3/15/2002,0.7828,0.7963,0.7896,76,60,136,2470,1599,
AMSC,3/15/2002,0.8197,0.8405,0.8301,86,0,86,724,1130,
AMSY,3/15/2002,0.4368,0.4077,0.4222,0,0,0,1072,74,
AMT,3/15/2002,1.2422,1.2703,1.2562,2030,88,2118,30465,16480,
AMTD,3/15/2002,0.6043,0.5985,0.6014,29,0,29,11126,3847,
AMX,3/15/2002,0.3135,0.3695,0.3415,274,5,279,25570,21998,
AMZN,3/15/2002,0.7795,0.7996,0.7896,12450,11431,23881,187979,175341,
AN,3/15/2002,0.5201,0.4700,0.4950,420,15,435,43053,4749,
ANAD,3/15/2002,0.7131,0.6993,0.7062,315,84,399,6469,2541,
ANDW,3/15/2002,0.4908,0.5313,0.5110,15,79,94,6139,3033,
ANEN,3/15/2002,0.8036,0.7492,0.7764,84,60,144,1016,1355,
ANF,3/15/2002,0.4331,0.4198,0.4264,198,26,224,18792,5619,
ANLY,3/15/2002,1.1287,1.1071,1.1179,0,0,0,546,31,
ANN,3/15/2002,0.4278,0.4223,0.4250,50,35,85,4676,10776,
ANSR,3/15/2002,0.7038,0.5955,0.6497,0,0,0,1673,197,
AOC,3/15/2002,0.2587,0.2207,0.2397,1220,30,1250,16795,2744,
AOL,3/15/2002,0.5025,0.5132,0.5078,40051,11711,51762,1170097,607674,
AOLA,3/15/2002,0.0000,0.0000,0.0000,0,0,0,496,10,
AOT,3/15/2002,0.3289,0.3345,0.3317,0,5,5,704,720,
APA,3/15/2002,0.3100,0.2977,0.3038,1611,408,2019,19343,17313,
APB,3/15/2002,0.3214,0.3448,0.3331,0,20,20,1079,223,
APC,3/15/2002,0.3211,0.3047,0.3129,2019,118,2137,34494,29174,
APCC,3/15/2002,0.4436,0.3485,0.3960,152,60,212,10516,4539,
APD,3/15/2002,0.2132,0.2589,0.2360,496,0,496,3469,1043,
APH,3/15/2002,0.2791,0.2881,0.2836,30,10,40,3523,393,
APHT,3/15/2002,0.9749,0.8875,0.9312,40,0,40,1102,734,
APN,3/15/2002,0.9859,0.7040,0.8450,0,0,0,1257,90,
APOL,3/15/2002,0.3631,0.3672,0.3651,274,33,307,7475,2561,
APPB,3/15/2002,0.3580,0.3947,0.3763,65,15,80,6759,3208,
APWR,3/15/2002,0.5293,0.5320,0.5307,131,46,177,3383,3314,
ARBA,3/15/2002,0.9315,0.7990,0.8652,1401,660,2061,80179,17002,
ARDM,3/15/2002,0.7520,0.7518,0.7519,0,0,0,2106,657,
ARG,3/15/2002,0.2156,0.2136,0.2146,1,0,1,756,514,
ARIA,3/15/2002,0.9239,0.9244,0.9242,62,0,62,1074,243,
ARM,3/15/2002,0.3897,0.3757,0.3827,15,11,26,1910,312,
ARQL,3/15/2002,0.5702,0.5359,0.5530,517,100,617,5077,1335,
ARRO,3/15/2002,0.3563,0.3322,0.3442,25,0,25,184,36,
ARTC,3/15/2002,0.5150,0.5100,0.5125,0,1,1,757,986,
ARTG,3/15/2002,0.0000,0.0000,0.0000,120,0,120,1176,262,
ARW,3/15/2002,0.3917,0.4001,0.3959,98,36,134,3841,2847,
ARXX,3/15/2002,0.8270,0.7573,0.7921,15,25,40,2710,2013,
ASA,3/15/2002,0.4362,0.4284,0.4323,127,82,209,9896,4919,
ASBC,3/15/2002,0.2343,0.2282,0.2312,753,0,753,1645,275,
ASD,3/15/2002,0.2610,0.2513,0.2562,34,10,44,5142,2685,
ASF,3/15/2002,0.6081,0.6292,0.6186,90,0,90,2376,615,
ASFC,3/15/2002,0.2268,0.1924,0.2096,14,0,14,3890,1553,
ASH,3/15/2002,0.1422,0.1742,0.1582,40,0,40,1456,855,
ASIA,3/15/2002,0.6592,0.7197,0.6894,47,0,47,3937,688,
ASMI,3/15/2002,0.5752,0.5555,0.5654,296,196,492,3013,1877,
ASML,3/15/2002,0.4240,0.4685,0.4462,52,10,62,8896,6999,
ASO,3/15/2002,0.2070,0.2141,0.2106,229,119,348,4556,2161,
ASPT,3/15/2002,0.0000,0.0000,0.0000,0,0,0,2253,257,
ASTE,3/15/2002,0.5185,0.4898,0.5042,0,38,38,339,170,
ASTSF,3/15/2002,0.5609,0.5151,0.5380,1,0,1,735,709,
ASYT,3/15/2002,0.5736,0.5083,0.5410,293,54,347,3363,5063,
AT,3/15/2002,0.2245,0.2156,0.2201,318,16,334,7122,3937,
ATG,3/15/2002,0.2628,0.2240,0.2434,20,2,22,813,152,
ATMI,3/15/2002,0.5146,0.4852,0.4999,3,13,16,1840,7003,
ATML,3/15/2002,0.7235,0.6285,0.6760,576,1456,2032,38590,20122,
ATR,3/15/2002,0.3206,0.2886,0.3046,10,10,20,60,23,
ATRX,3/15/2002,0.5971,0.5896,0.5934,0,0,0,893,352,
ATSN,3/15/2002,1.0639,0.9986,1.0312,0,0,0,677,45,
ATTC,3/15/2002,0.4292,0.3678,0.3985,395,214,609,22030,10052,
ATVI,3/15/2002,0.7023,0.7654,0.7338,427,824,1251,10927,4047,
ATW,3/15/2002,0.3670,0.3666,0.3668,20,7,27,280,48,
AU,3/15/2002,0.4073,0.4478,0.4276,87,211,298,6462,3391,
AUDC,3/15/2002,0.0000,0.0000,0.0000,0,0,0,696,645,
AV,3/15/2002,0.6895,0.6613,0.6754,262,550,812,17726,10124,
AVA,3/15/2002,0.2292,0.3613,0.2952,0,0,0,448,191,
AVCI,3/15/2002,0.0000,0.0000,0.0000,1,17,18,2609,196,
AVCT,3/15/2002,0.5334,0.5158,0.5246,163,55,218,3188,2499,
AVE,3/15/2002,0.2425,0.2368,0.2396,4,20,24,2199,1252,
AVGN,3/15/2002,0.7965,0.7579,0.7772,126,20,146,1523,421,
AVID,3/15/2002,0.6438,0.6096,0.6267,10,0,10,789,182,
AVL,3/15/2002,0.2493,0.2443,0.2468,1100,10,1110,2431,1661,
AVNT,3/15/2002,0.4013,0.4566,0.4290,12,10,22,4495,951,
AVNX,3/15/2002,1.0709,1.0843,1.0776,50,75,125,7240,3069,
AVP,3/15/2002,0.2109,0.2260,0.2184,106,644,750,12215,4583,
AVT,3/15/2002,0.4957,0.4231,0.4594,1,0,1,4105,375,
AVX,3/15/2002,0.3717,0.3546,0.3631,80,0,80,2056,1533,
AVY,3/15/2002,0.2164,0.1963,0.2064,68,26,94,715,326,
AW,3/15/2002,0.5692,0.5374,0.5533,108,42,150,20915,8369,
AWA,3/15/2002,0.9814,0.9450,0.9632,9,0,9,1690,454,
AWE,3/15/2002,0.6725,0.6329,0.6527,4737,824,5561,160330,91175,
AWK,3/15/2002,0.1125,0.1120,0.1122,16,0,16,1081,1205,
AWRE,3/15/2002,0.9130,0.7168,0.8149,0,0,0,1238,1012,
AXA,3/15/2002,0.3967,0.4038,0.4002,149,10,159,9272,12138,
AXE,3/15/2002,0.3365,0.3294,0.3330,0,0,0,483,316,
AXP,3/15/2002,0.3093,0.3221,0.3157,2571,493,3064,92795,56188,
AXTI,3/15/2002,0.8375,0.6968,0.7672,74,0,74,788,1158,
AYE,3/15/2002,0.2799,0.3027,0.2913,18,6,24,1222,1006,
AZN,3/15/2002,0.2750,0.2692,0.2721,25,1622,1647,3227,6277,
AZO,3/15/2002,0.3451,0.3564,0.3508,2004,482,2486,31487,27352,
AZPN,3/15/2002,0.7266,0.6221,0.6744,30,75,105,363,820,
AZR,3/15/2002,0.3871,0.3461,0.3666,10,0,10,952,505,
BA,3/15/2002,0.3163,0.3141,0.3152,5923,5111,11034,121734,89718,
BAB,3/15/2002,0.4522,0.4013,0.4268,0,0,0,1055,4981,
BAC,3/15/2002,0.2744,0.2569,0.2656,13132,10433,23565,233481,184705,
BAX,3/15/2002,0.2389,0.2483,0.2436,1570,1814,3384,30480,25402,
BBBY,3/15/2002,0.3724,0.3820,0.3772,475,118,593,22993,12893,
BBH,3/15/2002,0.3101,0.3041,0.3071,13900,4322,18222,56674,55383,
BBI,3/15/2002,0.4763,0.4591,0.4677,5,0,5,2076,1192,
BBOX,3/15/2002,0.5250,0.5694,0.5472,80,393,473,5000,4052,
BBT,3/15/2002,0.2418,0.2311,0.2364,538,840,1378,8874,2069,
BBV,3/15/2002,0.2733,0.3681,0.3207,0,0,0,93,15,
BBY,3/15/2002,0.3781,0.3848,0.3814,7928,2663,10591,75702,57594,
BC,3/15/2002,0.3730,0.3940,0.3835,24,150,174,2093,2753,
BCC,3/15/2002,0.3325,0.2892,0.3108,0,5,5,2357,1301,
BCE,3/15/2002,0.3141,0.2231,0.2686,26,0,26,13945,3353,
BCF,3/15/2002,0.3618,0.3564,0.3591,0,0,0,990,383,
BCGI,3/15/2002,0.7039,0.6312,0.6676,30,0,30,1251,1140,
BCR,3/15/2002,0.2782,0.3053,0.2918,760,7,767,37134,12938,
BDH,3/15/2002,0.4525,0.4824,0.4674,1,160,161,1337,480,
BDK,3/15/2002,0.3034,0.2832,0.2933,69,5,74,2431,2057,
BDX,3/15/2002,0.2770,0.2619,0.2695,117,55,172,7775,1626,
BEAS,3/15/2002,0.7636,0.7370,0.7503,7626,7923,15549,113177,53331,
BEAV,3/15/2002,0.8433,0.6573,0.7503,20,0,20,3140,1375,
BEC,3/15/2002,0.3204,0.3065,0.3134,7,0,7,676,3190,
BELM,3/15/2002,0.5851,0.4766,0.5308,0,8,8,624,238,
BEN,3/15/2002,0.2996,0.2631,0.2814,29,0,29,7901,3154,
BFT,3/15/2002,0.4377,0.3795,0.4086,33,14,47,1598,742,
BGC,3/15/2002,0.4964,0.5206,0.5085,5,0,5,637,66,
BGEN,3/15/2002,0.4290,0.4300,0.4295,2998,1676,4674,70377,38367,
BGP,3/15/2002,0.4059,0.4065,0.4062,160,0,160,1533,1124,
BHE,3/15/2002,0.6002,0.5972,0.5987,20,0,20,371,715,
BHH,3/15/2002,0.4601,0.4610,0.4606,108,0,108,1907,190,
BHI,3/15/2002,0.4124,0.4108,0.4116,6694,820,7514,42675,15645,
BID,3/15/2002,0.3349,0.3528,0.3438,10,0,10,1318,490,
BIOM,3/15/2002,0.6968,0.6968,0.6968,50,0,50,1265,156,
BJ,3/15/2002,0.3685,0.3337,0.3511,161,96,257,2100,5296,
BJS,3/15/2002,0.5222,0.5058,0.5140,2618,9296,11914,28076,23462,
BK,3/15/2002,0.2821,0.3048,0.2934,3959,423,4382,33427,25912,
BKE,3/15/2002,0.2952,0.2736,0.2844,0,0,0,106,37,
BKNG,3/15/2002,0.2364,0.2444,0.2404,0,0,0,722,491,
BKS,3/15/2002,0.4151,0.4246,0.4198,511,192,703,5692,5503,
BKX,3/15/2002,0.1900,0.1972,0.1936,173,324,497,7557,7132,
BLDP,3/15/2002,0.5943,0.5612,0.5778,621,2620,3241,16149,16097,
BLL,3/15/2002,0.2822,0.2906,0.2864,362,48,410,8748,6508,
BLS,3/15/2002,0.3456,0.3124,0.3290,288,224,512,33556,18849,
BMC,3/15/2002,0.4784,0.4860,0.4822,1335,112,1447,17494,9172,
BMET,3/15/2002,0.3770,0.5075,0.4422,170,179,349,6767,6229,
BMS,3/15/2002,0.2344,0.1935,0.2140,3,6,9,1244,1231,
BMX,3/15/2002,0.3137,0.2974,0.3056,0,0,0,108,620,
BMY,3/15/2002,0.3277,0.3234,0.3256,8808,5151,13959,146769,96347,
BNE,3/15/2002,0.3902,0.3239,0.3570,0,0,0,362,145,
BNI,3/15/2002,0.2887,0.2434,0.2660,135,0,135,39592,1925,
BOBJ,3/15/2002,0.4590,0.4326,0.4458,5,25,30,1691,2790,
BOH,3/15/2002,0.2612,0.2683,0.2648,38,0,38,562,56,
BOL,3/15/2002,0.3215,0.2725,0.2970,315,70,385,2617,2844,
BORL,3/15/2002,0.6196,0.5558,0.5877,1010,62,1072,9356,1696,
BOW,3/15/2002,0.2817,0.2637,0.2727,14,0,14,266,246,
BOX,3/15/2002,0.2029,0.2339,0.2184,0,0,0,50,0,
BP,3/15/2002,0.2591,0.3103,0.2847,1432,310,1742,42681,20087,
BPOP,3/15/2002,0.2240,0.1786,0.2013,60,0,60,866,626,
BPUR,3/15/2002,1.1411,0.9838,1.0625,35,1,36,8598,4990,
BR,3/15/2002,0.2893,0.2745,0.2819,178,30,208,13983,8286,
BRCD,3/15/2002,0.8784,0.9418,0.9101,4400,4320,8720,178086,82834,
BRCM,3/15/2002,0.7184,0.7246,0.7215,7912,14062,21974,172066,116034,
BRIO,3/15/2002,0.9190,0.9190,0.9190,0,0,0,380,7,
BRKS,3/15/2002,0.6649,0.5978,0.6314,34,38,72,2657,4444,
BRKT,3/15/2002,0.6466,0.4453,0.5459,0,0,0,110,60,
BRL,3/15/2002,0.3369,0.3016,0.3192,283,157,440,7693,7700,
BRW,3/15/2002,0.9298,0.9428,0.9363,72,39,111,19264,4887,
BSC,3/15/2002,0.3246,0.3306,0.3276,2057,46,2103,28506,17101,
BSTE,3/15/2002,0.5508,0.4929,0.5218,19,1,20,870,817,
BSX,3/15/2002,0.4307,0.4245,0.4276,1720,32,1752,29246,12917,
BTGC,3/15/2002,0.6792,0.6767,0.6780,65,23,88,3181,1608,
BTH,3/15/2002,0.3179,0.2971,0.3075,34,0,34,672,473,
BTK,3/15/2002,0.3715,0.3791,0.3753,248,117,365,7358,7352,
BTX,3/15/2002,0.9520,0.9493,0.9506,0,40,40,2256,770,
BTY,3/15/2002,0.4252,0.4628,0.4440,0,20,20,1791,3911,
BUD,3/15/2002,0.2162,0.2030,0.2096,2367,822,3189,28025,24373,
BVC,3/15/2002,0.2827,0.3015,0.2921,0,0,0,5736,850,
BVF,3/15/2002,0.4718,0.4829,0.4774,2530,752,3282,21567,33639,
BVSN,3/15/2002,0.0000,0.0000,0.0000,0,60,60,18426,1159,
C,3/15/2002,0.2543,0.2789,0.2666,31836,8310,40146,605023,371957,
CA,3/15/2002,0.7929,0.9422,0.8676,4301,1896,6197,187968,86796,
CACI,3/15/2002,0.4577,0.5308,0.4942,68,38,106,5203,1697,
CAG,3/15/2002,0.2395,0.2288,0.2342,149,42,191,15163,14439,
CAH,3/15/2002,0.2913,0.2974,0.2944,1415,440,1855,21327,22132,
CAKE,3/15/2002,0.2983,0.3304,0.3144,363,1120,1483,4506,3351,
CAL,3/15/2002,0.5815,0.6039,0.5927,2043,883,2926,9411,10008,
CALP,3/15/2002,0.7638,0.7034,0.7336,52,0,52,622,242,
CAM,3/15/2002,0.4167,0.4291,0.4229,5,45,50,4829,5875,
CAMP,3/15/2002,0.9354,0.9235,0.9294,0,0,0,931,551,
CANI,3/15/2002,0.9724,0.9682,0.9703,227,11,238,2041,1422,
CAO,3/15/2002,0.5013,0.5102,0.5057,0,0,0,357,85,
CAT,3/15/2002,0.2784,0.2803,0.2794,1186,1447,2633,42454,35211,
CB,3/15/2002,0.2820,0.3056,0.2938,804,154,958,24110,5920,
CBE,3/15/2002,0.3512,0.4042,0.3777,1383,204,1587,51181,23716,
CBH,3/15/2002,0.2322,0.2161,0.2242,1015,106,1121,4332,2514,
CBR,3/15/2002,0.6577,0.6181,0.6379,30,1200,1230,5044,4641,
CBRL,3/15/2002,0.3586,0.3107,0.3346,75,79,154,2967,1858,
CBSS,3/15/2002,0.1444,0.1926,0.1685,170,0,170,1591,175,
CBST,3/15/2002,0.8326,0.8102,0.8214,144,0,144,6243,2181,
CBT,3/15/2002,0.2894,0.2516,0.2705,60,80,140,1266,465,
CBUK,3/15/2002,0.6067,0.5507,0.5787,18,0,18,231,65,
CC,3/15/2002,0.5903,0.4983,0.5443,323,360,683,27915,12925,
CCBL,3/15/2002,0.6393,0.6580,0.6486,757,250,1007,6848,4303,
CCC,3/15/2002,0.4797,0.4524,0.4660,87,0,87,299,85,
CCCG,3/15/2002,0.6511,0.6897,0.6704,5,0,5,99,0,
CCE,3/15/2002,0.3374,0.3291,0.3332,944,140,1084,14670,5254,
CCK,3/15/2002,0.7574,0.7225,0.7400,801,660,1461,9218,6047,
CCL,3/15/2002,0.3446,0.3146,0.3296,810,380,1190,22989,30594,
CCMP,3/15/2002,0.6244,0.6011,0.6127,1125,1271,2396,15771,11775,
CCR,3/15/2002,0.4351,0.4073,0.4212,8124,289,8413,13142,12303,
CCRD,3/15/2002,0.6772,0.5871,0.6322,25,5,30,1036,476,
CCRT,3/15/2002,1.0083,0.7464,0.8774,12,140,152,1104,661,
CCU,3/15/2002,0.3755,0.3823,0.3789,6562,1400,7962,50589,29712,
CCUR,3/15/2002,1.1225,0.9996,1.0610,1336,165,1501,8136,4315,
CD,3/15/2002,0.5155,0.4582,0.4868,3126,1321,4447,191591,164011,
CDIS,3/15/2002,0.4866,0.4664,0.4765,5,0,5,1314,4600,
CDN,3/15/2002,0.4117,0.4536,0.4326,355,132,487,9674,3035,
CDO,3/15/2002,0.0000,0.0000,0.0000,0,0,0,4979,251,
CDT,3/15/2002,0.6166,0.5804,0.5985,15,0,15,1121,722,
CDWC,3/15/2002,0.4161,0.4210,0.4186,2212,748,2960,14968,7134,
CEC,3/15/2002,0.3892,0.3682,0.3787,9,0,9,1182,260,
CEFT,3/15/2002,0.3226,0.3649,0.3438,2215,80,2295,33671,13125,
CEG,3/15/2002,0.2841,0.2466,0.2654,36,9,45,1440,657,
CEGE,3/15/2002,0.6318,0.6037,0.6178,102,6,108,2296,1749,
CEI,3/15/2002,0.3894,0.2648,0.3271,9,0,9,557,1180,
CELG,3/15/2002,0.7144,0.7803,0.7474,76,708,784,11970,5964,
CEN,3/15/2002,0.2990,0.2598,0.2794,20,0,20,1819,27,
CENT,3/15/2002,0.5733,0.4759,0.5246,5,0,5,379,135,
CEPH,3/15/2002,0.5751,0.5521,0.5636,2289,1317,3606,28934,44428,
CERN,3/15/2002,0.4835,0.4824,0.4830,2355,45,2400,7103,1757,
CERS,3/15/2002,0.4417,0.3311,0.3864,0,500,500,1207,1710,
CF,3/15/2002,0.2397,0.2301,0.2349,14,4,18,1491,856,
CFB,3/15/2002,0.1734,0.2372,0.2053,31,10,41,530,103,
CGNX,3/15/2002,0.4071,0.4444,0.4258,5,5,10,1021,675,
CGO,3/15/2002,0.7643,0.6840,0.7242,10,0,10,1021,524,
CHB,3/15/2002,0.7008,0.6788,0.6898,12,0,12,1179,649,
CHIR,3/15/2002,0.3480,0.3225,0.3352,1632,511,2143,52980,39363,
CHK,3/15/2002,0.6119,0.7334,0.6726,984,15,999,15050,9926,
CHKP,3/15/2002,0.6841,0.7014,0.6928,3570,2836,6406,77172,63523,
CHL,3/15/2002,0.4998,0.4604,0.4801,2608,0,2608,6579,4578,
CHP,3/15/2002,0.4461,0.4550,0.4506,10,0,10,972,475,
CHRT,3/15/2002,0.5175,0.5458,0.5316,0,10,10,4495,1301,
CHRW,3/15/2002,0.0354,0.0333,0.0344,498,30,528,3498,458,
CHTR,3/15/2002,0.7378,0.6645,0.7011,273,86,359,27937,23576,
CHTT,3/15/2002,0.5122,0.5059,0.5090,136,0,136,333,0,
CHU,3/15/2002,0.7575,0.6594,0.7084,914,30,944,2664,408,
CI,3/15/2002,0.3899,0.3786,0.3842,438,105,543,9351,4472,
CIEN,3/15/2002,0.9201,0.9243,0.9222,2619,2042,4661,146462,136070,
CIMA,3/15/2002,0.7349,0.6448,0.6899,236,14,250,4437,3077,
CIN,3/15/2002,0.2446,0.2471,0.2458,61,0,61,2414,603,
CINF,3/15/2002,0.2370,0.2599,0.2484,38,0,38,1115,578,
CKFR,3/15/2002,0.7173,0.7360,0.7266,1328,196,1524,3187,4130,
CKP,3/15/2002,0.3577,0.5146,0.4362,26,0,26,1056,452,
CL,3/15/2002,0.1796,0.2286,0.2041,631,625,1256,19594,12887,
